year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1881	2	8.3421e-16	9.6707e-15	1.7617e-14	2.9688e-14	4.2313e-14	1.1591e-16	1.4141e-16	1.9121e-16	2.9901e-16	1.4636e-15	6.1835e-16	6.2558e-15	1.7039e-14	3.0962e-14	6.0845e-14	1.1331e-08	4.4719e-08	5.8745e-08	7.2128e-08	9.4752e-08	2.8998e-15	1.2082e-14	1.5641e-14	2.0574e-14	2.9264e-14	4.9225e-15	2.5053e-14	3.1554e-14	3.7701e-14	4.6481e-14	3.2107e-15	1.7477e-14	2.5246e-14	3.3324e-14	4.3832e-14	2.9565e-15	3.8267e-15	7.8372e-15	1.2305e-14	1.6020e-14	4.2314e-15	5.2886e-15	9.7148e-15	1.2554e-14	1.6600e-14	4.1635e-15	5.9701e-15	1.3176e-14	1.6691e-14	1.9428e-14	
1881	3	8.8982e-16	6.9970e-15	1.7369e-14	2.8487e-14	4.2685e-14	9.9596e-17	1.2223e-16	1.6821e-16	2.8453e-16	2.4833e-14	2.0886e-15	1.7178e-14	2.6404e-14	4.3375e-14	6.6980e-14	1.5385e-08	5.6470e-08	6.5606e-08	7.9676e-08	9.6587e-08	3.4394e-15	1.3737e-14	1.6625e-14	2.1394e-14	3.4618e-14	5.0365e-15	2.3785e-14	3.0274e-14	3.8121e-14	4.8155e-14	3.1544e-15	1.5312e-14	2.2178e-14	2.8885e-14	3.7968e-14	1.0557e-15	1.2785e-15	2.1990e-15	9.2707e-15	1.1463e-14	1.1621e-15	1.4676e-15	3.5103e-15	8.3666e-15	1.2836e-14	1.7095e-15	3.3111e-15	7.5398e-15	1.1216e-14	1.3854e-14	
1881	4	6.9759e-16	5.5319e-15	1.7211e-14	2.6968e-14	4.2813e-14	9.8563e-17	1.1955e-16	1.9040e-16	1.0694e-15	4.7455e-14	6.2732e-15	1.9724e-14	2.6832e-14	4.0340e-14	7.4328e-14	1.5619e-08	5.9625e-08	8.1181e-08	9.6393e-08	1.3124e-07	3.6211e-15	1.4565e-14	1.8728e-14	2.5377e-14	4.0372e-14	5.0616e-15	2.2408e-14	2.9083e-14	3.6723e-14	4.7486e-14	2.9009e-15	1.3340e-14	1.7713e-14	2.2460e-14	3.0982e-14	6.6161e-16	8.4494e-16	1.2653e-15	6.3879e-15	8.6756e-15	6.3649e-16	9.4921e-16	1.7994e-15	6.5621e-15	1.6560e-14	9.0111e-16	1.8712e-15	4.6211e-15	8.0583e-15	1.0314e-14	
1881	5	6.0740e-16	4.6574e-15	1.5938e-14	2.6101e-14	4.4151e-14	1.7214e-16	2.5893e-16	1.5066e-15	1.0179e-14	6.5272e-14	7.1788e-15	2.3540e-14	3.1082e-14	5.9145e-14	8.8248e-14	1.4001e-08	5.4251e-08	7.9294e-08	9.8500e-08	1.3093e-07	3.4366e-15	1.6040e-14	2.0475e-14	2.8093e-14	4.2758e-14	4.8519e-15	2.0102e-14	2.7809e-14	3.5895e-14	4.7005e-14	2.7448e-15	1.1701e-14	1.4842e-14	1.8694e-14	2.8287e-14	5.1625e-16	7.6029e-16	9.5893e-16	4.1540e-15	6.9874e-15	4.6239e-16	7.1353e-16	1.0244e-15	4.9372e-15	1.5791e-14	6.2530e-16	1.0412e-15	2.7933e-15	6.1965e-15	7.7444e-15	
1881	6	5.3636e-16	5.3700e-15	1.6854e-14	2.7715e-14	4.4045e-14	9.7281e-16	5.5463e-15	1.9780e-14	3.7140e-14	7.0354e-14	7.2877e-15	2.8713e-14	3.6309e-14	6.0786e-14	1.0507e-13	1.0872e-08	3.7722e-08	6.0387e-08	9.0183e-08	1.2467e-07	2.9371e-15	1.5942e-14	2.2511e-14	3.0363e-14	4.5094e-14	4.9418e-15	2.0764e-14	2.7782e-14	3.5485e-14	4.5225e-14	2.6078e-15	1.1050e-14	1.4505e-14	1.9003e-14	2.8437e-14	4.5042e-16	6.0497e-16	7.9207e-16	3.0073e-15	7.2917e-15	3.6801e-16	5.3849e-16	7.7559e-16	4.2628e-15	1.8487e-14	4.9540e-16	7.6889e-16	1.9857e-15	5.2230e-15	7.6342e-15	
1881	7	4.5760e-16	8.2309e-15	1.8760e-14	2.9111e-14	4.6387e-14	4.3107e-15	1.9445e-14	2.9347e-14	4.3694e-14	6.1583e-14	6.1841e-15	2.7908e-14	3.5620e-14	5.0304e-14	7.8109e-14	9.7602e-09	3.3330e-08	5.2844e-08	9.4580e-08	1.2037e-07	3.3548e-15	1.6620e-14	2.2919e-14	2.9388e-14	4.0938e-14	5.2077e-15	2.2392e-14	2.9399e-14	3.7368e-14	4.9497e-14	2.7163e-15	1.2916e-14	1.6718e-14	2.0802e-14	2.9609e-14	3.9447e-16	5.0941e-16	7.2816e-16	4.4562e-15	1.1990e-14	3.2537e-16	4.8555e-16	6.9872e-16	7.0854e-15	2.4753e-14	4.2531e-16	6.2938e-16	2.4871e-15	7.4553e-15	1.0341e-14	
1881	8	4.1912e-16	9.9363e-15	1.8741e-14	2.8448e-14	4.5035e-14	2.0327e-15	3.8092e-15	1.0173e-14	1.7399e-14	4.0920e-14	5.0411e-15	2.1743e-14	2.6959e-14	4.3296e-14	6.5242e-14	9.5991e-09	4.4266e-08	7.2547e-08	9.3398e-08	1.1800e-07	3.9148e-15	1.5161e-14	2.0008e-14	2.5990e-14	3.5218e-14	5.5402e-15	2.4461e-14	3.1433e-14	3.9065e-14	5.2041e-14	3.0203e-15	1.4239e-14	1.9262e-14	2.4987e-14	3.5268e-14	3.5918e-16	4.7881e-16	6.9644e-16	7.6998e-15	1.6829e-14	2.9871e-16	4.4889e-16	6.8835e-16	1.4380e-14	2.1051e-14	3.8573e-16	5.9991e-16	4.8344e-15	1.2578e-14	1.7777e-14	
1881	9	4.0057e-16	9.1222e-15	1.8286e-14	2.8973e-14	4.5306e-14	8.4548e-16	1.2601e-15	2.6561e-15	6.8493e-15	1.8661e-14	4.1168e-15	1.3804e-14	1.6813e-14	2.3785e-14	3.7585e-14	9.6067e-09	4.0805e-08	6.2107e-08	7.7610e-08	9.4602e-08	3.7917e-15	1.2663e-14	1.5815e-14	1.9506e-14	2.6440e-14	5.7112e-15	2.6236e-14	3.4362e-14	4.1643e-14	5.4700e-14	3.4031e-15	1.6990e-14	2.2749e-14	2.9770e-14	4.2508e-14	3.3033e-16	4.4885e-16	6.7884e-16	1.1987e-14	1.8170e-14	2.8017e-16	4.1834e-16	7.5826e-16	1.5874e-14	2.2376e-14	3.7646e-16	6.6032e-16	8.6616e-15	1.6412e-14	2.1115e-14	
1881	10	3.9211e-16	8.2475e-15	1.7426e-14	2.9503e-14	4.7107e-14	3.0668e-16	4.0836e-16	5.6835e-16	8.5313e-16	3.3999e-15	2.8595e-15	7.2331e-15	9.3129e-15	1.3209e-14	2.2588e-14	9.0862e-09	2.7311e-08	3.7515e-08	4.7991e-08	5.9542e-08	3.4132e-15	1.0245e-14	1.2310e-14	1.4553e-14	2.0505e-14	5.7420e-15	2.7034e-14	3.4964e-14	4.2099e-14	5.2008e-14	3.5005e-15	1.8041e-14	2.3398e-14	3.3826e-14	5.0657e-14	3.2242e-16	4.4205e-16	6.5682e-16	1.7036e-14	2.2432e-14	2.6335e-16	4.0564e-16	3.9847e-15	1.6181e-14	2.2513e-14	4.3434e-16	3.4060e-15	1.4111e-14	1.9585e-14	2.6052e-14	
1881	11	3.7151e-16	8.5823e-15	1.8288e-14	2.8534e-14	4.4585e-14	1.9333e-16	2.3099e-16	3.1457e-16	4.4042e-16	1.0732e-15	1.3025e-15	3.3219e-15	5.4011e-15	8.0175e-15	1.2574e-14	6.5106e-09	1.7719e-08	2.6250e-08	3.7687e-08	4.9836e-08	2.8535e-15	8.7577e-15	1.0323e-14	1.2424e-14	1.7985e-14	5.5968e-15	2.5713e-14	3.2481e-14	3.8343e-14	4.8016e-14	3.2153e-15	1.6179e-14	2.2338e-14	3.3664e-14	5.4168e-14	2.7205e-16	4.3304e-16	1.6487e-15	1.9909e-14	2.3896e-14	2.2992e-16	4.7507e-16	1.6314e-14	2.1898e-14	2.7523e-14	7.3944e-16	1.3903e-14	1.8559e-14	2.0888e-14	2.5209e-14	
1882	0	5.6315e-16	1.0454e-14	1.8806e-14	2.8540e-14	4.3558e-14	1.3040e-16	1.6373e-16	2.2058e-16	3.3477e-16	7.2655e-16	5.3280e-16	1.5472e-15	3.9060e-15	5.5284e-15	7.7862e-15	4.3649e-09	1.4277e-08	2.4334e-08	3.9122e-08	5.2634e-08	2.5833e-15	9.6284e-15	1.1121e-14	1.2833e-14	1.8898e-14	5.3172e-15	2.4557e-14	3.1022e-14	3.7303e-14	4.8928e-14	2.8961e-15	1.4691e-14	2.2784e-14	3.4373e-14	5.1109e-14	5.5078e-16	9.5967e-15	1.7235e-14	2.1695e-14	2.6417e-14	9.0991e-16	1.1717e-14	1.7134e-14	2.1107e-14	3.0891e-14	5.1186e-15	1.6192e-14	1.9323e-14	2.2327e-14	2.8104e-14	
1882	1	7.1509e-16	1.1594e-14	1.8993e-14	2.9730e-14	4.2632e-14	1.1869e-16	1.4206e-16	1.9872e-16	3.3500e-16	8.3700e-16	4.5149e-16	1.6964e-15	6.1411e-15	9.6821e-15	1.7601e-14	6.9368e-09	3.0562e-08	4.2066e-08	4.9888e-08	6.5241e-08	2.5842e-15	1.0258e-14	1.2822e-14	1.5960e-14	2.4313e-14	5.1120e-15	2.4470e-14	3.1444e-14	3.7205e-14	4.6091e-14	3.0815e-15	1.6183e-14	2.5653e-14	3.4946e-14	4.7508e-14	5.0527e-15	1.3433e-14	1.7381e-14	2.2165e-14	2.8896e-14	4.5792e-15	1.0845e-14	1.5890e-14	1.9988e-14	3.3191e-14	5.5667e-15	1.0156e-14	1.5947e-14	1.9855e-14	2.2169e-14	
1882	2	8.3723e-16	9.6079e-15	1.7601e-14	2.9654e-14	4.2377e-14	1.1589e-16	1.4217e-16	1.9474e-16	3.1122e-16	1.4087e-15	6.0785e-16	6.1873e-15	1.7027e-14	3.1166e-14	6.1152e-14	1.1355e-08	4.4729e-08	5.8780e-08	7.2096e-08	9.4747e-08	2.8973e-15	1.2081e-14	1.5647e-14	2.0459e-14	2.9157e-14	4.9355e-15	2.5048e-14	3.1429e-14	3.7669e-14	4.6523e-14	3.1742e-15	1.7347e-14	2.5294e-14	3.3442e-14	4.4052e-14	2.9765e-15	3.8336e-15	7.8199e-15	1.2316e-14	1.6055e-14	4.2272e-15	5.2868e-15	9.6550e-15	1.2526e-14	1.6592e-14	4.1226e-15	5.8095e-15	1.2947e-14	1.6744e-14	1.9463e-14	
1882	3	8.8856e-16	6.9625e-15	1.7477e-14	2.8350e-14	4.2972e-14	1.0028e-16	1.2294e-16	1.6937e-16	2.8562e-16	2.4843e-14	2.0620e-15	1.7160e-14	2.6534e-14	4.3625e-14	6.7505e-14	1.5377e-08	5.6309e-08	6.5734e-08	7.9654e-08	9.6296e-08	3.4335e-15	1.3777e-14	1.6654e-14	2.1560e-14	3.4359e-14	5.0377e-15	2.3765e-14	3.0079e-14	3.8128e-14	4.8648e-14	3.1113e-15	1.5406e-14	2.2015e-14	2.8658e-14	3.7663e-14	1.0572e-15	1.2772e-15	2.1960e-15	9.3000e-15	1.1469e-14	1.1637e-15	1.4633e-15	3.5005e-15	8.3732e-15	1.2837e-14	1.7055e-15	3.2609e-15	7.5271e-15	1.1154e-14	1.3792e-14	
1882	4	6.9833e-16	5.5044e-15	1.7162e-14	2.7026e-14	4.3127e-14	9.8495e-17	1.1992e-16	1.8716e-16	1.0394e-15	4.8025e-14	6.2775e-15	1.9785e-14	2.6861e-14	4.0408e-14	7.4291e-14	1.5651e-08	5.9481e-08	8.1157e-08	9.6350e-08	1.3148e-07	3.6253e-15	1.4625e-14	1.8777e-14	2.5589e-14	4.1549e-14	5.0732e-15	2.2228e-14	2.9006e-14	3.6877e-14	4.7255e-14	2.9024e-15	1.3448e-14	1.7546e-14	2.2416e-14	3.0856e-14	6.6142e-16	8.4691e-16	1.2696e-15	6.4063e-15	8.6904e-15	6.3658e-16	9.4952e-16	1.8123e-15	6.5744e-15	1.6641e-14	8.9550e-16	1.8522e-15	4.5294e-15	8.0672e-15	1.0305e-14	
1882	5	6.0709e-16	4.6870e-15	1.5940e-14	2.6260e-14	4.4267e-14	1.7180e-16	2.6089e-16	1.4661e-15	1.0217e-14	6.5723e-14	7.1644e-15	2.3607e-14	3.1034e-14	5.8898e-14	8.7295e-14	1.4030e-08	5.3883e-08	7.9100e-08	9.7650e-08	1.3065e-07	3.4383e-15	1.6074e-14	2.0526e-14	2.8194e-14	4.3274e-14	4.8692e-15	1.9964e-14	2.7856e-14	3.6062e-14	4.7252e-14	2.7682e-15	1.1716e-14	1.4958e-14	1.8569e-14	2.7451e-14	5.1604e-16	7.6151e-16	9.5764e-16	4.1605e-15	6.9358e-15	4.6288e-16	7.1406e-16	1.0246e-15	4.9442e-15	1.5708e-14	6.2349e-16	1.0338e-15	2.8173e-15	6.1170e-15	7.7619e-15	
1882	6	5.3699e-16	5.3703e-15	1.6937e-14	2.7752e-14	4.4343e-14	9.6840e-16	5.4203e-15	1.9770e-14	3.9113e-14	7.8712e-14	7.2238e-15	2.8063e-14	3.5979e-14	5.9739e-14	1.0483e-13	1.0903e-08	3.7647e-08	6.0336e-08	8.9646e-08	1.2451e-07	2.9226e-15	1.5903e-14	2.2420e-14	3.0324e-14	4.5019e-14	4.9626e-15	2.0714e-14	2.7778e-14	3.5675e-14	4.5519e-14	2.6254e-15	1.1181e-14	1.4784e-14	1.9036e-14	2.8485e-14	4.5047e-16	6.0614e-16	7.9635e-16	2.9832e-15	7.2550e-15	3.6818e-16	5.3899e-16	7.7705e-16	4.2564e-15	1.8339e-14	4.9807e-16	7.6772e-16	1.9880e-15	5.2432e-15	7.7144e-15	
1882	7	4.5818e-16	8.2489e-15	1.8594e-14	2.9144e-14	4.6356e-14	4.3065e-15	1.9017e-14	2.9207e-14	4.3211e-14	6.1692e-14	6.0297e-15	2.7661e-14	3.5266e-14	5.0272e-14	7.7812e-14	9.7426e-09	3.3378e-08	5.2821e-08	9.4447e-08	1.2005e-07	3.3340e-15	1.6674e-14	2.2875e-14	2.9155e-14	4.1389e-14	5.2186e-15	2.2440e-14	2.9595e-14	3.7366e-14	4.9516e-14	2.7495e-15	1.2925e-14	1.6684e-14	2.0802e-14	2.9889e-14	3.9466e-16	5.1086e-16	7.2848e-16	4.4877e-15	1.1739e-14	3.2543e-16	4.8637e-16	6.9884e-16	7.0791e-15	2.4872e-14	4.2636e-16	6.2946e-16	2.5580e-15	7.5826e-15	1.0402e-14	
1882	8	4.1981e-16	1.0028e-14	1.8784e-14	2.8190e-14	4.4988e-14	2.0451e-15	3.8087e-15	9.8172e-15	1.6655e-14	3.6850e-14	5.0158e-15	2.1610e-14	2.6874e-14	4.3144e-14	6.5627e-14	9.5688e-09	4.3891e-08	7.2620e-08	9.2834e-08	1.1823e-07	3.9132e-15	1.5089e-14	1.9908e-14	2.5949e-14	3.5457e-14	5.5387e-15	2.4340e-14	3.1470e-14	3.9215e-14	5.1617e-14	3.0464e-15	1.4401e-14	1.9588e-14	2.5216e-14	3.5964e-14	3.5911e-16	4.7952e-16	6.9919e-16	7.5808e-15	1.6831e-14	2.9890e-16	4.5006e-16	6.9034e-16	1.4359e-14	2.1044e-14	3.8633e-16	6.0630e-16	4.7596e-15	1.2563e-14	1.7699e-14	
1882	9	4.0099e-16	8.9014e-15	1.8282e-14	2.9183e-14	4.5570e-14	8.5007e-16	1.2627e-15	2.6825e-15	5.2804e-15	1.3913e-14	4.1132e-15	1.3961e-14	1.6817e-14	2.3927e-14	3.7654e-14	9.5362e-09	4.0608e-08	6.2151e-08	7.7432e-08	9.4609e-08	3.7961e-15	1.2636e-14	1.5778e-14	1.9443e-14	2.6661e-14	5.7033e-15	2.6118e-14	3.4366e-14	4.1609e-14	5.4400e-14	3.4437e-15	1.7239e-14	2.3083e-14	3.0542e-14	4.3586e-14	3.3019e-16	4.4806e-16	6.8041e-16	1.2009e-14	1.8167e-14	2.8032e-16	4.1946e-16	7.6242e-16	1.5920e-14	2.2485e-14	3.7709e-16	6.6279e-16	8.9169e-15	1.6407e-14	2.0875e-14	
1882	10	3.9083e-16	8.2546e-15	1.7373e-14	2.9393e-14	4.7134e-14	3.0565e-16	3.9146e-16	5.4382e-16	7.9201e-16	2.9617e-15	2.8517e-15	7.2237e-15	9.3234e-15	1.3011e-14	2.2551e-14	9.0643e-09	2.6938e-08	3.7526e-08	4.7787e-08	5.9528e-08	3.4107e-15	1.0196e-14	1.2247e-14	1.4494e-14	2.0531e-14	5.7268e-15	2.7018e-14	3.5261e-14	4.2296e-14	5.2130e-14	3.4475e-15	1.7799e-14	2.3104e-14	3.3699e-14	4.9855e-14	3.2228e-16	4.4148e-16	6.5662e-16	1.7037e-14	2.2364e-14	2.6318e-16	4.0583e-16	4.0668e-15	1.6155e-14	2.2599e-14	4.3467e-16	3.4039e-15	1.3986e-14	1.9532e-14	2.6043e-14	
1882	11	3.6696e-16	8.4992e-15	1.8244e-14	2.8525e-14	4.4599e-14	1.8505e-16	2.2205e-16	2.9210e-16	4.1326e-16	9.8426e-16	1.2988e-15	3.3252e-15	5.3845e-15	7.9989e-15	1.2536e-14	6.5630e-09	1.7612e-08	2.6456e-08	3.7869e-08	4.9833e-08	2.8535e-15	8.7433e-15	1.0348e-14	1.2423e-14	1.7940e-14	5.5847e-15	2.5832e-14	3.2488e-14	3.8577e-14	4.8426e-14	3.0492e-15	1.5921e-14	2.1957e-14	3.4044e-14	5.4495e-14	2.7056e-16	4.2922e-16	1.6451e-15	1.9937e-14	2.4029e-14	2.3026e-16	4.7838e-16	1.6333e-14	2.1899e-14	2.7470e-14	7.3842e-16	1.3826e-14	1.8611e-14	2.0863e-14	2.5178e-14	
1883	0	5.4910e-16	1.0421e-14	1.8889e-14	2.8757e-14	4.3616e-14	1.2974e-16	1.5986e-16	2.0482e-16	3.0688e-16	6.9118e-16	5.2828e-16	1.5273e-15	3.9077e-15	5.5470e-15	7.7886e-15	4.4648e-09	1.4468e-08	2.4116e-08	3.8930e-08	5.2503e-08	2.5838e-15	9.6046e-15	1.1125e-14	1.2770e-14	1.8981e-14	5.3173e-15	2.4507e-14	3.0998e-14	3.7445e-14	4.8801e-14	2.8058e-15	1.4753e-14	2.3161e-14	3.4922e-14	5.0623e-14	5.5066e-16	9.4970e-15	1.7146e-14	2.1684e-14	2.6363e-14	9.1006e-16	1.1722e-14	1.7147e-14	2.1164e-14	3.0854e-14	5.1052e-15	1.6359e-14	1.9276e-14	2.2306e-14	2.8183e-14	
1883	1	7.0072e-16	1.1587e-14	1.8945e-14	2.9639e-14	4.2465e-14	1.1751e-16	1.3839e-16	1.8772e-16	3.1716e-16	7.8674e-16	4.4998e-16	1.7005e-15	6.1114e-15	9.7229e-15	1.7711e-14	7.0499e-09	3.0570e-08	4.2150e-08	4.9879e-08	6.4853e-08	2.5812e-15	1.0255e-14	1.2875e-14	1.6087e-14	2.3615e-14	5.1242e-15	2.4436e-14	3.1657e-14	3.7087e-14	4.6194e-14	3.0270e-15	1.5998e-14	2.5048e-14	3.4876e-14	4.5985e-14	5.0500e-15	1.3495e-14	1.7452e-14	2.2244e-14	2.8893e-14	4.5736e-15	1.0878e-14	1.5832e-14	1.9949e-14	3.3205e-14	5.5743e-15	1.0221e-14	1.5940e-14	1.9861e-14	2.2157e-14	
1883	2	8.3241e-16	9.6411e-15	1.7629e-14	2.9664e-14	4.2666e-14	1.1478e-16	1.3745e-16	1.8984e-16	2.9474e-16	1.4668e-15	6.0695e-16	6.2264e-15	1.7004e-14	3.1395e-14	6.1601e-14	1.1455e-08	4.4883e-08	5.8777e-08	7.2038e-08	9.4687e-08	2.8956e-15	1.2099e-14	1.5647e-14	2.0537e-14	2.9917e-14	4.9465e-15	2.5021e-14	3.1498e-14	3.7903e-14	4.6749e-14	3.1360e-15	1.7469e-14	2.5116e-14	3.3156e-14	4.4296e-14	2.9590e-15	3.8202e-15	7.7358e-15	1.2314e-14	1.6086e-14	4.2138e-15	5.2821e-15	9.6707e-15	1.2482e-14	1.6629e-14	4.0664e-15	5.7796e-15	1.2993e-14	1.6852e-14	1.9639e-14	
1883	3	8.8698e-16	6.9825e-15	1.7424e-14	2.8256e-14	4.3155e-14	9.9608e-17	1.2081e-16	1.6771e-16	2.8022e-16	2.4812e-14	2.0551e-15	1.7080e-14	2.6483e-14	4.3548e-14	6.7216e-14	1.5421e-08	5.6549e-08	6.5554e-08	7.9717e-08	9.6553e-08	3.4407e-15	1.3795e-14	1.6649e-14	2.1418e-14	3.4476e-14	5.0475e-15	2.3771e-14	3.0155e-14	3.8343e-14	4.9229e-14	3.1215e-15	1.5398e-14	2.1900e-14	2.8161e-14	3.7694e-14	1.0587e-15	1.2799e-15	2.2068e-15	9.2453e-15	1.1462e-14	1.1624e-15	1.4618e-15	3.4959e-15	8.3320e-15	1.2655e-14	1.6990e-15	3.2549e-15	7.5938e-15	1.1182e-14	1.3854e-14	
1883	4	6.9786e-16	5.5171e-15	1.7050e-14	2.6961e-14	4.3132e-14	9.8568e-17	1.1980e-16	1.8945e-16	1.0674e-15	4.7911e-14	6.2818e-15	1.9596e-14	2.6879e-14	4.0444e-14	7.4503e-14	1.5620e-08	6.0368e-08	8.1185e-08	9.6148e-08	1.3148e-07	3.6249e-15	1.4602e-14	1.8759e-14	2.5381e-14	4.0561e-14	5.0901e-15	2.2209e-14	2.8900e-14	3.6982e-14	4.7753e-14	2.9078e-15	1.3383e-14	1.7371e-14	2.2313e-14	3.0839e-14	6.6215e-16	8.4763e-16	1.2739e-15	6.4122e-15	8.6393e-15	6.3582e-16	9.5001e-16	1.8218e-15	6.5437e-15	1.6636e-14	8.9396e-16	1.8661e-15	4.5343e-15	8.0541e-15	1.0344e-14	
1883	5	6.0717e-16	4.6944e-15	1.5897e-14	2.6139e-14	4.4194e-14	1.7270e-16	2.5802e-16	1.5103e-15	1.0169e-14	6.5105e-14	7.1930e-15	2.3361e-14	3.1226e-14	5.9273e-14	8.7685e-14	1.4020e-08	5.3906e-08	7.9013e-08	9.7784e-08	1.3132e-07	3.4524e-15	1.6066e-14	2.0417e-14	2.8103e-14	4.2828e-14	4.8966e-15	1.9956e-14	2.7736e-14	3.5970e-14	4.7175e-14	2.7732e-15	1.1817e-14	1.4906e-14	1.8758e-14	2.8010e-14	5.1657e-16	7.6138e-16	9.5992e-16	4.1720e-15	6.8552e-15	4.6209e-16	7.1440e-16	1.0255e-15	4.9236e-15	1.5710e-14	6.2351e-16	1.0399e-15	2.8264e-15	6.1427e-15	7.7977e-15	
1883	6	5.3721e-16	5.3862e-15	1.6751e-14	2.7632e-14	4.4060e-14	9.5370e-16	5.5049e-15	1.9616e-14	3.6818e-14	7.0403e-14	7.2243e-15	2.8613e-14	3.6150e-14	6.0287e-14	1.0416e-13	1.0894e-08	3.7685e-08	6.0113e-08	9.0134e-08	1.2455e-07	2.9314e-15	1.5941e-14	2.2461e-14	3.0235e-14	4.5172e-14	4.9726e-15	2.0594e-14	2.7700e-14	3.5470e-14	4.5055e-14	2.5978e-15	1.1042e-14	1.4505e-14	1.8720e-14	2.8445e-14	4.5073e-16	6.0591e-16	7.9668e-16	2.9667e-15	7.2387e-15	3.6810e-16	5.3883e-16	7.7752e-16	4.2823e-15	1.8246e-14	5.0006e-16	7.6942e-16	1.9845e-15	5.2496e-15	7.7213e-15	
1883	7	4.5838e-16	8.2457e-15	1.8692e-14	2.9067e-14	4.6414e-14	4.3200e-15	1.9400e-14	2.9779e-14	4.3737e-14	6.1114e-14	6.1639e-15	2.7918e-14	3.5549e-14	5.0552e-14	7.7137e-14	9.7614e-09	3.3469e-08	5.2322e-08	9.4301e-08	1.1960e-07	3.3384e-15	1.6706e-14	2.2874e-14	2.9371e-14	4.0846e-14	5.2287e-15	2.2289e-14	2.9329e-14	3.7366e-14	4.9277e-14	2.7103e-15	1.2839e-14	1.6716e-14	2.1046e-14	2.9569e-14	3.9482e-16	5.1118e-16	7.2831e-16	4.4673e-15	1.1670e-14	3.2559e-16	4.8588e-16	6.9950e-16	7.0803e-15	2.4540e-14	4.2805e-16	6.3050e-16	2.4619e-15	7.4918e-15	1.0424e-14	
1883	8	4.2003e-16	1.0048e-14	1.8714e-14	2.8064e-14	4.4880e-14	2.0449e-15	3.8475e-15	1.0440e-14	1.7491e-14	4.0284e-14	4.9725e-15	2.1768e-14	2.6882e-14	4.4195e-14	6.6255e-14	9.5884e-09	4.3835e-08	7.2458e-08	9.2915e-08	1.1795e-07	3.9104e-15	1.5146e-14	2.0004e-14	2.5932e-14	3.5331e-14	5.5612e-15	2.4186e-14	3.1279e-14	3.9017e-14	5.1856e-14	2.9908e-15	1.4276e-14	1.9291e-14	2.4559e-14	3.5575e-14	3.5913e-16	4.7993e-16	6.9909e-16	7.6120e-15	1.6827e-14	2.9892e-16	4.5023e-16	6.8951e-16	1.4327e-14	2.0921e-14	3.8808e-16	6.0590e-16	4.6328e-15	1.2536e-14	1.7685e-14	
