1996.5	362.15	266.93	262.91	537.3	526.5	101.1	98.6	312.56	311.73
1997.5	363.34	265.73	262.01	540.1	530.8	100.2	98	313.29	312.45
1998.5	366.28	264.52	261.01	542.9	534.3	99.2	97	314.03	313.17
1999.5	367.89	263.12	259.9	544.4	537.2	98.2	96.2	314.78	313.91
2000.5	369.12	261.71	258.29	545.9	539	97.3	95.4	315.54	314.66
2001.5	370.53	260	256.98	546.5	540.6	96.3	94.4	316.32	315.42
2002.5	372.86	258.19	255.08	546.7	541.3	95.3	93.6	317.11	316.2
2003.5	375.54	256.18	253.27	546.7	541.6	94.3	92.5	317.91	316.99
2004.5	377.09	253.97	251.36	545.7	541.5	93.3	91.7	318.73	317.79
2005.5	379.36	251.96	249.15	544.9	540.7	92.4	90.8	319.56	318.6
2006.5	381.24	249.55	247.34	543.1	539.8	91.3	89.7	320.41	319.43
2007.5	383.29	247.54	245.03	541.1	538.1	90.4	88.9	321.26	320.28
2008.5	385.04	245.63	243.12	538.6	536.2	89.3	87.7	322.14	321.13
2009.5	386.66	243.61	241.05	536.12	533.47	87.61	85.95	323.02	322
2010.5	388.88	241.31	239.15	533.26	531.03	86.57	85.14	323.93	322.89
2011.5	390.6	239.4	236.84	530.6	528.53	85.43	83.78	324.84	323.79
2012.5	392.58	236.89	234.77	527.2	526	84.34	82.82	325.78	324.71
2013.5	395.56	235.57	232.88	525.22	523.25	83.27	81.6	326.73	325.64
2014.5	397.86	234.97	231.49	522.97	521	82.51	80.79	327.69	326.58
2015.5	399.85	234.36	230.09	520.71	518.74	81.76	79.99	328.67	327.55
2016.5  402.63  231.7   227.9  520.71  518.74  81.76   79.99   328.67  327.55
2017.5  404.77  230.45  226.8  522.97  521     82.51   80.79   327.69  326.58
2018.5  411     229.4   226.3  525.22  523.25  83.27   81.6    326.73  325.64
2019.5	399.85	234.36	230.09	520.71	518.74	81.76	79.99	328.67	327.55
2020.5	397.86	234.97	231.49	522.97	521	82.51	80.79	327.69	326.58
2013.5	395.56	235.57	232.88	525.22	523.25	83.27	81.6	326.73	325.64
2012.5	392.58	236.89	234.77	527.2	526	84.34	82.82	325.78	324.71
2011.5	390.6	239.4	236.84	530.6	528.53	85.43	83.78	324.84	323.79
2010.5	388.88	241.31	239.15	533.26	531.03	86.57	85.14	323.93	322.89
2009.5	386.66	243.61	241.05	536.12	533.47	87.61	85.95	323.02	322
2008.5	385.04	245.63	243.12	538.6	536.2	89.3	87.7	322.14	321.13
2007.5	383.29	247.54	245.03	541.1	538.1	90.4	88.9	321.26	320.28
2006.5	381.24	249.55	247.34	543.1	539.8	91.3	89.7	320.41	319.43
2005.5	379.36	251.96	249.15	544.9	540.7	92.4	90.8	319.56	318.6
2004.5	377.09	253.97	251.36	545.7	541.5	93.3	91.7	318.73	317.79
2003.5	375.54	256.18	253.27	546.7	541.6	94.3	92.5	317.91	316.99
2002.5	372.86	258.19	255.08	546.7	541.3	95.3	93.6	317.11	316.2
2001.5	370.53	260	256.98	546.5	540.6	96.3	94.4	316.32	315.42
2000.5	369.12	261.71	258.29	545.9	539	97.3	95.4	315.54	314.66
1999.5	367.89	263.12	259.9	544.4	537.2	98.2	96.2	314.78	313.91
1998.5	366.28	264.52	261.01	542.9	534.3	99.2	97	314.03	313.17
1997.5	363.34	265.73	262.01	540.1	530.8	100.2	98	313.29	312.45
1996.5	362.15	266.93	262.91	537.3	526.5	101.1	98.6	312.56	311.73
