year	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	total	Arctic	N_Atl	N_Pac	Equ_N	Equ	Equ_S	SO_Atl	SO_Pac	SO_Ind	total	Arctic	N_Atl	N_Pac	Equ_N	Equ	Equ_S	SO_Atl	SO_Pac	SO_Ind	
1911	4.5786e-01	5.3596e-01	5.4545e-01	7.5357e-01	6.3528e-01	4.7210e-01	3.8394e-01	1.5827e-01	1.8425e-01	1.7565e-01	2.2100e+02	4.6906e+02	4.5520e+02	3.9087e+02	1.3171e+02	1.2221e+02	2.7948e+02	2.5292e+02	2.8818e+02	2.1423e+02	
1912	4.5757e-01	5.3539e-01	5.4591e-01	7.5069e-01	6.3524e-01	4.7161e-01	3.8404e-01	1.5841e-01	1.8397e-01	1.7577e-01	2.2024e+02	4.7059e+02	4.5882e+02	3.8735e+02	1.3101e+02	1.2213e+02	2.7761e+02	2.5267e+02	2.8814e+02	2.1407e+02	
1913	4.5747e-01	5.3600e-01	5.4545e-01	7.4730e-01	6.3501e-01	4.7160e-01	3.8434e-01	1.5830e-01	1.8370e-01	1.7606e-01	2.2100e+02	4.6740e+02	4.5751e+02	3.8431e+02	1.3101e+02	1.2207e+02	2.8084e+02	2.5304e+02	2.8725e+02	2.1380e+02	
1914	4.5746e-01	5.3552e-01	5.4632e-01	7.4339e-01	6.3447e-01	4.7199e-01	3.8474e-01	1.5804e-01	1.8347e-01	1.7621e-01	2.2113e+02	4.6796e+02	4.6191e+02	3.7843e+02	1.3036e+02	1.2219e+02	2.8209e+02	2.5261e+02	2.8636e+02	2.1370e+02	
1915	4.5769e-01	5.3607e-01	5.4604e-01	7.3952e-01	6.3413e-01	4.7187e-01	3.8628e-01	1.5814e-01	1.8331e-01	1.7624e-01	2.2123e+02	4.6569e+02	4.5954e+02	3.7780e+02	1.3098e+02	1.2218e+02	2.8254e+02	2.5272e+02	2.8620e+02	2.1286e+02	
1916	4.5736e-01	5.3558e-01	5.4691e-01	7.3645e-01	6.3342e-01	4.7218e-01	3.8573e-01	1.5803e-01	1.8341e-01	1.7615e-01	2.2128e+02	4.6844e+02	4.6370e+02	3.7611e+02	1.3031e+02	1.2231e+02	2.8317e+02	2.5320e+02	2.8679e+02	2.1181e+02	
1917	4.5723e-01	5.3608e-01	5.4662e-01	7.3426e-01	6.3359e-01	4.7167e-01	3.8607e-01	1.5811e-01	1.8371e-01	1.7599e-01	2.2124e+02	4.7129e+02	4.6095e+02	3.7732e+02	1.3082e+02	1.2207e+02	2.8264e+02	2.5315e+02	2.8724e+02	2.1121e+02	
1918	4.5725e-01	5.3544e-01	5.4740e-01	7.3316e-01	6.3319e-01	4.7209e-01	3.8604e-01	1.5832e-01	1.8390e-01	1.7559e-01	2.2076e+02	4.7273e+02	4.6545e+02	3.7697e+02	1.3030e+02	1.2207e+02	2.8087e+02	2.5303e+02	2.8721e+02	2.1160e+02	
1919	4.5691e-01	5.3593e-01	5.4700e-01	7.3217e-01	6.3349e-01	4.7126e-01	3.8578e-01	1.5809e-01	1.8378e-01	1.7535e-01	2.2103e+02	4.7345e+02	4.6331e+02	3.7596e+02	1.3084e+02	1.2194e+02	2.8139e+02	2.5262e+02	2.8734e+02	2.1216e+02	
1920	4.5740e-01	5.3544e-01	5.4771e-01	7.3146e-01	6.3331e-01	4.7172e-01	3.8697e-01	1.5830e-01	1.8340e-01	1.7557e-01	2.2154e+02	4.7147e+02	4.6705e+02	3.7617e+02	1.3047e+02	1.2205e+02	2.8319e+02	2.5284e+02	2.8710e+02	2.1183e+02	
1921	4.5729e-01	5.3588e-01	5.4728e-01	7.3105e-01	6.3346e-01	4.7142e-01	3.8692e-01	1.5820e-01	1.8311e-01	1.7598e-01	2.2176e+02	4.7191e+02	4.6451e+02	3.7540e+02	1.3083e+02	1.2206e+02	2.8457e+02	2.5272e+02	2.8657e+02	2.1089e+02	
1922	4.5778e-01	5.3530e-01	5.4791e-01	7.3053e-01	6.3327e-01	4.7193e-01	3.8831e-01	1.5780e-01	1.8311e-01	1.7608e-01	2.2147e+02	4.7137e+02	4.6831e+02	3.7523e+02	1.3041e+02	1.2212e+02	2.8394e+02	2.5247e+02	2.8580e+02	2.1026e+02	
1923	4.5709e-01	5.3579e-01	5.4747e-01	7.3024e-01	6.3379e-01	4.7176e-01	3.8606e-01	1.5795e-01	1.8322e-01	1.7580e-01	2.2101e+02	4.6984e+02	4.6629e+02	3.7504e+02	1.3088e+02	1.2203e+02	2.8220e+02	2.5279e+02	2.8579e+02	2.1008e+02	
1924	4.5695e-01	5.3525e-01	5.4821e-01	7.2995e-01	6.3329e-01	4.7184e-01	3.8583e-01	1.5795e-01	1.8330e-01	1.7545e-01	2.2088e+02	4.7181e+02	4.7068e+02	3.7466e+02	1.3054e+02	1.2219e+02	2.8125e+02	2.5269e+02	2.8641e+02	2.0970e+02	
1925	4.5688e-01	5.3575e-01	5.4781e-01	7.2972e-01	6.3353e-01	4.7195e-01	3.8530e-01	1.5813e-01	1.8333e-01	1.7530e-01	2.1993e+02	4.6900e+02	4.6794e+02	3.7446e+02	1.3091e+02	1.2221e+02	2.7802e+02	2.5290e+02	2.8711e+02	2.0927e+02	
1926	4.5688e-01	5.3517e-01	5.4852e-01	7.2943e-01	6.3355e-01	4.7239e-01	3.8484e-01	1.5820e-01	1.8333e-01	1.7531e-01	2.2071e+02	4.7015e+02	4.7191e+02	3.7418e+02	1.3035e+02	1.2239e+02	2.8123e+02	2.5244e+02	2.8678e+02	2.0898e+02	
1927	4.5688e-01	5.3575e-01	5.4805e-01	7.2919e-01	6.3372e-01	4.7180e-01	3.8550e-01	1.5820e-01	1.8323e-01	1.7534e-01	2.2021e+02	4.7083e+02	4.6912e+02	3.7390e+02	1.3071e+02	1.2215e+02	2.7973e+02	2.5182e+02	2.8630e+02	2.0925e+02	
1928	4.5722e-01	5.3530e-01	5.4866e-01	7.2893e-01	6.3364e-01	4.7236e-01	3.8616e-01	1.5810e-01	1.8295e-01	1.7540e-01	2.2096e+02	4.7453e+02	4.7340e+02	3.7367e+02	1.3042e+02	1.2219e+02	2.8170e+02	2.5209e+02	2.8565e+02	2.0939e+02	
1929	4.5695e-01	5.3593e-01	5.4823e-01	7.2879e-01	6.3399e-01	4.7185e-01	3.8566e-01	1.5794e-01	1.8264e-01	1.7554e-01	2.2133e+02	4.7315e+02	4.7089e+02	3.7360e+02	1.3081e+02	1.2221e+02	2.8277e+02	2.5231e+02	2.8573e+02	2.0885e+02	
1930	4.5768e-01	5.3544e-01	5.4901e-01	7.2868e-01	6.3358e-01	4.7187e-01	3.8816e-01	1.5810e-01	1.8262e-01	1.7567e-01	2.2151e+02	4.7152e+02	4.7472e+02	3.7334e+02	1.3040e+02	1.2223e+02	2.8360e+02	2.5253e+02	2.8576e+02	2.0758e+02	
1931	4.5705e-01	5.3589e-01	5.4858e-01	7.2855e-01	6.3389e-01	4.7193e-01	3.8582e-01	1.5822e-01	1.8286e-01	1.7559e-01	2.2016e+02	4.7184e+02	4.7267e+02	3.7322e+02	1.3090e+02	1.2222e+02	2.7955e+02	2.5301e+02	2.8583e+02	2.0645e+02	
1932	4.5665e-01	5.3532e-01	5.4933e-01	7.2838e-01	6.3341e-01	4.7177e-01	3.8509e-01	1.5796e-01	1.8313e-01	1.7523e-01	2.1981e+02	4.7403e+02	4.7665e+02	3.7308e+02	1.3041e+02	1.2227e+02	2.7825e+02	2.5249e+02	2.8587e+02	2.0660e+02	
1933	4.5610e-01	5.3597e-01	5.4890e-01	7.2829e-01	6.3352e-01	4.7135e-01	3.8364e-01	1.5831e-01	1.8302e-01	1.7497e-01	2.2014e+02	4.7035e+02	4.7502e+02	3.7306e+02	1.3097e+02	1.2200e+02	2.7928e+02	2.5268e+02	2.8601e+02	2.0713e+02	
1934	4.5692e-01	5.3550e-01	5.4973e-01	7.2826e-01	6.3394e-01	4.7206e-01	3.8526e-01	1.5841e-01	1.8271e-01	1.7516e-01	2.2068e+02	4.7389e+02	4.7924e+02	3.7278e+02	1.3055e+02	1.2205e+02	2.8059e+02	2.5256e+02	2.8623e+02	2.0699e+02	
1935	4.5685e-01	5.3617e-01	5.4945e-01	7.2822e-01	6.3428e-01	4.7151e-01	3.8543e-01	1.5794e-01	1.8249e-01	1.7547e-01	2.2061e+02	4.7023e+02	4.7717e+02	3.7280e+02	1.3067e+02	1.2207e+02	2.8095e+02	2.5218e+02	2.8537e+02	2.0591e+02	
1937	4.5760e-01	5.3619e-01	5.4997e-01	7.2797e-01	6.3431e-01	4.7195e-01	3.8739e-01	1.5785e-01	1.8266e-01	1.7527e-01	2.2077e+02	4.7216e+02	4.7873e+02	3.7220e+02	1.3081e+02	1.2201e+02	2.8173e+02	2.5247e+02	2.8507e+02	2.0563e+02	
1936	4.5712e-01	5.3556e-01	5.5033e-01	7.2815e-01	6.3401e-01	4.7141e-01	3.8652e-01	1.5798e-01	1.8247e-01	1.7552e-01	2.2118e+02	4.7505e+02	4.8135e+02	3.7249e+02	1.3040e+02	1.2213e+02	2.8291e+02	2.5223e+02	2.8495e+02	2.0553e+02	
1938	4.5728e-01	5.3557e-01	5.5074e-01	7.2783e-01	6.3437e-01	4.7255e-01	3.8593e-01	1.5777e-01	1.8269e-01	1.7503e-01	2.1996e+02	4.7473e+02	4.8318e+02	3.7224e+02	1.3032e+02	1.2222e+02	2.7842e+02	2.5214e+02	2.8571e+02	2.0544e+02	
1939	4.5734e-01	5.3616e-01	5.5107e-01	7.2775e-01	6.3489e-01	4.7223e-01	3.8601e-01	1.5826e-01	1.8288e-01	1.7493e-01	2.2080e+02	4.7439e+02	4.8222e+02	3.7208e+02	1.3086e+02	1.2227e+02	2.8049e+02	2.5244e+02	2.8669e+02	2.0497e+02	
1940	4.5686e-01	5.3548e-01	5.5027e-01	7.2768e-01	6.3465e-01	4.7231e-01	3.8443e-01	1.5866e-01	1.8310e-01	1.7493e-01	2.1970e+02	4.7498e+02	4.8150e+02	3.7192e+02	1.3017e+02	1.2222e+02	2.7742e+02	2.5219e+02	2.8646e+02	2.0460e+02	
1941	4.5662e-01	5.3607e-01	5.5127e-01	7.2754e-01	6.3499e-01	4.7205e-01	3.8363e-01	1.5832e-01	1.8312e-01	1.7488e-01	2.2015e+02	4.8005e+02	4.8484e+02	3.7173e+02	1.3087e+02	1.2204e+02	2.7843e+02	2.5178e+02	2.8630e+02	2.0485e+02	
1942	4.5732e-01	5.3598e-01	5.5226e-01	7.2738e-01	6.3502e-01	4.7219e-01	3.8571e-01	1.5850e-01	1.8312e-01	1.7495e-01	2.2048e+02	4.7602e+02	4.8512e+02	3.7156e+02	1.3034e+02	1.2211e+02	2.8016e+02	2.5216e+02	2.8669e+02	2.0483e+02	
1943	4.5733e-01	5.3654e-01	5.5122e-01	7.2717e-01	6.3512e-01	4.7193e-01	3.8612e-01	1.5865e-01	1.8291e-01	1.7515e-01	2.2137e+02	4.7602e+02	4.8367e+02	3.7111e+02	1.3075e+02	1.2223e+02	2.8267e+02	2.5271e+02	2.8646e+02	2.0445e+02	
1944	4.5809e-01	5.3606e-01	5.5207e-01	7.2686e-01	6.3483e-01	4.7238e-01	3.8826e-01	1.5843e-01	1.8283e-01	1.7532e-01	2.2123e+02	4.7659e+02	4.8839e+02	3.7097e+02	1.3049e+02	1.2241e+02	2.8189e+02	2.5253e+02	2.8624e+02	2.0357e+02	
1945	4.5841e-01	5.3670e-01	5.5298e-01	7.2673e-01	6.3501e-01	4.7261e-01	3.8878e-01	1.5859e-01	1.8298e-01	1.7533e-01	2.2153e+02	4.7612e+02	4.8871e+02	3.7091e+02	1.3089e+02	1.2237e+02	2.8256e+02	2.5238e+02	2.8672e+02	2.0273e+02	
1946	4.5764e-01	5.3607e-01	5.5203e-01	7.2660e-01	6.3470e-01	4.7243e-01	3.8678e-01	1.5858e-01	1.8341e-01	1.7505e-01	2.2039e+02	4.7769e+02	4.8737e+02	3.7057e+02	1.3025e+02	1.2239e+02	2.7965e+02	2.5241e+02	2.8699e+02	2.0279e+02	
1947	4.5718e-01	5.3663e-01	5.5285e-01	7.2648e-01	6.3521e-01	4.7200e-01	3.8541e-01	1.5844e-01	1.8342e-01	1.7477e-01	2.2051e+02	4.7972e+02	4.9100e+02	3.7032e+02	1.3085e+02	1.2219e+02	2.7930e+02	2.5222e+02	2.8745e+02	2.0339e+02	
1948	4.5721e-01	5.3655e-01	5.5369e-01	7.2637e-01	6.3491e-01	4.7165e-01	3.8600e-01	1.5888e-01	1.8334e-01	1.7476e-01	2.2063e+02	4.7882e+02	4.9102e+02	3.7042e+02	1.3020e+02	1.2220e+02	2.7980e+02	2.5236e+02	2.8793e+02	2.0381e+02	
1949	4.5732e-01	5.3738e-01	5.5252e-01	7.2625e-01	6.3538e-01	4.7183e-01	3.8581e-01	1.5897e-01	1.8323e-01	1.7506e-01	2.2070e+02	4.7694e+02	4.8912e+02	3.7027e+02	1.3087e+02	1.2212e+02	2.8024e+02	2.5240e+02	2.8693e+02	2.0322e+02	
1950	4.5806e-01	5.3704e-01	5.5334e-01	7.2610e-01	6.3594e-01	4.7177e-01	3.8791e-01	1.5860e-01	1.8311e-01	1.7532e-01	2.2163e+02	4.7908e+02	4.9278e+02	3.7008e+02	1.3059e+02	1.2228e+02	2.8282e+02	2.5209e+02	2.8659e+02	2.0265e+02	
1951	4.5840e-01	5.3760e-01	5.5639e-01	7.2781e-01	6.3420e-01	4.7165e-01	3.8906e-01	1.5713e-01	1.8546e-01	1.7406e-01	2.2523e+02	4.7419e+02	4.7375e+02	3.8767e+02	1.3025e+02	1.2251e+02	2.8936e+02	2.4574e+02	3.1752e+02	2.0781e+02	
1952	4.6140e-01	5.3532e-01	5.5726e-01	7.2910e-01	6.3389e-01	4.7631e-01	3.9358e-01	1.5775e-01	1.9381e-01	1.7676e-01	2.2424e+02	4.9489e+02	4.8144e+02	3.9394e+02	1.3127e+02	1.2441e+02	2.8026e+02	2.3802e+02	3.1309e+02	2.1743e+02	
1953	4.5903e-01	5.3309e-01	5.5806e-01	7.3676e-01	6.3357e-01	4.7530e-01	3.8758e-01	1.6055e-01	1.9135e-01	1.7544e-01	2.2363e+02	5.0794e+02	4.4376e+02	4.3304e+02	1.3210e+02	1.2414e+02	2.8098e+02	2.3395e+02	3.0597e+02	1.8126e+02	
1954	4.5956e-01	5.3128e-01	5.6228e-01	7.4499e-01	6.3280e-01	4.7861e-01	3.8638e-01	1.5981e-01	1.9051e-01	1.7438e-01	2.2221e+02	4.8645e+02	4.5973e+02	4.2801e+02	1.3101e+02	1.2654e+02	2.7382e+02	2.4012e+02	3.1324e+02	1.8214e+02	
1955	4.6040e-01	5.2655e-01	5.6427e-01	7.4281e-01	6.3394e-01	4.8327e-01	3.8318e-01	1.6184e-01	1.8914e-01	1.7411e-01	2.2334e+02	5.3612e+02	4.4442e+02	4.2407e+02	1.3340e+02	1.2738e+02	2.7741e+02	2.4385e+02	2.9673e+02	1.7328e+02	
1956	4.6050e-01	5.2405e-01	5.6000e-01	7.4960e-01	6.3462e-01	4.8285e-01	3.8408e-01	1.6322e-01	1.8555e-01	1.7349e-01	2.2578e+02	6.0072e+02	4.3081e+02	4.1355e+02	1.3117e+02	1.2721e+02	2.7659e+02	2.5498e+02	2.9266e+02	2.1054e+02	
1957	4.5769e-01	5.2649e-01	5.6078e-01	7.4245e-01	6.3147e-01	4.7694e-01	3.8259e-01	1.6088e-01	1.8649e-01	1.7540e-01	2.2757e+02	5.9561e+02	4.4913e+02	4.0432e+02	1.3101e+02	1.2419e+02	2.8142e+02	2.5152e+02	3.1321e+02	2.1202e+02	
1958	4.5745e-01	5.3042e-01	5.5685e-01	7.3813e-01	6.2673e-01	4.7536e-01	3.8439e-01	1.5725e-01	1.9420e-01	1.7787e-01	2.2484e+02	5.2611e+02	4.3019e+02	4.3293e+02	1.2990e+02	1.2171e+02	2.7901e+02	2.3893e+02	3.2887e+02	2.1195e+02	
1959	4.5683e-01	5.2955e-01	5.6223e-01	7.3144e-01	6.2597e-01	4.7720e-01	3.8230e-01	1.6060e-01	1.9242e-01	1.7620e-01	2.1936e+02	4.3024e+02	4.5782e+02	4.0029e+02	1.2921e+02	1.2426e+02	2.7563e+02	2.3957e+02	3.1755e+02	1.9696e+02	
1960	4.5858e-01	5.2517e-01	5.6406e-01	7.2477e-01	6.2531e-01	4.8027e-01	3.8726e-01	1.5932e-01	1.9119e-01	1.7346e-01	2.2328e+02	4.5857e+02	4.3748e+02	4.3864e+02	1.3093e+02	1.2612e+02	2.7886e+02	2.4069e+02	3.2065e+02	1.9429e+02	
1961	4.6037e-01	5.2319e-01	5.5768e-01	7.3210e-01	6.2615e-01	4.8353e-01	3.8936e-01	1.5905e-01	1.8885e-01	1.7479e-01	2.2103e+02	4.4470e+02	4.4125e+02	4.4324e+02	1.3339e+02	1.2693e+02	2.6957e+02	2.4317e+02	3.2076e+02	1.9801e+02	
1962	4.6005e-01	5.2239e-01	5.5394e-01	7.3038e-01	6.3125e-01	4.8345e-01	3.8588e-01	1.5716e-01	1.9164e-01	1.7626e-01	2.2093e+02	4.5236e+02	4.4085e+02	4.1640e+02	1.3244e+02	1.2765e+02	2.7215e+02	2.4801e+02	3.1324e+02	1.9695e+02	
1963	4.5973e-01	5.1959e-01	5.4600e-01	7.2967e-01	6.2997e-01	4.7876e-01	3.9028e-01	1.6205e-01	1.9177e-01	1.7498e-01	2.1855e+02	4.3937e+02	4.2475e+02	4.0160e+02	1.3015e+02	1.2342e+02	2.7604e+02	2.4488e+02	3.1269e+02	1.8520e+02	
1964	4.6035e-01	5.1711e-01	5.4893e-01	7.3756e-01	6.2643e-01	4.7980e-01	3.9147e-01	1.6260e-01	1.9495e-01	1.7802e-01	2.2160e+02	4.4440e+02	4.3395e+02	4.2221e+02	1.3223e+02	1.2649e+02	2.7881e+02	2.4242e+02	3.0410e+02	1.9467e+02	
1965	4.5930e-01	5.1598e-01	5.4603e-01	7.3729e-01	6.2968e-01	4.7721e-01	3.8882e-01	1.6319e-01	1.9588e-01	1.7887e-01	2.1896e+02	4.5208e+02	4.3024e+02	3.9326e+02	1.3555e+02	1.2488e+02	2.6889e+02	2.4674e+02	3.2395e+02	1.9297e+02	
1966	4.5750e-01	5.1694e-01	5.4893e-01	7.2963e-01	6.3169e-01	4.7872e-01	3.8221e-01	1.5827e-01	1.9470e-01	1.7753e-01	2.2269e+02	5.2870e+02	4.4961e+02	3.9014e+02	1.3491e+02	1.2739e+02	2.7289e+02	2.4352e+02	3.2032e+02	1.8257e+02	
1967	4.5637e-01	5.1581e-01	5.5113e-01	7.2741e-01	6.2849e-01	4.8347e-01	3.7733e-01	1.5808e-01	1.9058e-01	1.7699e-01	2.1583e+02	4.5897e+02	4.4634e+02	3.9726e+02	1.3013e+02	1.2837e+02	2.6233e+02	2.4085e+02	2.9760e+02	1.8408e+02	
1968	4.5428e-01	5.1407e-01	5.5507e-01	7.2001e-01	6.2918e-01	4.8114e-01	3.7298e-01	1.6160e-01	1.9045e-01	1.7510e-01	2.1746e+02	4.6162e+02	4.7770e+02	3.7583e+02	1.3115e+02	1.2655e+02	2.6426e+02	2.4938e+02	3.1264e+02	1.8587e+02	
1969	4.5269e-01	5.1561e-01	5.5469e-01	7.1342e-01	6.2825e-01	4.7750e-01	3.7152e-01	1.5963e-01	1.9234e-01	1.7812e-01	2.1777e+02	4.2723e+02	4.8036e+02	3.9335e+02	1.2998e+02	1.2510e+02	2.6914e+02	2.3944e+02	3.0851e+02	2.0721e+02	
1971	4.5560e-01	5.1556e-01	5.8440e-01	7.1280e-01	6.3153e-01	4.8293e-01	3.7313e-01	1.6047e-01	1.8723e-01	1.7970e-01	2.1846e+02	4.4356e+02	5.2434e+02	3.7712e+02	1.3252e+02	1.2772e+02	2.6675e+02	2.5519e+02	2.9865e+02	1.9140e+02	
1970	4.5463e-01	5.1391e-01	5.6209e-01	7.1438e-01	6.3086e-01	4.8153e-01	3.7234e-01	1.5868e-01	1.9123e-01	1.7940e-01	2.1954e+02	4.5950e+02	5.0167e+02	4.1348e+02	1.3352e+02	1.2728e+02	2.6508e+02	2.4921e+02	3.0882e+02	1.8705e+02	
1972	4.5406e-01	5.1745e-01	6.0233e-01	7.0267e-01	6.3029e-01	4.7715e-01	3.7310e-01	1.6041e-01	1.9118e-01	1.7825e-01	2.1806e+02	4.2961e+02	5.2935e+02	3.7295e+02	1.3183e+02	1.2419e+02	2.6714e+02	2.5812e+02	3.0648e+02	1.9960e+02	
1973	4.5292e-01	5.1672e-01	5.9819e-01	7.0779e-01	6.2892e-01	4.7951e-01	3.6787e-01	1.6038e-01	1.9107e-01	1.7696e-01	2.2017e+02	4.7979e+02	5.1159e+02	4.0935e+02	1.3144e+02	1.2865e+02	2.6130e+02	2.4894e+02	3.1425e+02	2.0260e+02	
1974	4.5413e-01	5.1784e-01	5.9820e-01	7.1537e-01	6.2868e-01	4.8101e-01	3.7064e-01	1.6185e-01	1.8581e-01	1.7775e-01	2.1991e+02	4.3009e+02	5.7823e+02	4.0470e+02	1.3077e+02	1.2774e+02	2.6927e+02	2.5251e+02	2.9010e+02	1.8361e+02	
1975	4.5624e-01	5.1781e-01	5.9705e-01	7.1269e-01	6.3172e-01	4.8329e-01	3.7399e-01	1.5872e-01	1.8656e-01	1.7939e-01	2.2020e+02	4.1869e+02	5.0973e+02	4.1178e+02	1.3631e+02	1.2969e+02	2.6802e+02	2.4438e+02	2.9371e+02	2.0711e+02	
1976	4.5713e-01	5.1466e-01	5.9050e-01	7.1570e-01	6.3233e-01	4.8323e-01	3.7776e-01	1.5501e-01	1.8720e-01	1.7867e-01	2.2299e+02	4.5782e+02	5.3867e+02	4.2899e+02	1.3289e+02	1.2840e+02	2.7244e+02	2.4082e+02	2.9729e+02	2.0072e+02	
1977	4.5865e-01	5.1600e-01	6.0565e-01	7.1746e-01	6.3396e-01	4.8106e-01	3.7964e-01	1.5708e-01	1.9629e-01	1.7900e-01	2.2379e+02	4.3492e+02	5.3593e+02	4.4757e+02	1.4149e+02	1.2878e+02	2.6774e+02	2.4174e+02	3.1465e+02	1.9497e+02	
1978	4.6066e-01	5.1561e-01	5.9735e-01	7.2338e-01	6.3834e-01	4.8584e-01	3.8023e-01	1.5777e-01	1.9682e-01	1.7452e-01	2.2324e+02	4.5009e+02	5.1154e+02	4.3801e+02	1.3939e+02	1.2902e+02	2.7013e+02	2.4584e+02	2.9854e+02	2.0419e+02	
1979	4.6021e-01	5.1721e-01	5.8350e-01	7.1644e-01	6.3936e-01	4.8439e-01	3.8194e-01	1.5885e-01	1.9274e-01	1.7227e-01	2.2434e+02	5.0169e+02	5.0101e+02	4.0742e+02	1.4415e+02	1.2629e+02	2.7161e+02	2.5134e+02	3.0309e+02	2.0329e+02	
1980	4.5878e-01	5.2011e-01	5.8989e-01	7.2043e-01	6.4053e-01	4.8257e-01	3.7620e-01	1.6143e-01	1.9638e-01	1.7450e-01	2.2393e+02	4.5663e+02	5.3267e+02	4.2697e+02	1.4256e+02	1.2610e+02	2.6531e+02	2.4042e+02	3.3900e+02	2.0131e+02	
1981	4.5880e-01	5.1875e-01	5.8889e-01	7.2419e-01	6.4065e-01	4.8405e-01	3.7535e-01	1.6202e-01	1.9523e-01	1.7334e-01	2.2757e+02	5.0854e+02	4.7811e+02	4.2582e+02	1.4517e+02	1.2715e+02	2.7103e+02	2.5161e+02	3.3442e+02	2.1644e+02	
1982	4.5709e-01	5.1920e-01	5.7690e-01	7.2072e-01	6.4167e-01	4.8037e-01	3.7424e-01	1.6261e-01	1.9197e-01	1.7293e-01	2.2259e+02	4.4213e+02	4.9453e+02	3.9729e+02	1.4442e+02	1.2600e+02	2.6571e+02	2.5941e+02	3.3085e+02	2.1457e+02	
1983	4.5571e-01	5.1975e-01	5.8244e-01	7.2692e-01	6.4409e-01	4.7244e-01	3.7447e-01	1.6211e-01	1.9434e-01	1.7688e-01	2.2397e+02	4.5140e+02	5.3706e+02	4.3382e+02	1.4660e+02	1.2374e+02	2.6367e+02	2.6202e+02	3.1280e+02	2.2486e+02	
1984	4.5828e-01	5.1847e-01	6.0444e-01	7.3695e-01	6.4272e-01	4.8428e-01	3.6973e-01	1.6384e-01	1.9005e-01	1.7799e-01	2.2488e+02	5.0492e+02	5.5872e+02	4.3478e+02	1.3869e+02	1.3020e+02	2.5913e+02	2.6226e+02	3.1187e+02	2.1628e+02	
1985	4.5777e-01	5.1755e-01	6.3032e-01	7.4173e-01	6.4006e-01	4.8537e-01	3.6543e-01	1.6205e-01	1.8976e-01	1.8005e-01	2.2355e+02	4.3677e+02	5.9281e+02	4.3971e+02	1.4093e+02	1.2918e+02	2.6003e+02	2.6125e+02	3.0648e+02	2.1732e+02	
1986	4.5759e-01	5.1788e-01	6.1729e-01	7.3851e-01	6.4012e-01	4.8396e-01	3.6726e-01	1.5915e-01	1.8871e-01	1.7936e-01	2.1946e+02	4.3158e+02	5.5759e+02	4.0994e+02	1.4297e+02	1.2889e+02	2.5865e+02	2.4700e+02	3.0186e+02	1.9646e+02	
1987	4.5421e-01	5.1530e-01	5.9094e-01	7.3601e-01	6.4023e-01	4.7855e-01	3.6383e-01	1.5589e-01	1.9499e-01	1.7912e-01	2.2011e+02	4.2018e+02	5.3267e+02	4.4762e+02	1.4633e+02	1.2527e+02	2.5567e+02	2.4144e+02	3.2126e+02	2.0147e+02	
1988	4.5549e-01	5.1254e-01	5.7406e-01	7.4203e-01	6.4060e-01	4.8540e-01	3.6270e-01	1.6000e-01	1.9196e-01	1.7683e-01	2.1974e+02	4.6585e+02	4.8536e+02	4.4257e+02	1.4357e+02	1.3007e+02	2.5550e+02	2.5281e+02	2.8999e+02	1.9712e+02	
1989	4.5482e-01	5.1120e-01	5.6177e-01	7.4226e-01	6.3930e-01	4.8653e-01	3.6255e-01	1.6099e-01	1.8589e-01	1.7556e-01	2.2110e+02	4.6620e+02	4.8216e+02	4.2624e+02	1.3845e+02	1.3085e+02	2.6146e+02	2.6384e+02	3.0198e+02	1.9797e+02	
1990	4.5431e-01	5.1100e-01	5.7677e-01	7.4079e-01	6.3852e-01	4.8385e-01	3.6261e-01	1.6023e-01	1.8433e-01	1.7592e-01	2.1862e+02	4.6490e+02	5.7405e+02	4.2545e+02	1.3703e+02	1.2788e+02	2.5583e+02	2.5109e+02	2.9077e+02	1.8502e+02	
1991	4.5588e-01	5.1363e-01	6.0297e-01	7.3666e-01	6.3808e-01	4.8187e-01	3.6711e-01	1.5689e-01	1.8872e-01	1.7533e-01	2.2068e+02	4.0402e+02	5.7876e+02	3.9503e+02	1.3465e+02	1.2649e+02	2.6735e+02	2.4519e+02	3.1241e+02	2.1591e+02	
1992	4.5550e-01	5.1153e-01	5.9682e-01	7.3298e-01	6.3836e-01	4.7540e-01	3.7165e-01	1.5892e-01	1.9879e-01	1.7763e-01	2.2324e+02	4.7232e+02	5.3627e+02	4.2628e+02	1.3990e+02	1.2453e+02	2.6397e+02	2.4185e+02	3.2918e+02	2.1328e+02	
1993	4.5596e-01	5.1372e-01	5.9541e-01	7.4343e-01	6.3865e-01	4.7619e-01	3.7140e-01	1.6571e-01	1.9489e-01	1.7582e-01	2.2242e+02	4.5415e+02	5.5702e+02	4.3768e+02	1.3770e+02	1.2381e+02	2.6366e+02	2.6008e+02	3.2030e+02	1.9180e+02	
