year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1980	4	6.0285e-16	5.2610e-15	1.7067e-14	3.1873e-14	4.9090e-14	8.9057e-17	1.7485e-16	3.2008e-16	8.5813e-15	2.2569e-14	6.5858e-15	2.6507e-14	3.2248e-14	3.7543e-14	4.7229e-14	1.3798e-08	5.2335e-08	7.0479e-08	9.9501e-08	1.6378e-07	2.4122e-15	1.2957e-14	2.5849e-14	3.5117e-14	5.1468e-14	5.9386e-15	2.7457e-14	3.3574e-14	4.0474e-14	5.5415e-14	3.3513e-15	1.1097e-14	1.7350e-14	2.4871e-14	4.0286e-14	5.9443e-16	8.8622e-16	2.0231e-15	5.5220e-15	8.7614e-15	5.1667e-16	9.0919e-16	1.6963e-15	5.4749e-15	1.0172e-14	1.5146e-15	2.7061e-15	5.2732e-15	7.6873e-15	1.1051e-14	
1980	5	4.7278e-16	3.4088e-15	1.7559e-14	3.1189e-14	5.0154e-14	1.1894e-16	3.4271e-16	1.8665e-15	1.4265e-14	2.9565e-14	8.2306e-15	3.1047e-14	4.1332e-14	4.7029e-14	6.1274e-14	8.3586e-09	4.7897e-08	5.8258e-08	8.2173e-08	1.4304e-07	2.1265e-15	1.2659e-14	2.4491e-14	3.4981e-14	4.9913e-14	5.7282e-15	2.6051e-14	3.2801e-14	4.1132e-14	5.7438e-14	2.8344e-15	1.0222e-14	1.6921e-14	2.5412e-14	3.8755e-14	3.9268e-16	6.5578e-16	8.3207e-16	3.1736e-15	7.2444e-15	3.5927e-16	6.4236e-16	8.2487e-16	3.2150e-15	9.8730e-15	6.1792e-16	1.0494e-15	2.4447e-15	4.1049e-15	9.5937e-15	
1980	6	4.0591e-16	3.8203e-15	1.9900e-14	3.3844e-14	5.6404e-14	2.8400e-16	3.8530e-15	1.7244e-14	3.3140e-14	8.2353e-14	7.0096e-15	3.9142e-14	4.8946e-14	5.6507e-14	6.6741e-14	8.2173e-09	3.9242e-08	5.1553e-08	6.9956e-08	1.3024e-07	2.7371e-15	1.5253e-14	2.5080e-14	3.3906e-14	4.8086e-14	5.7964e-15	2.8747e-14	3.5052e-14	4.5241e-14	6.3736e-14	2.6234e-15	1.0602e-14	1.8418e-14	2.8015e-14	3.8811e-14	2.9229e-16	5.2551e-16	6.6161e-16	2.1654e-15	8.4340e-15	2.8528e-16	5.3760e-16	6.6452e-16	2.4753e-15	9.4515e-15	3.6611e-16	8.0309e-16	1.6196e-15	3.2458e-15	8.2370e-15	
1980	7	3.7731e-16	6.1536e-15	2.1677e-14	3.6241e-14	5.8418e-14	2.7023e-15	1.1814e-14	2.1254e-14	3.2384e-14	5.2754e-14	3.4742e-15	3.8660e-14	4.8549e-14	5.4728e-14	6.4166e-14	8.2337e-09	3.5611e-08	4.6927e-08	6.4078e-08	1.0234e-07	3.2168e-15	1.2566e-14	2.3133e-14	3.1896e-14	4.7296e-14	6.2227e-15	3.1885e-14	3.7723e-14	4.8248e-14	6.7267e-14	2.7544e-15	1.2398e-14	2.2196e-14	3.1942e-14	4.8542e-14	2.7233e-16	4.7839e-16	6.0310e-16	2.7746e-15	1.6550e-14	2.6394e-16	4.6702e-16	7.0378e-16	5.3242e-15	2.2739e-14	3.4143e-16	9.1084e-16	2.5790e-15	6.5599e-15	1.5055e-14	
1980	8	3.7640e-16	9.3415e-15	2.2154e-14	3.7973e-14	6.0507e-14	1.2239e-15	2.0227e-15	1.0483e-14	1.8442e-14	3.9440e-14	2.6926e-15	2.9588e-14	3.5788e-14	4.2253e-14	5.2030e-14	7.8765e-09	2.8598e-08	3.7008e-08	5.3176e-08	8.6666e-08	3.3387e-15	1.0696e-14	1.9578e-14	2.7805e-14	4.0060e-14	6.5954e-15	3.1646e-14	3.9844e-14	5.0253e-14	6.9192e-14	3.7220e-15	1.7201e-14	2.6753e-14	3.8104e-14	5.4834e-14	2.6339e-16	4.9839e-16	6.0202e-16	8.7271e-15	3.2269e-14	2.4537e-16	4.6783e-16	2.4201e-15	1.7474e-14	5.3697e-14	3.8663e-16	2.2823e-15	1.0438e-14	1.9913e-14	5.5570e-14	
1980	9	3.9772e-16	1.0042e-14	2.4306e-14	3.9283e-14	6.2646e-14	5.9896e-16	1.1543e-15	1.7111e-15	6.1981e-15	1.8936e-14	2.7609e-15	1.9206e-14	2.3029e-14	2.5839e-14	3.6273e-14	6.4669e-09	2.4176e-08	3.0867e-08	4.1410e-08	8.7662e-08	3.0422e-15	9.1414e-15	1.7245e-14	2.4023e-14	3.3729e-14	6.6162e-15	3.2559e-14	4.1902e-14	5.2088e-14	7.6544e-14	4.7306e-15	2.1394e-14	3.2143e-14	4.4073e-14	6.0374e-14	2.6205e-16	5.2068e-16	6.4721e-16	1.5488e-14	4.1816e-14	2.4035e-16	5.0760e-16	1.3965e-14	2.5670e-14	4.2756e-14	5.9061e-16	1.4299e-14	2.1761e-14	2.9743e-14	4.9092e-14	
1980	10	4.3610e-16	9.2727e-15	2.1276e-14	3.5796e-14	5.9159e-14	3.1182e-16	4.6323e-16	6.8680e-16	1.1629e-15	4.9878e-15	2.5857e-15	9.1107e-15	1.2277e-14	1.5635e-14	2.1143e-14	6.3604e-09	1.8773e-08	2.5743e-08	3.4751e-08	5.2320e-08	2.6362e-15	8.3200e-15	1.5189e-14	2.1682e-14	2.9513e-14	6.3117e-15	3.1000e-14	3.9785e-14	4.8479e-14	7.2668e-14	4.2776e-15	1.6420e-14	2.6165e-14	4.3949e-14	6.4320e-14	2.6027e-16	4.7334e-16	3.2125e-15	2.0950e-14	2.9759e-14	2.8464e-16	2.6720e-15	1.3062e-14	2.2293e-14	3.2193e-14	3.5828e-15	1.4710e-14	2.1277e-14	2.6781e-14	4.3795e-14	
1980	11	5.6671e-16	1.0275e-14	2.1821e-14	3.3828e-14	5.5334e-14	2.0888e-16	3.4271e-16	4.9196e-16	6.9127e-16	1.5904e-15	1.4493e-15	3.3088e-15	5.8521e-15	7.6241e-15	1.0152e-14	4.7092e-09	9.4678e-09	1.6731e-08	2.6104e-08	4.7048e-08	2.2580e-15	8.1639e-15	1.5079e-14	2.1102e-14	2.9397e-14	5.9528e-15	2.9701e-14	3.6514e-14	4.5466e-14	6.9979e-14	3.9573e-15	1.6073e-14	2.3743e-14	3.8285e-14	6.2685e-14	2.6252e-16	3.8880e-15	1.9297e-14	2.6268e-14	3.7623e-14	1.0547e-15	1.1214e-14	1.8589e-14	2.3841e-14	3.1894e-14	5.5107e-15	1.6806e-14	2.1959e-14	2.5822e-14	3.8195e-14	
1981	0	6.6010e-16	1.1824e-14	2.2061e-14	3.3878e-14	5.5532e-14	1.4540e-16	2.6130e-16	3.5881e-16	5.4633e-16	1.0629e-15	6.4933e-16	1.4695e-15	3.3285e-15	7.7164e-15	1.1162e-14	2.2099e-09	5.3224e-09	1.4714e-08	2.5921e-08	4.1983e-08	2.1575e-15	9.8950e-15	1.7362e-14	2.5760e-14	3.7966e-14	5.8236e-15	3.0486e-14	3.7239e-14	4.6766e-14	7.1389e-14	3.7782e-15	1.5633e-14	2.3589e-14	3.6125e-14	5.4989e-14	4.5450e-15	1.5363e-14	2.0801e-14	2.6064e-14	3.3076e-14	5.2564e-15	1.3095e-14	1.8772e-14	2.3258e-14	3.4837e-14	4.5702e-15	1.4468e-14	2.0995e-14	2.4650e-14	2.9032e-14	
1981	1	5.7558e-16	1.1678e-14	1.9462e-14	3.4720e-14	5.3798e-14	1.6009e-16	2.8644e-16	4.0866e-16	4.8811e-16	9.6164e-16	5.8631e-16	2.4135e-15	1.0299e-14	1.4801e-14	2.2678e-14	1.9664e-09	9.8551e-09	3.2352e-08	5.5796e-08	1.3174e-07	2.3282e-15	1.3374e-14	2.1779e-14	3.0870e-14	4.4411e-14	5.9130e-15	3.1646e-14	3.9354e-14	4.7453e-14	6.5235e-14	3.8034e-15	1.4505e-14	2.0305e-14	3.2447e-14	4.8362e-14	5.5303e-15	1.0339e-14	1.4885e-14	1.7955e-14	2.4846e-14	4.8529e-15	8.8978e-15	1.2864e-14	1.6336e-14	2.3619e-14	4.5253e-15	1.5199e-14	1.8787e-14	2.1228e-14	2.4026e-14	
1981	2	7.5036e-16	1.0382e-14	1.8112e-14	3.5156e-14	5.7104e-14	1.3093e-16	2.2351e-16	3.4478e-16	4.6863e-16	2.2332e-15	2.3967e-15	1.7248e-14	2.4410e-14	2.9422e-14	3.6322e-14	4.7795e-09	3.4025e-08	5.9407e-08	9.3476e-08	1.5758e-07	2.4469e-15	1.6561e-14	2.5939e-14	3.4363e-14	5.1164e-14	6.1042e-15	3.2440e-14	4.1526e-14	5.1035e-14	6.8017e-14	3.7620e-15	1.4332e-14	1.8361e-14	2.9541e-14	4.8185e-14	2.7253e-15	3.6202e-15	8.4801e-15	1.4162e-14	1.8460e-14	2.6989e-15	4.7929e-15	9.6389e-15	1.2354e-14	1.8374e-14	4.3129e-15	1.1657e-14	1.4405e-14	1.6783e-14	1.8799e-14	
1981	3	8.6065e-16	8.3695e-15	1.7447e-14	3.4785e-14	5.4505e-14	1.1117e-16	2.0745e-16	3.1694e-16	4.9794e-16	1.7340e-14	4.4429e-15	2.3681e-14	2.9988e-14	3.5040e-14	4.5488e-14	2.0267e-08	5.2381e-08	8.0013e-08	1.2597e-07	1.9261e-07	2.7254e-15	1.5980e-14	2.6691e-14	3.6993e-14	5.3092e-14	6.1045e-15	3.0930e-14	3.9032e-14	4.7159e-14	6.3252e-14	3.5996e-15	1.3585e-14	1.8043e-14	2.5670e-14	4.4143e-14	1.1240e-15	1.4321e-15	5.1158e-15	9.7351e-15	1.2016e-14	9.7196e-16	2.3660e-15	5.8862e-15	8.9233e-15	1.3906e-14	3.5158e-15	8.0184e-15	1.1058e-14	1.2330e-14	1.4636e-14	
1981	4	6.2099e-16	5.4881e-15	1.6798e-14	3.2310e-14	5.2732e-14	1.0962e-16	2.4446e-16	3.8601e-16	5.9285e-15	1.8840e-14	6.2860e-15	2.7241e-14	3.5115e-14	3.9682e-14	4.7038e-14	1.3412e-08	4.9754e-08	6.0561e-08	8.6157e-08	1.4534e-07	2.3138e-15	1.3926e-14	2.5038e-14	3.5853e-14	5.5195e-14	5.7824e-15	2.7738e-14	3.4984e-14	4.4779e-14	6.5105e-14	3.3447e-15	1.1772e-14	1.6876e-14	2.3143e-14	3.9994e-14	5.3709e-16	8.3749e-16	1.8994e-15	5.8215e-15	8.4730e-15	5.9764e-16	1.0933e-15	2.0824e-15	6.1818e-15	1.2000e-14	1.7183e-15	3.2777e-15	5.5529e-15	7.6629e-15	1.0567e-14	
1981	5	4.9067e-16	3.7971e-15	1.6785e-14	3.0791e-14	5.1128e-14	1.2554e-16	3.0562e-16	1.5025e-15	9.9101e-15	2.7033e-14	7.4825e-15	3.2369e-14	4.1754e-14	4.8837e-14	5.6909e-14	9.7125e-09	4.5457e-08	5.7044e-08	7.4403e-08	1.4992e-07	1.9586e-15	1.3383e-14	2.2827e-14	3.3435e-14	5.2404e-14	5.5435e-15	2.6486e-14	3.3653e-14	4.3126e-14	6.3070e-14	2.9423e-15	1.0537e-14	1.6331e-14	2.3723e-14	3.5238e-14	3.8279e-16	6.3690e-16	8.7354e-16	3.4476e-15	7.2214e-15	3.7214e-16	6.9185e-16	9.1256e-16	3.3932e-15	9.4037e-15	6.4194e-16	1.0602e-15	2.4316e-15	4.4964e-15	8.8869e-15	
1981	6	4.2072e-16	4.7892e-15	1.9000e-14	3.2720e-14	5.4707e-14	5.3788e-16	8.2817e-15	1.5350e-14	2.5778e-14	4.2097e-14	4.7426e-15	3.4131e-14	4.8322e-14	5.6180e-14	6.4249e-14	8.9389e-09	4.2616e-08	5.0362e-08	6.5143e-08	1.0911e-07	2.6206e-15	1.4912e-14	2.2155e-14	3.2415e-14	4.9098e-14	5.5685e-15	2.8599e-14	3.4530e-14	4.4395e-14	6.6008e-14	2.6443e-15	1.0353e-14	1.8815e-14	2.8071e-14	3.9410e-14	3.0411e-16	5.0136e-16	6.5338e-16	2.7025e-15	8.0938e-15	2.8367e-16	5.3337e-16	7.2807e-16	2.3303e-15	9.1245e-15	3.5783e-16	7.4425e-16	1.6208e-15	3.6093e-15	9.7572e-15	
1981	7	3.7932e-16	6.1812e-15	2.0331e-14	3.6799e-14	5.7428e-14	3.4894e-15	1.0708e-14	1.8403e-14	3.1174e-14	4.7338e-14	3.2544e-15	3.3616e-14	4.6434e-14	5.3683e-14	6.4066e-14	8.0915e-09	3.4791e-08	4.2080e-08	5.3879e-08	9.1653e-08	3.0526e-15	1.2639e-14	2.0323e-14	3.0292e-14	4.5464e-14	5.9474e-15	3.1544e-14	3.8479e-14	4.8510e-14	6.6409e-14	2.8972e-15	1.2435e-14	2.2859e-14	3.3756e-14	4.9272e-14	2.9178e-16	4.5377e-16	6.0780e-16	4.4447e-15	1.4933e-14	2.5178e-16	4.6875e-16	6.7375e-16	3.9515e-15	1.9180e-14	3.2607e-16	7.7706e-16	2.5840e-15	6.3997e-15	2.0250e-14	
1981	8	3.6674e-16	8.6447e-15	2.2148e-14	3.9423e-14	6.2106e-14	1.8036e-15	2.3801e-15	7.0383e-15	1.7655e-14	3.9920e-14	2.9473e-15	2.8078e-14	3.4596e-14	4.2452e-14	5.3477e-14	8.3806e-09	2.8530e-08	3.5305e-08	4.5424e-08	7.6841e-08	3.1894e-15	1.1128e-14	1.8083e-14	2.8037e-14	4.1442e-14	6.3341e-15	3.2084e-14	4.1611e-14	5.2526e-14	7.4494e-14	3.9387e-15	1.7112e-14	2.7350e-14	3.9701e-14	5.5415e-14	2.7767e-16	4.5825e-16	6.0139e-16	1.4495e-14	3.2144e-14	2.3359e-16	4.9349e-16	1.5399e-15	1.4320e-14	5.1955e-14	3.6337e-16	1.9773e-15	8.7819e-15	1.8873e-14	5.0506e-14	
1981	9	3.8505e-16	1.1302e-14	2.4275e-14	4.0233e-14	6.2085e-14	7.9252e-16	1.3130e-15	1.9384e-15	1.1564e-14	1.9972e-14	2.9888e-15	1.7497e-14	2.1552e-14	2.6935e-14	3.2659e-14	7.2477e-09	2.4039e-08	3.3034e-08	4.2143e-08	7.8902e-08	2.9057e-15	9.2743e-15	1.6104e-14	2.4328e-14	3.4605e-14	6.2904e-15	3.1715e-14	4.3165e-14	5.2449e-14	7.1730e-14	5.1348e-15	2.1428e-14	3.1564e-14	4.3198e-14	5.7875e-14	2.6738e-16	5.0983e-16	6.9893e-16	1.6820e-14	5.0956e-14	2.4437e-16	5.1927e-16	1.3398e-14	2.7630e-14	6.5848e-14	5.3810e-16	1.4634e-14	2.2290e-14	2.9561e-14	5.0541e-14	
1981	10	4.3903e-16	9.3222e-15	2.0675e-14	3.6722e-14	6.2114e-14	4.0209e-16	6.3062e-16	9.1063e-16	2.2315e-15	5.6028e-15	2.3852e-15	7.6449e-15	1.0896e-14	1.4026e-14	1.9329e-14	6.7694e-09	1.7081e-08	2.5358e-08	3.1050e-08	5.1356e-08	2.4675e-15	8.5089e-15	1.4447e-14	2.0995e-14	2.9406e-14	6.0788e-15	3.1870e-14	4.1448e-14	5.1548e-14	7.6137e-14	4.8451e-15	1.6469e-14	2.5079e-14	4.3130e-14	6.3411e-14	2.7723e-16	5.1149e-16	6.1016e-15	2.0923e-14	2.9835e-14	2.6742e-16	8.3392e-16	1.1897e-14	2.3497e-14	3.9761e-14	2.6856e-15	1.3857e-14	1.9273e-14	2.5388e-14	3.9311e-14	
1981	11	4.6883e-16	9.3934e-15	2.1642e-14	3.3854e-14	5.9388e-14	2.2636e-16	3.8535e-16	6.0078e-16	7.9755e-16	1.7875e-15	1.2215e-15	2.9582e-15	5.5337e-15	6.7541e-15	9.6363e-15	4.9220e-09	1.0217e-08	1.4997e-08	2.2978e-08	4.4242e-08	2.2129e-15	8.0775e-15	1.4282e-14	2.1072e-14	3.1118e-14	5.7609e-15	2.9867e-14	3.7953e-14	4.8612e-14	7.3232e-14	4.3393e-15	1.6250e-14	2.4163e-14	3.8385e-14	6.3821e-14	1.8825e-16	6.4321e-16	1.6231e-14	2.4199e-14	3.5557e-14	4.2955e-16	8.3086e-15	1.7476e-14	2.3551e-14	3.2331e-14	5.9419e-15	1.8588e-14	2.3477e-14	2.6509e-14	3.2504e-14	
1982	0	6.9190e-16	1.2010e-14	2.1519e-14	3.4356e-14	5.8461e-14	1.8470e-16	2.9556e-16	4.4220e-16	5.9296e-16	1.0625e-15	6.8795e-16	1.7506e-15	3.7516e-15	6.1350e-15	1.0277e-14	2.4790e-09	4.8937e-09	1.4181e-08	2.5395e-08	4.8675e-08	2.1404e-15	9.6414e-15	1.6515e-14	2.4225e-14	3.5725e-14	5.7088e-15	3.0946e-14	3.8218e-14	4.8767e-14	7.0856e-14	4.0183e-15	1.5989e-14	2.3357e-14	3.4799e-14	5.7106e-14	1.3061e-15	1.2223e-14	1.8450e-14	2.3560e-14	3.2702e-14	5.4817e-15	1.3943e-14	1.9144e-14	2.5428e-14	3.8087e-14	4.9549e-15	1.6562e-14	1.9621e-14	2.2834e-14	2.7720e-14	
1982	1	6.2338e-16	1.2057e-14	2.0196e-14	3.4271e-14	5.4782e-14	1.2326e-16	2.1556e-16	3.1117e-16	4.8887e-16	9.3110e-16	5.8484e-16	2.6463e-15	7.9150e-15	1.2519e-14	1.7557e-14	2.0706e-09	8.6074e-09	2.7280e-08	5.2749e-08	1.1332e-07	2.3168e-15	1.2978e-14	2.0871e-14	2.9806e-14	4.1328e-14	5.8468e-15	3.1578e-14	3.9930e-14	4.8734e-14	6.6568e-14	3.9436e-15	1.5191e-14	2.0836e-14	3.1723e-14	4.9010e-14	5.7419e-15	1.0632e-14	1.5242e-14	2.0277e-14	3.0406e-14	5.3212e-15	1.1009e-14	1.4541e-14	1.8278e-14	2.5612e-14	4.7083e-15	1.6158e-14	1.9672e-14	2.2211e-14	2.4805e-14	
1982	2	8.3621e-16	1.0543e-14	1.8022e-14	3.4917e-14	5.6278e-14	1.1832e-16	2.0300e-16	3.1387e-16	4.5045e-16	2.0297e-15	1.7567e-15	1.1234e-14	2.0597e-14	2.5104e-14	3.0195e-14	4.6476e-09	3.5992e-08	6.2423e-08	1.0660e-07	1.9178e-07	2.5535e-15	1.5412e-14	2.4601e-14	3.4204e-14	4.9666e-14	6.0655e-15	3.1564e-14	4.0962e-14	5.0655e-14	6.4707e-14	3.8776e-15	1.4456e-14	1.8670e-14	2.8807e-14	4.7253e-14	2.8509e-15	4.3613e-15	9.1679e-15	1.3214e-14	1.7185e-14	3.6951e-15	5.3703e-15	1.0156e-14	1.2880e-14	1.8513e-14	4.3626e-15	1.1945e-14	1.4631e-14	1.6163e-14	1.8539e-14	
1982	3	9.2607e-16	8.2816e-15	1.7541e-14	3.4319e-14	5.5350e-14	9.7762e-17	1.6138e-16	2.7681e-16	4.5565e-16	1.8227e-14	4.8348e-15	1.9308e-14	2.6762e-14	2.9835e-14	4.2922e-14	1.9397e-08	4.9786e-08	6.8360e-08	1.1095e-07	1.6513e-07	2.8159e-15	1.6769e-14	2.6258e-14	3.7869e-14	5.4748e-14	6.0870e-15	3.0280e-14	3.8789e-14	4.8770e-14	6.3299e-14	3.6566e-15	1.3670e-14	1.8252e-14	2.5973e-14	4.4698e-14	1.0382e-15	1.4766e-15	5.1792e-15	9.3216e-15	1.2158e-14	1.1232e-15	2.2506e-15	5.3017e-15	9.6097e-15	1.4403e-14	3.4441e-15	7.7030e-15	1.0398e-14	1.1927e-14	1.4981e-14	
1982	4	5.9868e-16	5.3205e-15	1.7071e-14	3.2466e-14	5.0590e-14	1.0412e-16	1.9500e-16	3.1612e-16	4.2858e-15	2.1874e-14	6.5174e-15	2.0492e-14	2.8649e-14	3.3997e-14	4.0680e-14	1.3982e-08	5.0116e-08	6.5401e-08	9.6571e-08	1.5423e-07	2.4007e-15	1.3083e-14	2.6333e-14	3.6432e-14	5.5322e-14	5.8613e-15	2.8039e-14	3.4818e-14	4.3464e-14	5.6326e-14	3.2842e-15	1.1491e-14	1.7119e-14	2.4060e-14	4.1181e-14	5.6950e-16	8.9257e-16	1.7701e-15	5.4045e-15	9.5852e-15	5.5209e-16	9.3427e-16	2.0321e-15	6.4828e-15	1.1913e-14	1.6310e-15	3.2870e-15	5.0041e-15	7.5937e-15	1.3781e-14	
1982	5	4.5879e-16	3.4955e-15	1.6729e-14	3.0328e-14	4.7422e-14	1.1147e-16	2.1799e-16	7.3304e-16	1.0647e-14	3.3372e-14	8.1417e-15	2.7224e-14	3.4121e-14	4.0164e-14	5.0088e-14	8.9187e-09	4.5299e-08	5.3672e-08	7.3329e-08	1.4230e-07	2.1283e-15	1.2058e-14	2.2829e-14	3.3066e-14	5.0780e-14	5.6484e-15	2.6593e-14	3.2695e-14	4.0260e-14	5.3248e-14	2.7779e-15	1.0448e-14	1.6336e-14	2.2559e-14	3.7586e-14	3.8420e-16	5.8833e-16	7.9626e-16	3.1370e-15	7.9256e-15	3.6909e-16	6.4611e-16	8.8470e-16	3.4412e-15	9.6292e-15	6.2395e-16	1.0181e-15	2.0995e-15	4.2376e-15	1.1995e-14	
1982	6	4.1642e-16	3.5927e-15	1.8667e-14	3.2473e-14	4.9520e-14	2.5869e-16	1.0082e-15	9.6848e-15	2.2033e-14	5.1977e-14	8.4004e-15	3.0794e-14	4.2731e-14	4.8473e-14	6.0559e-14	8.3112e-09	4.2111e-08	5.1298e-08	6.5301e-08	1.2622e-07	2.7142e-15	1.5244e-14	2.2999e-14	3.3198e-14	4.7833e-14	5.6486e-15	2.8397e-14	3.3741e-14	3.9780e-14	5.6575e-14	2.5862e-15	1.0862e-14	1.7914e-14	2.7611e-14	3.8139e-14	3.3244e-16	5.6550e-16	7.1004e-16	2.4610e-15	9.5172e-15	3.0083e-16	5.4618e-16	7.3473e-16	2.3609e-15	9.2737e-15	3.5852e-16	7.0735e-16	1.2950e-15	3.1050e-15	1.0908e-14	
1982	7	3.8461e-16	5.7931e-15	2.0694e-14	3.5923e-14	5.5114e-14	1.6606e-15	1.0550e-14	2.0610e-14	3.5455e-14	5.3231e-14	5.6115e-15	3.6805e-14	4.7560e-14	5.3211e-14	6.2146e-14	7.7311e-09	3.7224e-08	4.5673e-08	5.6105e-08	9.5103e-08	3.0767e-15	1.2334e-14	2.1762e-14	3.1124e-14	4.4878e-14	6.0292e-15	3.0703e-14	3.7193e-14	4.4595e-14	6.5369e-14	2.8637e-15	1.2742e-14	2.1536e-14	3.1231e-14	4.5669e-14	3.0971e-16	5.3476e-16	6.6856e-16	4.0216e-15	2.0542e-14	2.6378e-16	5.0598e-16	6.7468e-16	3.7616e-15	1.9774e-14	3.0589e-16	6.8865e-16	1.9205e-15	5.1993e-15	2.0312e-14	
1982	8	3.8777e-16	8.1501e-15	2.1922e-14	3.8765e-14	5.8479e-14	1.5662e-15	5.4581e-15	9.7253e-15	1.7420e-14	3.9564e-14	3.3311e-15	2.7495e-14	3.4330e-14	4.2136e-14	5.2450e-14	7.4642e-09	3.0177e-08	3.8087e-08	4.9118e-08	9.0511e-08	3.0143e-15	1.0627e-14	1.8843e-14	2.8208e-14	4.1328e-14	6.3978e-15	3.3009e-14	4.0960e-14	4.9374e-14	6.8689e-14	4.0390e-15	1.8262e-14	2.6991e-14	3.8213e-14	5.4335e-14	2.9311e-16	5.6029e-16	6.3846e-16	1.4891e-14	3.3045e-14	2.4749e-16	5.2643e-16	1.2804e-15	1.3191e-14	5.0778e-14	3.2813e-16	8.8705e-16	4.9599e-15	1.6754e-14	5.2064e-14	
1982	9	4.1024e-16	9.6554e-15	2.3890e-14	4.0019e-14	6.1565e-14	6.8403e-16	1.2038e-15	2.5658e-15	6.5062e-15	1.7276e-14	2.3849e-15	1.8323e-14	2.2327e-14	2.7230e-14	3.6777e-14	6.7771e-09	2.5045e-08	3.6370e-08	4.7675e-08	8.4667e-08	2.7031e-15	9.5011e-15	1.6393e-14	2.5087e-14	3.5433e-14	6.6138e-15	3.3281e-14	4.2473e-14	5.1411e-14	6.9799e-14	4.9802e-15	2.0396e-14	3.0071e-14	4.3580e-14	5.8399e-14	2.8789e-16	5.5204e-16	6.6864e-16	1.6992e-14	4.7773e-14	2.4542e-16	5.2841e-16	1.0787e-14	2.7119e-14	6.3303e-14	4.0604e-16	4.4325e-15	1.9355e-14	2.5452e-14	5.7338e-14	
1982	10	4.6686e-16	9.4834e-15	2.1811e-14	3.6282e-14	5.6677e-14	4.0898e-16	6.2417e-16	9.0736e-16	1.4556e-15	5.3238e-15	2.3377e-15	7.7814e-15	1.3490e-14	1.8889e-14	2.2915e-14	6.7658e-09	1.8618e-08	2.7789e-08	3.5056e-08	5.6906e-08	2.3246e-15	8.6493e-15	1.4809e-14	2.2125e-14	2.9503e-14	6.2721e-15	3.1579e-14	3.8744e-14	4.6017e-14	6.4028e-14	4.6718e-15	1.6615e-14	2.3922e-14	4.0984e-14	6.2390e-14	2.3512e-16	4.8030e-16	7.5460e-15	2.0740e-14	3.4395e-14	3.0881e-16	1.0901e-15	1.4472e-14	2.5149e-14	4.3290e-14	8.9496e-16	1.6989e-14	2.5052e-14	3.1917e-14	5.0485e-14	
