year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1990	7	3.6409e-16	5.0784e-15	1.7775e-14	3.7455e-14	6.1995e-14	2.6039e-16	2.1234e-15	8.0609e-15	1.4643e-14	3.2060e-14	3.6981e-15	2.3114e-14	3.2500e-14	4.1234e-14	5.3932e-14	1.0872e-08	2.9600e-08	3.5251e-08	5.2153e-08	1.1949e-07	3.1748e-15	1.3714e-14	2.0390e-14	2.9153e-14	4.3986e-14	4.4917e-15	3.2607e-14	4.5362e-14	5.5492e-14	7.6930e-14	3.3553e-15	1.3882e-14	2.1228e-14	3.2676e-14	5.1098e-14	3.0094e-16	4.1258e-16	6.1145e-16	3.4896e-15	1.4899e-14	2.4910e-16	3.8347e-16	6.4641e-16	4.7187e-15	1.8516e-14	2.7151e-16	6.3213e-16	2.6206e-15	5.7975e-15	1.2507e-14	
1990	8	3.7464e-16	7.6364e-15	2.0383e-14	3.9268e-14	6.6502e-14	6.5913e-16	2.2308e-15	4.6663e-15	8.1961e-15	1.8949e-14	2.5968e-15	1.6151e-14	2.2758e-14	2.9997e-14	3.7621e-14	9.8111e-09	2.5613e-08	3.4880e-08	5.0306e-08	1.1441e-07	3.6072e-15	1.2411e-14	1.9059e-14	2.6262e-14	3.9846e-14	4.9825e-15	3.2971e-14	4.5214e-14	5.8096e-14	8.0156e-14	4.1064e-15	1.7671e-14	2.5137e-14	3.7742e-14	5.6411e-14	2.7298e-16	3.9448e-16	6.0439e-16	1.1467e-14	4.8446e-14	2.4329e-16	4.1611e-16	1.5212e-15	1.5639e-14	5.7690e-14	2.8734e-16	8.8339e-16	6.8631e-15	1.5550e-14	2.3009e-14	
1990	9	3.9704e-16	9.3550e-15	2.2345e-14	3.9085e-14	6.3775e-14	5.7425e-16	9.1944e-16	2.1376e-15	3.6019e-15	6.9369e-15	1.9217e-15	1.0690e-14	1.9111e-14	2.2320e-14	2.7479e-14	9.4374e-09	2.1585e-08	3.1646e-08	5.0852e-08	8.1468e-08	3.7220e-15	1.1154e-14	1.6346e-14	2.2753e-14	3.3782e-14	5.0702e-15	3.2353e-14	4.4927e-14	5.6999e-14	8.0343e-14	4.4999e-15	2.0502e-14	2.9217e-14	4.2809e-14	5.8740e-14	2.5901e-16	4.4958e-16	6.8566e-16	2.1507e-14	4.8727e-14	2.5785e-16	4.4612e-16	1.3186e-14	2.2804e-14	3.2460e-14	3.4153e-16	7.5454e-15	1.5663e-14	2.0977e-14	3.6728e-14	
1990	10	4.4533e-16	9.5837e-15	2.0068e-14	3.6745e-14	6.3318e-14	3.4482e-16	4.9472e-16	7.3973e-16	1.1923e-15	3.3573e-15	1.4713e-15	5.3068e-15	9.5924e-15	1.2413e-14	1.6376e-14	6.7480e-09	1.9187e-08	2.7865e-08	3.7230e-08	5.3697e-08	3.3953e-15	9.9476e-15	1.4000e-14	1.9359e-14	3.2244e-14	4.8858e-15	3.1604e-14	4.3345e-14	5.4203e-14	7.7377e-14	3.9222e-15	1.7115e-14	2.4008e-14	3.9727e-14	6.1619e-14	2.4654e-16	4.3403e-16	4.3448e-15	2.0415e-14	2.8159e-14	2.9470e-16	6.4943e-16	1.3159e-14	2.1964e-14	2.9992e-14	6.7649e-16	1.6462e-14	2.0394e-14	2.5796e-14	6.8809e-14	
1990	11	5.7834e-16	1.0094e-14	2.1596e-14	3.3484e-14	6.3046e-14	2.1178e-16	2.4779e-16	3.5992e-16	7.0070e-16	1.6007e-15	9.1092e-16	2.3359e-15	4.4162e-15	5.8888e-15	7.8166e-15	5.1836e-09	1.2345e-08	1.9059e-08	2.3869e-08	3.7137e-08	2.9042e-15	8.4665e-15	1.2670e-14	1.9921e-14	3.3736e-14	4.8554e-15	3.1435e-14	4.1009e-14	5.3197e-14	7.9781e-14	3.7933e-15	1.6330e-14	2.1431e-14	3.2612e-14	5.9205e-14	3.2863e-16	9.6263e-16	1.7874e-14	2.3120e-14	2.8641e-14	6.7497e-16	1.4791e-14	2.1351e-14	2.5001e-14	2.8716e-14	6.2447e-15	1.9207e-14	2.3683e-14	2.6034e-14	3.0005e-14	
1991	0	8.0357e-16	1.1825e-14	2.0581e-14	3.4668e-14	6.1820e-14	1.8480e-16	1.9957e-16	2.8867e-16	5.4316e-16	1.3135e-15	4.9582e-16	1.1122e-15	3.1043e-15	4.7714e-15	7.0028e-15	2.6419e-09	1.0134e-08	1.6247e-08	2.1316e-08	3.1035e-08	2.6645e-15	9.1064e-15	1.4559e-14	2.3532e-14	3.7984e-14	4.2364e-15	3.2091e-14	4.1636e-14	5.4731e-14	7.6253e-14	3.5566e-15	1.4479e-14	1.9990e-14	3.3256e-14	5.6062e-14	3.2417e-15	1.6141e-14	1.9928e-14	2.3806e-14	2.8578e-14	6.0779e-15	1.6135e-14	2.0033e-14	2.3773e-14	3.2785e-14	6.4588e-15	1.7235e-14	2.1173e-14	2.4169e-14	2.8494e-14	
1991	1	7.5111e-16	1.0575e-14	1.7783e-14	3.5302e-14	6.2673e-14	1.8164e-16	1.8669e-16	2.6745e-16	4.6352e-16	1.2140e-15	4.0206e-16	1.5602e-15	5.1106e-15	8.4789e-15	1.5119e-14	2.0776e-09	1.3095e-08	2.3747e-08	3.0539e-08	5.6720e-08	2.9273e-15	1.2415e-14	1.8066e-14	2.8137e-14	4.4719e-14	3.4030e-15	3.1774e-14	4.3144e-14	5.7003e-14	7.7705e-14	3.3432e-15	1.2305e-14	1.8090e-14	3.3019e-14	5.2882e-14	6.4345e-15	1.1660e-14	1.6162e-14	1.9377e-14	2.4332e-14	5.9947e-15	1.1738e-14	1.5658e-14	1.8993e-14	2.2598e-14	5.8067e-15	1.4675e-14	1.7828e-14	2.1017e-14	2.4580e-14	
1991	2	1.0191e-15	9.2829e-15	1.5450e-14	3.3270e-14	5.9662e-14	1.9752e-16	2.0624e-16	3.1801e-16	6.6261e-16	3.0339e-15	5.7924e-16	4.3156e-15	8.0293e-15	1.4359e-14	2.2163e-14	3.7452e-09	3.1467e-08	4.5068e-08	6.3406e-08	1.0404e-07	3.5642e-15	1.5541e-14	2.2137e-14	3.2272e-14	4.9732e-14	2.8170e-15	2.6898e-14	4.0335e-14	5.2669e-14	7.7103e-14	3.2217e-15	1.1620e-14	1.7141e-14	3.0239e-14	4.7674e-14	4.5389e-15	6.7460e-15	9.5591e-15	1.2692e-14	1.5818e-14	3.7684e-15	5.7425e-15	1.0227e-14	1.3074e-14	1.6768e-14	4.7403e-15	1.1074e-14	1.4366e-14	1.6334e-14	1.8410e-14	
1991	3	1.0031e-15	7.1782e-15	1.3416e-14	3.2077e-14	6.0771e-14	1.9942e-16	1.9942e-16	3.6567e-16	8.2336e-16	1.3665e-14	1.5322e-15	1.0867e-14	1.5361e-14	2.1902e-14	3.3129e-14	1.2158e-08	4.1511e-08	6.0900e-08	8.2351e-08	1.1165e-07	4.2616e-15	1.6997e-14	2.5039e-14	3.6131e-14	5.7426e-14	2.6379e-15	2.5330e-14	3.8226e-14	5.3512e-14	7.5704e-14	2.8696e-15	1.1229e-14	1.5018e-14	2.6423e-14	4.2765e-14	1.1471e-15	1.6985e-15	5.1990e-15	8.7439e-15	1.0407e-14	1.0683e-15	2.1119e-15	6.0367e-15	9.3328e-15	1.1898e-14	3.4132e-15	6.7501e-15	9.1917e-15	1.0767e-14	1.2288e-14	
1991	4	6.5497e-16	4.8399e-15	1.3625e-14	3.0442e-14	5.9714e-14	2.2216e-16	2.4929e-16	4.8898e-16	1.2080e-15	2.2094e-14	4.1821e-15	1.4675e-14	2.0836e-14	2.6238e-14	4.4435e-14	1.6811e-08	4.4751e-08	5.3177e-08	8.2636e-08	1.2251e-07	4.3511e-15	1.6099e-14	2.2983e-14	3.4164e-14	5.4971e-14	2.6128e-15	2.4365e-14	3.5750e-14	5.1908e-14	7.4442e-14	2.6013e-15	1.0331e-14	1.4502e-14	2.3773e-14	3.8339e-14	6.0379e-16	8.6616e-16	1.8291e-15	5.8971e-15	7.8600e-15	5.5530e-16	8.8299e-16	2.5180e-15	5.7984e-15	9.2212e-15	1.1569e-15	2.4342e-15	4.4401e-15	6.6276e-15	8.4938e-15	
1991	5	4.9287e-16	3.1606e-15	1.3354e-14	3.1334e-14	6.2046e-14	2.3196e-16	3.7985e-16	8.3798e-16	5.1492e-15	3.9937e-14	6.0476e-15	2.2727e-14	2.8340e-14	3.9397e-14	5.1691e-14	1.4741e-08	4.4864e-08	5.1475e-08	7.9599e-08	1.5029e-07	3.5902e-15	1.5012e-14	2.2239e-14	3.3807e-14	5.2521e-14	2.7983e-15	2.5383e-14	3.9236e-14	5.5435e-14	7.4664e-14	2.2804e-15	9.4573e-15	1.3301e-14	2.2669e-14	3.6987e-14	4.2424e-16	5.8087e-16	8.1058e-16	3.4585e-15	6.5346e-15	3.5490e-16	5.6119e-16	8.9229e-16	3.0353e-15	7.9414e-15	4.7263e-16	9.1575e-16	2.2978e-15	4.1566e-15	6.9708e-15	
1991	6	3.9966e-16	2.9584e-15	1.4904e-14	3.4039e-14	6.0081e-14	2.7672e-16	5.9177e-16	4.2661e-15	1.6466e-14	3.9830e-14	5.7348e-15	2.8548e-14	3.2611e-14	3.9353e-14	6.1335e-14	1.3027e-08	4.0306e-08	4.9267e-08	7.0535e-08	1.2852e-07	3.2370e-15	1.3705e-14	2.1436e-14	3.2281e-14	4.9572e-14	2.9007e-15	2.6510e-14	4.2568e-14	5.5119e-14	7.3754e-14	2.1180e-15	9.3244e-15	1.4694e-14	2.5585e-14	4.1754e-14	3.3072e-16	4.8667e-16	5.8279e-16	2.6855e-15	7.5334e-15	2.7570e-16	4.7915e-16	6.3627e-16	2.0411e-15	8.6230e-15	3.0354e-16	6.3502e-16	1.6165e-15	3.0979e-15	7.4105e-15	
1991	7	3.7092e-16	4.6199e-15	1.6189e-14	3.6343e-14	6.0483e-14	3.2243e-16	1.3984e-15	6.6887e-15	1.3660e-14	2.9943e-14	3.6740e-15	2.6420e-14	3.4527e-14	4.5504e-14	5.8261e-14	1.0355e-08	2.9983e-08	3.6293e-08	5.4153e-08	1.2712e-07	3.5468e-15	1.3009e-14	2.1115e-14	3.1053e-14	4.7799e-14	2.9128e-15	2.9574e-14	4.3198e-14	5.4864e-14	7.2463e-14	2.3456e-15	1.2257e-14	1.7634e-14	3.1057e-14	5.0082e-14	3.0629e-16	4.0412e-16	5.3808e-16	3.3619e-15	1.2435e-14	2.5038e-16	3.9178e-16	6.1428e-16	4.1706e-15	1.6609e-14	2.8483e-16	6.9463e-16	2.8678e-15	5.3738e-15	1.2130e-14	
1991	8	3.8012e-16	7.1041e-15	1.9490e-14	3.8444e-14	6.3977e-14	6.7021e-16	2.7517e-15	5.3204e-15	8.7939e-15	2.0883e-14	2.5887e-15	2.2816e-14	3.0326e-14	3.5101e-14	4.5580e-14	8.7047e-09	2.6794e-08	3.4070e-08	5.1340e-08	1.0656e-07	3.6652e-15	1.1512e-14	1.9263e-14	2.7255e-14	4.2309e-14	3.0693e-15	3.2416e-14	4.4826e-14	5.5770e-14	7.6209e-14	2.9506e-15	1.4832e-14	2.1988e-14	3.4263e-14	5.2190e-14	2.7932e-16	3.8405e-16	5.7756e-16	1.1021e-14	3.8918e-14	2.5534e-16	4.1845e-16	1.3039e-15	1.4437e-14	4.9152e-14	2.8777e-16	1.2223e-15	9.7788e-15	1.7150e-14	2.3581e-14	
1991	9	4.0194e-16	8.7026e-15	2.1222e-14	3.7915e-14	6.5607e-14	6.1359e-16	1.4042e-15	2.7276e-15	4.3732e-15	8.6844e-15	1.9830e-15	1.4021e-14	2.0503e-14	2.4343e-14	3.0352e-14	9.0921e-09	2.2579e-08	3.0862e-08	5.5730e-08	8.8152e-08	3.8281e-15	1.0392e-14	1.6685e-14	2.3072e-14	3.6068e-14	3.8932e-15	3.0497e-14	4.3217e-14	5.6991e-14	8.0936e-14	3.3985e-15	1.7772e-14	2.5605e-14	3.9782e-14	5.6840e-14	2.5782e-16	3.9970e-16	6.2914e-16	1.8106e-14	5.0011e-14	2.5892e-16	4.6972e-16	1.2204e-14	2.3248e-14	5.3608e-14	3.6876e-16	8.4079e-15	1.5860e-14	2.0607e-14	4.4538e-14	
1991	10	4.6976e-16	9.1695e-15	1.9799e-14	3.4607e-14	6.3720e-14	3.8385e-16	5.9127e-16	9.6918e-16	1.5073e-15	2.8424e-15	1.7762e-15	7.2957e-15	1.1883e-14	1.5293e-14	1.8649e-14	6.3762e-09	1.5146e-08	2.4200e-08	3.1778e-08	4.9623e-08	3.4463e-15	9.4604e-15	1.3828e-14	2.0569e-14	3.4089e-14	5.2119e-15	2.9951e-14	4.1443e-14	5.5232e-14	7.9613e-14	3.2470e-15	1.5143e-14	2.3067e-14	3.8821e-14	6.2503e-14	2.4674e-16	3.6397e-16	5.1290e-15	2.1903e-14	3.0970e-14	2.7304e-16	6.4913e-16	1.3786e-14	2.2933e-14	3.0186e-14	7.3545e-16	1.2662e-14	1.8297e-14	2.2722e-14	4.1302e-14	
1991	11	6.8277e-16	1.0590e-14	2.1675e-14	3.4396e-14	6.3771e-14	2.0779e-16	2.4816e-16	3.7079e-16	7.5110e-16	1.9188e-15	1.1928e-15	3.8231e-15	5.6535e-15	7.9880e-15	1.0647e-14	3.5725e-09	1.1470e-08	1.7247e-08	2.3140e-08	3.2968e-08	2.9707e-15	9.0929e-15	1.3489e-14	1.9735e-14	3.3720e-14	5.5210e-15	3.3159e-14	4.3361e-14	5.4806e-14	7.9115e-14	3.7219e-15	1.6185e-14	2.1362e-14	3.2467e-14	6.4540e-14	5.3372e-16	5.5663e-15	2.0456e-14	2.4074e-14	3.2751e-14	4.9632e-16	1.2070e-14	1.9760e-14	2.4194e-14	3.0827e-14	6.6076e-15	2.1021e-14	2.4209e-14	2.7061e-14	3.0379e-14	
1992	0	8.4670e-16	1.2540e-14	2.1375e-14	3.6658e-14	6.4837e-14	1.7013e-16	1.9279e-16	2.6182e-16	4.8126e-16	1.4218e-15	5.1304e-16	1.4891e-15	3.1650e-15	7.3534e-15	9.8739e-15	1.8181e-09	9.3670e-09	1.5060e-08	2.0423e-08	3.1263e-08	2.7849e-15	1.0025e-14	1.4288e-14	2.1996e-14	3.5468e-14	5.6642e-15	3.5120e-14	4.4625e-14	5.7975e-14	7.8903e-14	3.7658e-15	1.4898e-14	2.1147e-14	3.4548e-14	6.1172e-14	4.7337e-15	1.8137e-14	2.1911e-14	2.6775e-14	3.2187e-14	5.9779e-15	1.6409e-14	2.1479e-14	2.5127e-14	3.3990e-14	5.4934e-15	1.4787e-14	1.7784e-14	2.0602e-14	2.4895e-14	
1992	1	7.6193e-16	1.1335e-14	1.8797e-14	3.7511e-14	6.3314e-14	1.6807e-16	1.8645e-16	2.5995e-16	4.7335e-16	1.2543e-15	3.6010e-16	1.7128e-15	6.8769e-15	1.2424e-14	1.8001e-14	1.5633e-09	1.3677e-08	2.3847e-08	3.6071e-08	6.0694e-08	2.8475e-15	1.2116e-14	1.7782e-14	2.6796e-14	4.4041e-14	6.0654e-15	3.5457e-14	4.6182e-14	5.8408e-14	7.8723e-14	3.6844e-15	1.1966e-14	1.8819e-14	3.6043e-14	5.4417e-14	6.4515e-15	1.2567e-14	1.5529e-14	1.8514e-14	2.4853e-14	5.5153e-15	1.1295e-14	1.5158e-14	1.8914e-14	2.3550e-14	5.1396e-15	1.5475e-14	1.8792e-14	2.1246e-14	2.5250e-14	
1992	2	1.0089e-15	9.4904e-15	1.6411e-14	3.8363e-14	6.4285e-14	1.6605e-16	1.7339e-16	2.7099e-16	5.8447e-16	2.2180e-15	8.8039e-16	7.9838e-15	1.2097e-14	1.8636e-14	2.5862e-14	2.5628e-09	2.3986e-08	4.7549e-08	6.1646e-08	9.4513e-08	3.2817e-15	1.4767e-14	2.1040e-14	3.2723e-14	5.1282e-14	6.1348e-15	3.6263e-14	4.6630e-14	5.9264e-14	8.0484e-14	3.3689e-15	1.1201e-14	1.7397e-14	3.3657e-14	5.3569e-14	3.2551e-15	4.7261e-15	9.1351e-15	1.2783e-14	1.6460e-14	3.6362e-15	4.9382e-15	1.0306e-14	1.4586e-14	1.7196e-14	4.6014e-15	1.0333e-14	1.2681e-14	1.4839e-14	1.6918e-14	
1992	3	9.2746e-16	7.7794e-15	1.5534e-14	3.7227e-14	6.4027e-14	1.6228e-16	1.7367e-16	3.0090e-16	6.8446e-16	1.0855e-14	3.5159e-15	1.6263e-14	2.2700e-14	3.0828e-14	3.7372e-14	8.3043e-09	3.8079e-08	5.0089e-08	7.7415e-08	1.2149e-07	4.0221e-15	1.6175e-14	2.2780e-14	3.5139e-14	5.1643e-14	5.8896e-15	3.4310e-14	4.5686e-14	5.8761e-14	7.7970e-14	3.2485e-15	1.0967e-14	1.5487e-14	2.9872e-14	5.1677e-14	8.9260e-16	1.2709e-15	5.1053e-15	9.4060e-15	1.1205e-14	1.0725e-15	2.0229e-15	6.1185e-15	9.8357e-15	1.2264e-14	3.5572e-15	6.3960e-15	9.0485e-15	1.0973e-14	1.2604e-14	
1992	4	6.1402e-16	5.6055e-15	1.5422e-14	3.5479e-14	5.9200e-14	1.6357e-16	2.0270e-16	4.4187e-16	1.1946e-15	1.4316e-14	5.5395e-15	2.2081e-14	2.9996e-14	3.7213e-14	4.6211e-14	1.5322e-08	4.3202e-08	5.0871e-08	7.4512e-08	1.1910e-07	4.1389e-15	1.4875e-14	2.1677e-14	3.3287e-14	5.2627e-14	5.8718e-15	3.1390e-14	4.2470e-14	5.3738e-14	7.1773e-14	3.1713e-15	1.0283e-14	1.4296e-14	2.6521e-14	4.8960e-14	4.8671e-16	7.4301e-16	1.8957e-15	6.7162e-15	7.8629e-15	5.4939e-16	9.0313e-16	2.2536e-15	5.8685e-15	9.4404e-15	1.0771e-15	2.6255e-15	5.5534e-15	7.7404e-15	9.1200e-15	
1992	5	4.7364e-16	3.2665e-15	1.5238e-14	3.5132e-14	6.0871e-14	2.3906e-16	3.7549e-16	7.1891e-16	3.4386e-15	1.8813e-14	7.5615e-15	2.8356e-14	3.7771e-14	4.3327e-14	5.7399e-14	1.6152e-08	4.1064e-08	4.7913e-08	7.2780e-08	1.2098e-07	3.4959e-15	1.4034e-14	2.0513e-14	3.2590e-14	5.0694e-14	5.8747e-15	3.1138e-14	4.1964e-14	5.4092e-14	7.5269e-14	3.0056e-15	9.2440e-15	1.4083e-14	2.4604e-14	4.7938e-14	3.8284e-16	5.3948e-16	8.0836e-16	3.7152e-15	6.0604e-15	3.6980e-16	5.1849e-16	8.2299e-16	2.7905e-15	8.0865e-15	4.8695e-16	9.2735e-16	2.4279e-15	4.7457e-15	6.2969e-15	
1992	6	3.9643e-16	3.2628e-15	1.6836e-14	3.9118e-14	6.6299e-14	2.6787e-16	5.0357e-16	3.3015e-15	1.5406e-14	6.3519e-14	7.2665e-15	3.0664e-14	4.3027e-14	5.2308e-14	6.2801e-14	1.3784e-08	3.9062e-08	4.7747e-08	6.8201e-08	1.2418e-07	2.9066e-15	1.3157e-14	2.0804e-14	3.1644e-14	4.7343e-14	6.1579e-15	3.5620e-14	4.7141e-14	5.9731e-14	8.2250e-14	2.9157e-15	9.3933e-15	1.5363e-14	2.7476e-14	4.9849e-14	3.3241e-16	4.8597e-16	5.4529e-16	3.0293e-15	6.4696e-15	2.8607e-16	4.1697e-16	6.1266e-16	2.0654e-15	7.6576e-15	3.1288e-16	6.7232e-16	1.5758e-15	3.9755e-15	6.3988e-15	
1992	7	3.7554e-16	5.2492e-15	1.8433e-14	4.0770e-14	6.8979e-14	4.6476e-16	4.0235e-15	9.4291e-15	1.7970e-14	3.7025e-14	5.2190e-15	3.2808e-14	4.0752e-14	4.7254e-14	5.7099e-14	1.0643e-08	2.8287e-08	4.0687e-08	5.3380e-08	1.3186e-07	3.3716e-15	1.3268e-14	2.0221e-14	2.9559e-14	4.5932e-14	6.5456e-15	3.7497e-14	4.9367e-14	6.2793e-14	8.8052e-14	3.0265e-15	1.1434e-14	1.9170e-14	3.2682e-14	5.5370e-14	3.0535e-16	4.1874e-16	5.5887e-16	5.5468e-15	1.2338e-14	2.5908e-16	3.7210e-16	6.3520e-16	3.6487e-15	1.6963e-14	2.8269e-16	6.3092e-16	2.5949e-15	6.1083e-15	1.0205e-14	
1992	8	3.8572e-16	8.9115e-15	2.0736e-14	4.0445e-14	7.0504e-14	1.4493e-15	4.5257e-15	6.5886e-15	1.1700e-14	2.3185e-14	3.7057e-15	2.4919e-14	3.0738e-14	3.5682e-14	4.6527e-14	9.1777e-09	2.7394e-08	3.3875e-08	4.5179e-08	9.7923e-08	3.6736e-15	1.3000e-14	1.8641e-14	2.6434e-14	4.1493e-14	6.5026e-15	3.4737e-14	4.8953e-14	6.2648e-14	8.2332e-14	4.1706e-15	1.7378e-14	2.6637e-14	3.9822e-14	6.2065e-14	3.0057e-16	4.2296e-16	5.8867e-16	1.4788e-14	4.0027e-14	2.6793e-16	3.9993e-16	1.5017e-15	1.3239e-14	3.3376e-14	2.9109e-16	7.1128e-16	6.1534e-15	1.2192e-14	1.8376e-14	
1992	9	4.0263e-16	1.0903e-14	2.2883e-14	4.0447e-14	6.9408e-14	7.1628e-16	1.2101e-15	3.0893e-15	5.6808e-15	1.0439e-14	2.4374e-15	1.4845e-14	1.9900e-14	2.6805e-14	3.2147e-14	7.9953e-09	2.7163e-08	3.4535e-08	4.3537e-08	7.0658e-08	3.7147e-15	1.0705e-14	1.6206e-14	2.2781e-14	3.5444e-14	6.1875e-15	3.4403e-14	4.7658e-14	6.0721e-14	8.0510e-14	5.0090e-15	2.0481e-14	3.0034e-14	4.5129e-14	6.7823e-14	2.6589e-16	4.2121e-16	6.3324e-16	1.7932e-14	3.6438e-14	2.5929e-16	4.2054e-16	1.2327e-14	2.4739e-14	4.1497e-14	3.4171e-16	4.3994e-15	1.5430e-14	2.0628e-14	3.6368e-14	
1992	10	4.4733e-16	1.0096e-14	2.0878e-14	3.7939e-14	6.4506e-14	3.0276e-16	4.1176e-16	8.1846e-16	1.2407e-15	2.8424e-15	1.8772e-15	7.4567e-15	1.0252e-14	1.3669e-14	1.7772e-14	7.1534e-09	2.0561e-08	2.6752e-08	3.7473e-08	4.9625e-08	3.3154e-15	9.7518e-15	1.3224e-14	1.8941e-14	3.3456e-14	6.2398e-15	3.3447e-14	4.5032e-14	5.7086e-14	7.4931e-14	4.4588e-15	1.6765e-14	2.3559e-14	4.1905e-14	6.4093e-14	2.0944e-16	3.9897e-16	5.9708e-15	2.2602e-14	3.2202e-14	2.5862e-16	7.0200e-16	1.2542e-14	2.1377e-14	2.8581e-14	5.5936e-16	1.6368e-14	2.0935e-14	2.5688e-14	4.9226e-14	
1992	11	6.2803e-16	1.0308e-14	2.2019e-14	3.5414e-14	6.2178e-14	2.0735e-16	2.6754e-16	4.4067e-16	9.3109e-16	2.4593e-15	1.0664e-15	2.9482e-15	4.6189e-15	6.9194e-15	8.8159e-15	5.1651e-09	1.2201e-08	1.6171e-08	2.4416e-08	3.4372e-08	2.8879e-15	8.3472e-15	1.2866e-14	1.8925e-14	3.0767e-14	6.2344e-15	3.3806e-14	4.3670e-14	5.5815e-14	7.3752e-14	4.1872e-15	1.5293e-14	2.1533e-14	3.4233e-14	6.0836e-14	3.3516e-16	3.1916e-15	2.1026e-14	2.4516e-14	3.6425e-14	3.9674e-16	1.2093e-14	2.0744e-14	2.4788e-14	2.9723e-14	5.8417e-15	1.8988e-14	2.2567e-14	2.5942e-14	3.1446e-14	
1993	0	9.2739e-16	1.2710e-14	2.2390e-14	3.6411e-14	6.1051e-14	1.7845e-16	2.1038e-16	3.3129e-16	6.7166e-16	2.4350e-15	4.3962e-16	1.1329e-15	2.3784e-15	5.9723e-15	8.4259e-15	3.0447e-09	7.5690e-09	1.4878e-08	2.1835e-08	3.2485e-08	2.7271e-15	9.2880e-15	1.5248e-14	2.2973e-14	3.5357e-14	6.2277e-15	3.4481e-14	4.2508e-14	5.3582e-14	7.6512e-14	4.0145e-15	1.5209e-14	2.1117e-14	3.4948e-14	5.8703e-14	3.8748e-15	1.7891e-14	2.2674e-14	2.5981e-14	3.7998e-14	5.5738e-15	1.6153e-14	2.0437e-14	2.4297e-14	3.1700e-14	5.9512e-15	1.7929e-14	2.1856e-14	2.6077e-14	2.9023e-14	
1993	1	8.3581e-16	1.1980e-14	1.8589e-14	3.5586e-14	5.8336e-14	1.7294e-16	1.8046e-16	2.6135e-16	5.8084e-16	1.7451e-15	3.8905e-16	1.1416e-15	4.8967e-15	1.1524e-14	1.4901e-14	2.1735e-09	1.2639e-08	2.5253e-08	3.4409e-08	5.5148e-08	2.9956e-15	1.2314e-14	1.7844e-14	2.6473e-14	3.8776e-14	6.2036e-15	3.3383e-14	4.3162e-14	5.2812e-14	7.2256e-14	3.8839e-15	1.3649e-14	1.8949e-14	3.5508e-14	5.3631e-14	6.1132e-15	1.1254e-14	1.5395e-14	1.8205e-14	2.1907e-14	5.2680e-15	1.1552e-14	1.5316e-14	1.8645e-14	2.2710e-14	5.8204e-15	1.5005e-14	1.7860e-14	2.0593e-14	2.4367e-14	
