year	month	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
2005	1	-3.4752e-14	-4.9765e-15	2.2334e-15	1.5309e-14	3.9992e-14	-4.2696e-15	-1.1196e-19	1.0940e-16	2.9167e-16	1.7725e-14	-4.5485e-16	7.8822e-15	2.1836e-14	4.5714e-14	6.6086e-14	5.0739e-16	2.0052e-14	2.7765e-14	4.2435e-14	7.0068e-14	2.3904e-15	1.7334e-14	2.4874e-14	4.0029e-14	7.0588e-14	-7.3558e-14	-2.3752e-14	-4.6252e-15	6.3734e-15	2.6304e-14	-1.5782e-14	-4.0441e-15	4.3351e-15	1.2947e-14	2.5406e-14	-9.3165e-15	-4.2575e-15	3.7540e-15	1.6379e-14	2.3437e-14	-1.2603e-14	-6.1355e-15	6.3545e-16	1.5251e-14	3.1001e-14	-1.0180e-14	-4.4765e-15	-3.1416e-16	4.2066e-15	1.3947e-14	
2005	2	-2.8989e-14	-1.4384e-15	4.6130e-15	1.4690e-14	3.8487e-14	-2.5626e-15	-2.8558e-17	4.0124e-17	1.8662e-16	1.9516e-14	7.7942e-16	1.3143e-14	2.6154e-14	4.4078e-14	7.2335e-14	5.5141e-16	1.9329e-14	2.8667e-14	3.9786e-14	5.3046e-14	2.1174e-15	1.4581e-14	2.7389e-14	3.8803e-14	5.1899e-14	-6.9541e-14	-2.0831e-14	-4.9835e-15	4.8751e-15	1.9272e-14	-1.2661e-14	-1.4091e-15	6.2102e-15	1.4892e-14	2.8695e-14	-3.1362e-15	3.6234e-15	8.0644e-15	1.1839e-14	2.3893e-14	-4.8236e-15	1.8510e-15	7.5267e-15	1.5143e-14	2.5548e-14	-5.7597e-15	-1.3750e-15	3.0882e-15	8.8363e-15	2.1936e-14	
2005	3	-2.6062e-14	5.6032e-17	6.9431e-15	1.6966e-14	3.5178e-14	-3.9709e-15	-3.1564e-17	8.0095e-17	2.1157e-16	1.8920e-14	1.0812e-16	6.1367e-15	1.7625e-14	3.1189e-14	4.8666e-14	1.7775e-15	1.8458e-14	2.5628e-14	3.3548e-14	4.5895e-14	-3.8975e-16	1.0825e-14	2.1201e-14	3.1432e-14	4.5933e-14	-5.3081e-14	-1.9856e-14	-3.7621e-15	5.2286e-15	1.7262e-14	-5.7564e-15	1.9055e-15	8.6635e-15	1.9735e-14	3.4922e-14	4.1409e-16	2.4257e-15	9.7737e-15	1.4233e-14	2.6530e-14	1.0569e-15	6.7751e-15	1.1838e-14	1.8478e-14	3.6065e-14	2.4089e-16	8.7552e-15	1.3055e-14	1.9900e-14	3.3262e-14	
2005	4	-3.0767e-14	1.2269e-16	6.3457e-15	1.8073e-14	3.4040e-14	-4.9862e-15	-8.7533e-17	4.6068e-17	3.4588e-16	1.7106e-14	-6.3797e-15	4.1120e-16	6.3418e-15	1.5157e-14	3.0378e-14	2.1420e-15	1.3262e-14	1.7833e-14	2.4012e-14	3.6383e-14	-5.5448e-15	4.0215e-15	1.0892e-14	2.0897e-14	3.4994e-14	-5.1383e-14	-2.2311e-14	-1.2485e-15	6.4515e-15	1.7972e-14	-3.3376e-15	4.9358e-15	1.1885e-14	2.7203e-14	4.5569e-14	2.1720e-16	6.6410e-16	9.8854e-15	1.8650e-14	2.8539e-14	3.5582e-16	2.1614e-15	1.3090e-14	2.1342e-14	2.9760e-14	2.2499e-15	1.1420e-14	2.0697e-14	2.7500e-14	3.4673e-14	
2005	5	-3.0638e-14	-9.2971e-16	4.5073e-15	1.6821e-14	3.7013e-14	-8.7093e-15	-1.9325e-16	2.0083e-16	6.4382e-16	8.1828e-15	-1.8826e-14	-1.2274e-14	-4.7139e-15	4.8580e-15	1.6533e-14	-9.0979e-15	-7.4327e-16	6.0956e-15	1.4375e-14	2.4859e-14	-1.7386e-14	-7.0560e-15	3.6747e-16	8.6821e-15	2.6725e-14	-4.7503e-14	-2.1891e-14	-9.6184e-16	7.9580e-15	2.1111e-14	-2.4923e-15	7.2609e-15	1.4467e-14	2.9771e-14	4.7074e-14	1.6314e-16	3.4450e-16	1.8994e-15	2.2668e-14	3.3306e-14	2.0367e-16	1.2911e-15	1.4019e-14	2.6154e-14	3.6621e-14	9.8636e-16	4.3085e-15	1.9650e-14	3.0999e-14	3.8762e-14	
2005	6	-3.7160e-14	-4.9874e-15	2.5381e-15	1.4520e-14	3.3422e-14	-2.0733e-14	-5.0029e-16	6.2857e-16	1.4923e-15	8.9830e-15	-2.6725e-14	-1.9421e-14	-1.1985e-14	-3.3637e-15	8.1754e-15	-1.2908e-14	-4.0579e-15	3.5200e-15	1.0477e-14	2.1515e-14	-2.7969e-14	-1.4839e-14	-8.8858e-15	1.1120e-15	1.7125e-14	-5.9769e-14	-2.6358e-14	-2.5228e-15	7.2177e-15	1.9357e-14	-5.6793e-15	7.1778e-15	1.5019e-14	2.5346e-14	4.0441e-14	1.5949e-16	3.2040e-16	1.0925e-15	2.2029e-14	3.2493e-14	1.8121e-16	1.1009e-15	9.4596e-15	2.3546e-14	3.9708e-14	6.9402e-16	3.1440e-15	1.5042e-14	2.7997e-14	3.7294e-14	
2005	7	-3.9782e-14	-8.3920e-15	1.8048e-15	1.4825e-14	3.5476e-14	-2.2067e-14	-1.6555e-15	4.9499e-16	1.3299e-15	1.4576e-14	-2.6182e-14	-1.6173e-14	-1.0430e-14	-2.6742e-15	1.3655e-14	-1.3115e-14	-6.3361e-15	-6.1567e-16	6.2118e-15	2.4930e-14	-3.4421e-14	-1.9191e-14	-1.3540e-14	-5.3484e-15	9.1893e-15	-6.7728e-14	-2.6984e-14	-5.3855e-15	5.9740e-15	1.8755e-14	-9.7741e-15	8.6189e-15	1.6107e-14	2.6182e-14	4.3359e-14	2.1188e-16	4.2360e-16	1.7895e-15	1.9667e-14	3.6381e-14	2.6038e-16	1.1408e-15	8.3723e-15	2.5640e-14	4.2555e-14	7.2004e-16	2.9652e-15	1.5728e-14	2.4420e-14	3.6852e-14	
2005	8	-3.7350e-14	-5.5983e-15	2.1420e-15	1.6528e-14	3.6429e-14	-1.4262e-14	6.4635e-17	4.5815e-16	2.0728e-15	2.1367e-14	-1.6773e-14	-5.3917e-15	1.0982e-15	6.4359e-15	2.2974e-14	-8.8266e-15	-1.4997e-15	6.0980e-15	1.1846e-14	3.2462e-14	-3.1129e-14	-1.6147e-14	-9.5434e-15	-1.9656e-15	9.5420e-15	-6.4101e-14	-2.6185e-14	-5.9524e-15	4.9679e-15	1.7655e-14	-1.2131e-14	8.5885e-15	1.7113e-14	2.7279e-14	4.6839e-14	2.1212e-16	3.9683e-16	1.0345e-15	2.1558e-14	3.7800e-14	4.2336e-16	1.0497e-15	1.3651e-14	2.7021e-14	3.8143e-14	9.5513e-16	3.9570e-15	1.9002e-14	3.0148e-14	4.5583e-14	
2005	9	-3.2790e-14	-7.2232e-16	5.4144e-15	2.0417e-14	3.7715e-14	-4.0011e-15	2.4413e-16	5.0929e-16	3.1031e-15	1.9115e-14	-2.6064e-15	9.6466e-15	1.5939e-14	2.5707e-14	4.2913e-14	2.2615e-15	1.0538e-14	1.9321e-14	3.0111e-14	5.1153e-14	-2.3113e-14	-1.0283e-14	-1.5387e-15	1.0300e-14	2.9913e-14	-5.2386e-14	-2.3955e-14	-3.8999e-15	4.5684e-15	1.5942e-14	-7.8345e-15	9.9163e-15	1.7922e-14	2.5839e-14	3.6782e-14	2.0739e-16	6.9069e-16	3.5986e-15	3.0851e-14	4.5219e-14	5.1047e-16	1.4047e-15	1.6161e-14	2.8128e-14	4.1976e-14	1.4503e-15	7.1360e-15	2.2334e-14	2.8854e-14	5.2579e-14	
2005	10	-2.9977e-14	1.6347e-16	7.9809e-15	1.9441e-14	3.8742e-14	-3.5562e-15	8.2551e-17	1.9667e-16	1.4584e-15	2.2445e-14	1.0570e-14	1.6293e-14	2.3559e-14	3.2078e-14	4.0676e-14	1.2275e-14	1.8551e-14	2.9952e-14	4.5635e-14	5.9407e-14	-1.2590e-14	-1.0700e-15	1.0451e-14	2.5143e-14	4.9212e-14	-5.4196e-14	-2.1559e-14	-2.4065e-15	5.5671e-15	2.2439e-14	-7.2575e-15	6.5053e-15	1.3818e-14	2.3664e-14	3.9771e-14	4.0478e-16	2.1613e-15	1.0494e-14	2.1745e-14	3.1433e-14	9.1423e-16	3.9674e-15	1.2194e-14	1.9722e-14	3.5298e-14	4.4575e-15	1.0209e-14	1.6025e-14	2.3182e-14	4.2166e-14	
2005	11	-3.0649e-14	-2.7489e-16	6.1945e-15	1.6661e-14	4.0110e-14	-1.0374e-15	2.9058e-17	6.9505e-17	6.7041e-16	2.3984e-14	4.7983e-15	1.9566e-14	2.7362e-14	4.3529e-14	6.3492e-14	9.5022e-15	2.4725e-14	3.0641e-14	4.1055e-14	5.9837e-14	-7.3022e-15	6.6988e-15	2.2311e-14	3.7820e-14	6.3491e-14	-5.9794e-14	-2.0646e-14	-1.5412e-15	7.4198e-15	2.8907e-14	-8.2899e-15	5.5655e-16	7.6203e-15	1.5311e-14	2.9819e-14	-2.3899e-15	3.0130e-15	8.6347e-15	1.5874e-14	2.7871e-14	-3.7446e-15	4.1943e-15	9.5769e-15	1.5926e-14	2.8648e-14	-3.3843e-15	2.3146e-15	9.2470e-15	1.7266e-14	2.8703e-14	
2006	0	-3.0039e-14	-2.6485e-15	3.9594e-15	1.6034e-14	4.0606e-14	-1.0624e-15	7.8088e-18	3.5683e-17	3.7644e-16	2.8729e-14	2.9044e-15	1.4483e-14	2.1366e-14	3.9295e-14	6.3112e-14	2.3704e-15	2.6502e-14	3.2292e-14	3.8267e-14	5.7256e-14	1.0941e-15	1.7418e-14	2.7945e-14	4.5249e-14	7.4776e-14	-5.8977e-14	-1.9622e-14	-2.2799e-15	7.2031e-15	2.4622e-14	-1.1638e-14	-1.6913e-15	4.9861e-15	1.2900e-14	2.9680e-14	-9.1290e-15	-1.4944e-15	5.8439e-15	1.7219e-14	3.2855e-14	-1.4739e-14	-1.6716e-15	5.6167e-15	1.4558e-14	2.5726e-14	-9.3920e-15	-4.2700e-15	-2.6018e-16	4.8866e-15	1.8762e-14	
2006	1	-3.1449e-14	-3.6062e-15	2.9634e-15	1.4127e-14	3.8041e-14	-1.4669e-15	5.1214e-18	5.2705e-17	2.4723e-16	2.9583e-14	6.5679e-16	7.9668e-15	2.2316e-14	3.8316e-14	5.9442e-14	8.4738e-16	2.0120e-14	2.7609e-14	3.8459e-14	4.9529e-14	4.3980e-15	1.5364e-14	2.3658e-14	4.2627e-14	6.9899e-14	-5.6306e-14	-2.3330e-14	-4.1639e-15	6.0260e-15	2.2639e-14	-1.4194e-14	-2.3854e-15	3.9856e-15	1.1473e-14	2.6001e-14	-6.1963e-15	-2.1911e-15	3.0862e-15	1.2657e-14	2.5099e-14	-2.2165e-14	-2.4128e-15	5.4345e-15	1.3517e-14	2.5438e-14	-1.1519e-14	-5.5935e-15	-1.3940e-15	3.2867e-15	1.0305e-14	
2006	2	-3.2436e-14	-9.8917e-16	5.2122e-15	1.6591e-14	3.9910e-14	-2.5869e-15	-3.6708e-18	6.8532e-17	2.8351e-16	3.0319e-14	9.5867e-16	1.1872e-14	2.3732e-14	4.7695e-14	7.0778e-14	6.2211e-16	2.5663e-14	3.5159e-14	4.6243e-14	6.0649e-14	4.9989e-15	1.6085e-14	2.5879e-14	3.7641e-14	5.6423e-14	-5.6897e-14	-2.4668e-14	-4.4762e-15	4.9368e-15	1.7607e-14	-1.0552e-14	-2.0641e-16	5.8423e-15	1.2935e-14	2.7023e-14	-1.3777e-15	4.6637e-15	1.1106e-14	1.8300e-14	2.6139e-14	-4.4252e-15	3.4434e-15	9.9983e-15	1.7944e-14	2.6598e-14	-4.7179e-15	-1.2838e-15	3.4614e-15	1.3785e-14	2.8290e-14	
2006	3	-2.5332e-14	7.1827e-17	6.9227e-15	1.8320e-14	3.4736e-14	-8.4875e-15	-4.9208e-17	8.6099e-17	2.3361e-16	3.4550e-14	7.7305e-16	6.1647e-15	1.3937e-14	3.0985e-14	6.4837e-14	1.1867e-15	1.7884e-14	2.6525e-14	3.3934e-14	5.3180e-14	-1.0061e-15	1.1985e-14	2.1879e-14	3.1778e-14	5.6474e-14	-4.3046e-14	-1.8429e-14	-4.7071e-15	4.6672e-15	1.5118e-14	-6.2464e-15	4.0658e-15	1.0155e-14	1.9259e-14	3.1634e-14	5.8345e-16	4.9695e-15	1.2682e-14	2.0313e-14	2.5980e-14	8.9150e-16	5.0081e-15	1.1896e-14	2.0771e-14	2.9620e-14	1.0304e-15	6.2280e-15	1.3165e-14	2.1962e-14	2.9842e-14	
2006	4	-2.7686e-14	8.5091e-17	6.5202e-15	1.8017e-14	3.3237e-14	-3.2253e-15	6.5815e-19	1.2988e-16	8.5502e-16	1.7308e-14	-7.6813e-15	4.1218e-16	7.1263e-15	2.2165e-14	3.7391e-14	1.7227e-15	8.2153e-15	1.8667e-14	3.2842e-14	4.6231e-14	-1.0236e-14	1.9649e-15	1.0411e-14	2.2106e-14	3.7624e-14	-4.6689e-14	-2.0936e-14	-2.6860e-15	5.8915e-15	1.8933e-14	-2.1089e-15	6.6788e-15	1.4212e-14	2.3237e-14	3.6720e-14	2.1378e-16	9.5991e-16	1.3086e-14	2.0978e-14	2.8091e-14	3.7095e-16	1.8190e-15	1.3968e-14	2.0558e-14	3.2783e-14	1.6213e-15	7.9508e-15	1.5249e-14	2.3046e-14	3.2808e-14	
2006	5	-3.0865e-14	-2.8563e-16	5.4414e-15	1.7045e-14	3.2759e-14	-1.3232e-14	-4.4236e-17	1.8362e-16	1.9057e-15	1.4967e-14	-3.0457e-14	-1.1168e-14	-1.3481e-15	1.4788e-14	3.9495e-14	-8.4882e-15	3.2499e-15	1.4794e-14	2.2241e-14	3.7204e-14	-1.9136e-14	-8.5404e-15	5.6142e-16	1.2849e-14	2.5482e-14	-5.1318e-14	-2.0749e-14	-1.1756e-15	7.1781e-15	1.9440e-14	-7.6500e-16	8.0031e-15	1.4817e-14	2.6373e-14	4.4765e-14	2.7276e-16	5.6429e-16	4.3360e-15	2.1593e-14	3.0749e-14	2.2569e-16	1.3132e-15	1.1461e-14	2.2376e-14	3.3392e-14	1.2892e-15	5.7223e-15	1.4145e-14	2.1696e-14	2.9571e-14	
2006	6	-3.6487e-14	-3.7882e-15	3.2947e-15	1.5149e-14	3.0483e-14	-2.5333e-14	-4.3136e-16	3.4672e-16	2.1168e-15	1.3950e-14	-2.2643e-14	-1.0772e-14	-1.6613e-15	5.7962e-15	1.8040e-14	-1.0507e-14	-3.2274e-15	5.0161e-15	1.1608e-14	2.7223e-14	-2.8298e-14	-1.3825e-14	-5.3577e-15	5.8124e-15	1.6748e-14	-6.6950e-14	-2.3998e-14	-2.9182e-15	7.0310e-15	1.9307e-14	-8.3315e-15	8.2125e-15	1.6051e-14	2.7974e-14	4.4354e-14	1.5238e-16	3.6664e-16	1.2698e-15	2.0978e-14	3.0902e-14	2.0254e-16	8.6737e-16	8.1248e-15	2.0661e-14	2.7751e-14	9.7775e-16	3.3170e-15	1.4499e-14	2.2650e-14	3.0794e-14	
2006	7	-3.6491e-14	-5.9474e-15	1.9261e-15	1.5785e-14	3.5466e-14	-1.9983e-14	-2.3816e-16	8.1156e-16	2.5613e-15	1.8806e-14	-2.5008e-14	-1.2029e-14	-5.2264e-16	1.1778e-14	2.8372e-14	-1.7066e-14	-6.7231e-15	-3.2379e-16	1.0902e-14	3.6476e-14	-3.4972e-14	-1.6895e-14	-9.8133e-15	-8.9458e-16	1.1259e-14	-6.4358e-14	-2.4019e-14	-4.0347e-15	6.0066e-15	1.8889e-14	-1.1475e-14	6.9810e-15	1.6406e-14	2.4840e-14	3.9726e-14	7.4973e-17	2.7448e-16	1.3720e-15	2.5334e-14	4.1548e-14	2.7890e-16	7.8617e-16	5.9166e-15	2.5419e-14	4.6753e-14	7.8271e-16	2.6333e-15	1.8460e-14	2.8458e-14	4.1800e-14	
2006	8	-3.3886e-14	-3.8714e-15	2.8876e-15	1.6846e-14	3.9946e-14	-1.2758e-14	1.1145e-16	9.4713e-16	4.0990e-15	3.4391e-14	-1.6145e-14	1.4885e-15	1.0083e-14	2.1235e-14	3.6434e-14	-8.4933e-15	1.5556e-15	8.0131e-15	1.4953e-14	3.2548e-14	-2.9785e-14	-1.7774e-14	-1.0421e-14	-1.2806e-16	1.1404e-14	-5.8352e-14	-2.3321e-14	-3.8861e-15	5.2579e-15	1.7632e-14	-1.0437e-14	8.2144e-15	1.5685e-14	2.4465e-14	4.9243e-14	2.3278e-16	4.8309e-16	2.0880e-15	2.9860e-14	5.1442e-14	4.2408e-16	1.0547e-15	6.2247e-15	2.6995e-14	3.9749e-14	1.2548e-15	4.1647e-15	2.0627e-14	3.5469e-14	4.6938e-14	
2006	9	-3.0054e-14	-2.8844e-16	5.7015e-15	2.0243e-14	3.9053e-14	-5.6393e-15	6.4888e-17	3.0072e-16	8.5909e-15	2.1408e-14	-7.8058e-15	7.8663e-15	1.9536e-14	3.6163e-14	5.2078e-14	4.1111e-15	1.0800e-14	2.0222e-14	2.7880e-14	4.4488e-14	-1.8021e-14	-1.0391e-14	-8.3242e-16	1.1370e-14	2.6042e-14	-6.0091e-14	-1.9826e-14	-3.0556e-15	5.3419e-15	1.6683e-14	-8.0353e-15	8.3591e-15	1.6439e-14	2.4452e-14	3.7545e-14	3.8083e-16	8.2678e-16	4.3237e-15	3.1595e-14	4.3201e-14	2.9297e-16	1.1952e-15	1.5292e-14	3.2870e-14	5.4904e-14	1.3605e-15	6.1261e-15	2.3240e-14	3.2168e-14	4.5599e-14	
2006	10	-2.7824e-14	1.1498e-16	7.9688e-15	1.8264e-14	3.7404e-14	-2.2760e-15	2.8072e-17	1.2570e-16	2.1468e-15	2.3155e-14	8.1924e-15	1.7087e-14	2.7646e-14	4.9434e-14	7.4025e-14	8.8469e-15	1.6672e-14	2.9095e-14	4.1532e-14	5.6220e-14	-1.2675e-14	2.4040e-15	1.2564e-14	2.5928e-14	4.6048e-14	-5.5242e-14	-1.6735e-14	-2.5039e-15	6.0281e-15	1.8841e-14	-5.1356e-15	5.7286e-15	1.3339e-14	2.0265e-14	3.1314e-14	6.1941e-16	2.4375e-15	1.0977e-14	2.1624e-14	3.6222e-14	9.4490e-16	3.5101e-15	1.2178e-14	2.0500e-14	3.3912e-14	4.3979e-15	1.1301e-14	1.5335e-14	1.8981e-14	2.4298e-14	
2006	11	-2.8325e-14	-4.6148e-16	5.8040e-15	1.6414e-14	3.8637e-14	-1.1946e-15	1.3408e-17	7.9949e-17	6.9577e-16	2.5961e-14	-6.2665e-16	1.7193e-14	3.1779e-14	5.0344e-14	6.4562e-14	4.9795e-15	1.5639e-14	2.6279e-14	4.8316e-14	7.3950e-14	-2.7167e-15	1.1227e-14	2.1006e-14	3.4773e-14	5.8086e-14	-5.8603e-14	-1.5269e-14	-2.1625e-15	7.6082e-15	2.9079e-14	-9.7337e-15	1.6932e-16	7.5095e-15	1.5532e-14	2.5821e-14	-2.5610e-15	1.8870e-15	7.0130e-15	1.9285e-14	3.2718e-14	-1.9284e-15	3.6939e-15	8.2679e-15	1.5685e-14	2.9018e-14	-4.9693e-15	8.7235e-17	5.0276e-15	1.4541e-14	2.6572e-14	
2007	0	-2.5119e-14	-5.2442e-15	2.3917e-15	1.4366e-14	4.1623e-14	-8.4594e-16	3.7229e-18	6.3652e-17	6.1317e-16	2.3579e-14	4.9256e-16	1.4825e-14	3.3240e-14	5.0837e-14	8.6366e-14	2.6122e-15	1.3911e-14	2.2284e-14	3.7158e-14	6.4516e-14	3.4430e-15	1.5991e-14	2.6157e-14	5.1901e-14	9.1670e-14	-5.9774e-14	-1.4917e-14	-2.2901e-15	8.9963e-15	2.7435e-14	-1.5623e-14	-3.4457e-15	4.5775e-15	1.2534e-14	2.4743e-14	-1.4075e-14	-7.3966e-15	1.4669e-15	9.6483e-15	2.0921e-14	-1.0575e-14	-5.7918e-15	4.0673e-16	1.2423e-14	2.7157e-14	-1.5498e-14	-1.0265e-14	-6.0650e-15	-5.4543e-16	1.4225e-14	
2007	1	-2.7981e-14	-5.4491e-15	2.0018e-15	1.2871e-14	4.1888e-14	-2.1993e-15	-2.0600e-19	3.6304e-17	3.9586e-16	2.3602e-14	2.1350e-16	1.1514e-14	3.1428e-14	5.0856e-14	8.0111e-14	1.4811e-15	1.3459e-14	2.1816e-14	3.7527e-14	5.6265e-14	4.2175e-15	1.6410e-14	2.8428e-14	4.5153e-14	6.7189e-14	-5.5156e-14	-1.7618e-14	-4.3287e-15	8.6394e-15	2.9029e-14	-1.6941e-14	-4.2779e-15	3.9923e-15	1.1102e-14	2.5580e-14	-1.0951e-14	-4.3507e-15	7.3399e-16	6.6940e-15	1.8254e-14	-1.3892e-14	-5.3840e-15	1.8596e-15	7.7096e-15	2.5171e-14	-2.3825e-14	-1.0876e-14	-4.7693e-15	1.0578e-15	1.1610e-14	
2007	2	-2.3872e-14	-1.3181e-15	5.0359e-15	1.4747e-14	3.8539e-14	-2.1425e-15	-3.0263e-17	6.4799e-17	2.3864e-16	2.2518e-14	1.3158e-15	1.3625e-14	2.5048e-14	4.6029e-14	6.3763e-14	1.1585e-15	1.9459e-14	2.9619e-14	4.0162e-14	5.4899e-14	7.9890e-16	1.2521e-14	2.3526e-14	3.9446e-14	5.4025e-14	-4.1391e-14	-1.6199e-14	-5.6235e-15	5.9270e-15	1.7535e-14	-1.3486e-14	-5.6626e-16	5.3094e-15	1.3921e-14	2.9999e-14	-5.6901e-17	2.7529e-15	7.2160e-15	1.2263e-14	2.2206e-14	-7.1423e-15	2.7302e-15	9.6519e-15	1.6225e-14	2.3720e-14	-5.7350e-15	-9.2774e-16	4.8282e-15	1.2324e-14	2.6751e-14	
2007	3	-1.7598e-14	8.2958e-17	6.5255e-15	1.7105e-14	3.4773e-14	-2.8814e-15	-7.9174e-17	1.2880e-16	3.4059e-16	2.9562e-14	-1.1197e-15	6.0362e-15	1.6147e-14	3.0439e-14	4.5149e-14	4.0584e-15	1.2023e-14	1.8471e-14	2.6481e-14	3.8387e-14	-2.6355e-15	6.7787e-15	1.9909e-14	3.1777e-14	5.6034e-14	-2.9636e-14	-1.2447e-14	-3.8441e-15	5.7779e-15	1.6967e-14	-6.7012e-15	2.3351e-15	8.3960e-15	1.7986e-14	3.1802e-14	2.9014e-16	3.5816e-15	1.2689e-14	1.8118e-14	2.7516e-14	7.5355e-16	3.9679e-15	1.2548e-14	1.9158e-14	3.5769e-14	3.5753e-15	9.0556e-15	1.5342e-14	2.2598e-14	3.4263e-14	
2007	4	-1.3796e-14	1.7623e-16	5.9944e-15	1.6464e-14	3.4161e-14	-5.3844e-15	-2.1631e-16	1.2580e-16	5.4907e-16	1.1237e-14	-7.9527e-15	3.3704e-16	9.2016e-15	2.0119e-14	3.8391e-14	-3.4714e-15	4.1997e-15	1.1429e-14	2.1477e-14	3.1648e-14	-5.1626e-15	2.5861e-15	8.3209e-15	1.7565e-14	3.3124e-14	-3.2060e-14	-9.4552e-15	-5.6206e-16	6.3375e-15	2.2860e-14	-2.2883e-15	5.5133e-15	1.2071e-14	2.5355e-14	4.2002e-14	1.1463e-16	7.7729e-16	1.0514e-14	1.8185e-14	2.6466e-14	3.5244e-16	1.5066e-15	1.2167e-14	2.2225e-14	3.6802e-14	1.6402e-15	6.6127e-15	1.4187e-14	2.1318e-14	3.0279e-14	
2007	5	-1.8386e-14	1.1513e-17	4.8224e-15	1.5884e-14	3.2551e-14	-1.1529e-14	1.6305e-17	2.3905e-16	1.5314e-15	1.1312e-14	-2.1643e-14	-8.3635e-15	4.8949e-16	8.9820e-15	1.8008e-14	-1.1106e-14	-1.8285e-15	7.7469e-15	1.7225e-14	2.9839e-14	-1.3388e-14	-6.5451e-15	-9.9333e-16	6.5618e-15	2.6161e-14	-4.5103e-14	-7.6734e-15	1.8175e-15	8.9246e-15	2.1131e-14	-1.5569e-15	8.1723e-15	1.5361e-14	2.6003e-14	4.1943e-14	2.3804e-16	4.8963e-16	4.7915e-15	2.1928e-14	3.5335e-14	2.3826e-16	9.2007e-16	9.9751e-15	1.9825e-14	3.3039e-14	9.4542e-16	3.6119e-15	1.1800e-14	2.1839e-14	3.1401e-14	
2007	6	-2.5749e-14	-3.8900e-15	3.0654e-15	1.5184e-14	3.1746e-14	-2.2624e-14	5.3928e-17	2.8495e-16	3.0975e-15	1.5161e-14	-2.2514e-14	-1.6214e-14	-9.8071e-15	1.4412e-15	1.4869e-14	-1.4402e-14	-5.7628e-15	1.0944e-15	8.8830e-15	2.3157e-14	-2.5469e-14	-1.6603e-14	-1.0402e-14	-9.6577e-16	1.2423e-14	-5.5712e-14	-1.2184e-14	3.5061e-16	8.7721e-15	2.2267e-14	-7.7132e-15	8.3227e-15	1.6012e-14	2.7352e-14	4.2951e-14	1.8641e-16	3.5029e-16	1.6899e-15	1.8973e-14	3.0442e-14	2.6593e-16	7.1813e-16	1.0314e-14	2.1516e-14	3.0793e-14	7.2857e-16	3.0697e-15	1.1462e-14	1.9536e-14	2.6992e-14	
