year	month	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
2014	3	-1.4249e-14	-1.6720e-15	4.0951e-15	1.4911e-14	3.1646e-14	-3.7997e-15	6.3131e-17	2.2102e-16	1.3450e-15	4.0695e-14	-1.6725e-14	1.6121e-15	1.0705e-14	2.8598e-14	5.5829e-14	1.1195e-14	2.0278e-14	2.5482e-14	3.3455e-14	5.0881e-14	-2.1256e-15	1.0388e-14	1.8417e-14	2.6264e-14	4.4939e-14	-2.4378e-14	-8.1527e-15	-3.2271e-15	1.5419e-15	1.2240e-14	-1.0273e-14	-7.4037e-16	7.3138e-15	1.4988e-14	2.5016e-14	1.2933e-16	1.6814e-15	8.4615e-15	1.3998e-14	2.5596e-14	-1.9476e-14	-1.3745e-15	2.9413e-15	9.4782e-15	2.6621e-14	2.2548e-15	1.0158e-14	1.4732e-14	1.9813e-14	2.9647e-14	
2014	4	-1.1912e-14	-1.7608e-16	4.7023e-15	1.5105e-14	2.8495e-14	-4.2287e-15	2.0051e-16	5.6139e-16	3.8398e-15	2.3637e-14	-1.1548e-14	-2.1210e-15	9.5790e-15	1.9261e-14	3.0221e-14	1.0206e-14	1.3477e-14	1.7484e-14	2.2792e-14	3.3806e-14	-6.9086e-15	2.8753e-15	1.0882e-14	1.8609e-14	3.5394e-14	-2.1798e-14	-7.0943e-15	-2.2784e-15	2.4349e-15	1.1979e-14	-7.5466e-15	3.0344e-15	1.2242e-14	2.0920e-14	3.1415e-14	4.2056e-17	5.5586e-16	5.2926e-15	1.5370e-14	2.5507e-14	-4.3956e-15	4.4377e-16	4.1545e-15	1.3955e-14	2.2138e-14	4.5414e-15	1.1959e-14	1.6331e-14	2.1146e-14	3.0013e-14	
2014	5	-1.3642e-14	-2.4926e-17	4.7301e-15	1.5357e-14	3.0075e-14	-1.1740e-14	5.5537e-16	2.7718e-15	1.2416e-14	4.1006e-14	-1.7582e-14	-8.3949e-15	2.3970e-15	1.2016e-14	2.3888e-14	-1.0154e-15	4.4257e-15	8.1660e-15	1.5916e-14	3.0068e-14	-1.2200e-14	-4.5901e-15	4.8617e-15	1.3251e-14	2.8089e-14	-2.5444e-14	-7.6332e-15	-1.2213e-15	3.5669e-15	1.4562e-14	-2.6355e-15	6.1628e-15	1.5726e-14	2.4732e-14	3.4573e-14	5.4665e-17	4.4722e-16	1.7279e-15	1.7491e-14	3.5104e-14	2.5295e-17	5.2246e-16	5.8883e-15	1.6868e-14	2.7123e-14	9.9869e-16	7.6826e-15	1.3948e-14	1.7550e-14	2.4724e-14	
2014	6	-2.0982e-14	-1.2008e-15	4.4051e-15	1.6201e-14	3.2107e-14	-2.0138e-14	2.1133e-15	8.8498e-15	2.2777e-14	3.9009e-14	-2.0017e-14	-1.2109e-14	9.0625e-16	1.1923e-14	2.6867e-14	-5.7086e-15	-1.0654e-15	4.2113e-15	1.1704e-14	3.2775e-14	-1.9071e-14	-1.1631e-14	-2.4769e-15	5.1696e-15	1.7669e-14	-2.9369e-14	-9.2744e-15	-6.1060e-16	4.6128e-15	1.6114e-14	-2.5688e-15	8.1547e-15	1.6904e-14	2.5591e-14	3.6568e-14	4.8662e-17	3.1438e-16	8.7550e-16	2.0719e-14	3.9145e-14	-2.6592e-17	2.3940e-16	5.9779e-15	1.4929e-14	2.6722e-14	2.2067e-16	4.4143e-15	1.7449e-14	2.2999e-14	3.3420e-14	
2014	7	-2.3515e-14	-2.2087e-15	3.6160e-15	1.6946e-14	3.4724e-14	-2.9017e-14	8.5835e-16	1.3297e-14	2.4593e-14	4.0464e-14	-1.1267e-14	5.6439e-16	8.6801e-15	1.7978e-14	2.5368e-14	-1.3539e-14	-6.7680e-15	1.8652e-15	1.2695e-14	2.7075e-14	-2.4766e-14	-1.6368e-14	-7.2927e-15	1.6424e-15	1.1106e-14	-2.8166e-14	-9.2709e-15	-1.3288e-15	3.5567e-15	1.3197e-14	-4.6528e-15	8.2310e-15	1.5962e-14	2.4044e-14	3.8235e-14	4.5290e-17	2.7734e-16	8.4767e-16	2.0683e-14	4.2731e-14	-1.5976e-16	3.3873e-16	8.0607e-15	2.1910e-14	3.2172e-14	4.4057e-16	3.2756e-15	1.8841e-14	3.1131e-14	4.5208e-14	
2014	8	-2.2515e-14	-1.8515e-15	4.6665e-15	1.9718e-14	3.7887e-14	-1.5486e-14	8.9005e-15	2.2041e-14	3.0159e-14	4.6246e-14	-1.0068e-15	1.4794e-14	2.1325e-14	3.1103e-14	4.4500e-14	-1.9780e-14	-6.6700e-15	1.0706e-15	1.1085e-14	2.4440e-14	-2.2921e-14	-1.3066e-14	-5.9422e-15	2.3999e-15	1.1947e-14	-3.2677e-14	-1.0539e-14	-1.5618e-15	3.7918e-15	1.3031e-14	-4.7627e-15	8.4756e-15	1.7502e-14	2.4821e-14	4.0587e-14	8.4013e-17	2.7715e-16	8.4838e-16	2.3826e-14	4.5816e-14	-6.6644e-17	3.6590e-16	1.1406e-14	2.5595e-14	3.7023e-14	7.1559e-16	3.7707e-15	1.8353e-14	2.9051e-14	4.8095e-14	
2014	9	-1.6930e-14	-3.5927e-17	5.7725e-15	2.1199e-14	4.3764e-14	-3.1323e-16	1.3514e-15	5.8692e-15	2.4854e-14	4.1776e-14	9.2107e-15	2.4798e-14	3.4698e-14	4.1660e-14	5.1098e-14	-1.6560e-14	-2.0374e-15	7.9048e-15	2.2340e-14	4.9780e-14	-1.6089e-14	-8.7162e-15	2.9075e-15	1.0437e-14	2.6342e-14	-2.6423e-14	-9.2200e-15	-1.8905e-15	3.1362e-15	1.1703e-14	-1.1292e-15	9.2152e-15	1.6477e-14	2.3838e-14	4.1648e-14	7.2406e-17	3.5790e-16	1.5988e-15	3.6220e-14	5.4021e-14	-1.2674e-15	1.2247e-15	1.5098e-14	3.0570e-14	4.5644e-14	1.1243e-15	7.1402e-15	2.4726e-14	3.8243e-14	5.2728e-14	
2014	10	-1.4809e-14	4.2978e-16	7.9341e-15	1.9518e-14	3.6312e-14	4.2982e-17	4.4100e-16	1.0179e-15	1.1962e-14	3.4725e-14	-6.1622e-15	1.5567e-14	2.6428e-14	4.5675e-14	5.9000e-14	-4.8215e-15	6.9969e-15	1.5866e-14	2.7044e-14	5.4096e-14	-1.2955e-14	1.3833e-15	1.3608e-14	2.1100e-14	3.8348e-14	-2.6822e-14	-7.5559e-15	-1.4735e-15	3.0682e-15	1.4524e-14	-1.7308e-15	6.7912e-15	1.4515e-14	2.3003e-14	3.5038e-14	1.7221e-16	1.9739e-15	1.0723e-14	2.7773e-14	4.5853e-14	6.6932e-16	4.2953e-15	1.3215e-14	2.2515e-14	3.1515e-14	8.8389e-15	1.4871e-14	1.9238e-14	2.6132e-14	4.1188e-14	
2014	11	-1.6790e-14	-3.1318e-17	7.7769e-15	1.8269e-14	3.6870e-14	-4.2372e-16	1.8743e-16	6.2086e-16	4.7209e-15	3.9429e-14	-2.9122e-14	8.4144e-15	2.5957e-14	3.6364e-14	5.0427e-14	2.9186e-15	1.4788e-14	1.9361e-14	2.6921e-14	6.6887e-14	-3.2471e-15	1.0952e-14	2.2599e-14	3.1358e-14	5.1978e-14	-3.1335e-14	-7.5694e-15	-1.7535e-15	2.9258e-15	1.8944e-14	-7.0713e-15	1.6024e-15	9.9819e-15	2.0179e-14	3.1961e-14	6.4474e-16	5.2787e-15	1.0775e-14	1.5267e-14	2.0741e-14	-1.1491e-14	5.1494e-15	1.1019e-14	1.5553e-14	2.4544e-14	1.7532e-15	8.8300e-15	1.5212e-14	2.4122e-14	4.3164e-14	
2015	0	-2.2332e-14	-2.2795e-15	3.3046e-15	1.5153e-14	3.8246e-14	-4.6157e-16	8.2292e-17	2.8579e-16	1.3720e-15	4.7787e-14	-3.8555e-14	6.2205e-16	2.2357e-14	3.5303e-14	5.5359e-14	8.4080e-15	1.6965e-14	2.2160e-14	3.1341e-14	5.0546e-14	1.3029e-15	1.5095e-14	2.3560e-14	3.5937e-14	5.8770e-14	-3.0322e-14	-7.6142e-15	-1.3892e-15	3.5861e-15	1.5946e-14	-1.5584e-14	-1.9611e-15	5.5312e-15	1.4249e-14	2.6601e-14	-7.0144e-15	1.4081e-15	5.0334e-15	1.5233e-14	2.4640e-14	-2.4489e-14	-7.4389e-15	1.5400e-16	6.9073e-15	2.0260e-14	-6.7748e-15	-1.1464e-15	4.1733e-15	1.1565e-14	3.2754e-14	
2015	1	-2.1313e-14	-4.2010e-15	1.6147e-15	1.2177e-14	3.7275e-14	-1.6733e-15	7.2256e-17	3.2261e-16	1.4847e-15	4.5529e-14	-2.1972e-14	3.8379e-15	2.2702e-14	3.3033e-14	5.3987e-14	7.8113e-15	1.6299e-14	2.1856e-14	3.0576e-14	4.8053e-14	1.1837e-15	1.5301e-14	2.4862e-14	3.4331e-14	5.8618e-14	-2.7520e-14	-7.8265e-15	-2.0456e-15	2.8030e-15	1.5594e-14	-1.7278e-14	-3.9627e-15	3.1258e-15	9.0155e-15	2.0573e-14	-1.7368e-14	-3.4848e-15	3.6623e-15	1.0106e-14	1.9947e-14	-3.0785e-14	-1.1929e-14	-4.2963e-15	2.0571e-15	1.4297e-14	-7.7984e-15	-3.6876e-15	2.1728e-15	9.9828e-15	2.5399e-14	
2015	2	-1.8751e-14	-3.3517e-15	2.6357e-15	1.3187e-14	3.5457e-14	-1.9036e-15	4.5294e-17	1.9570e-16	1.3122e-15	3.9668e-14	-1.2100e-14	4.6726e-15	2.0532e-14	3.7543e-14	6.2740e-14	6.3831e-15	2.0257e-14	2.6967e-14	3.4262e-14	4.5467e-14	2.2452e-16	1.3627e-14	2.2301e-14	3.2776e-14	5.3346e-14	-2.7977e-14	-9.7406e-15	-3.1892e-15	2.4201e-15	1.6353e-14	-1.3434e-14	-3.4311e-15	3.1866e-15	9.5143e-15	1.8675e-14	-6.4659e-15	-1.0020e-16	4.9081e-15	1.1729e-14	2.4739e-14	-2.4707e-14	-8.8459e-15	6.4560e-16	8.6781e-15	2.2911e-14	-5.3963e-15	7.4094e-16	7.0766e-15	1.3179e-14	2.5258e-14	
2015	3	-1.3996e-14	-1.3360e-15	4.0515e-15	1.5054e-14	3.0755e-14	-3.3186e-15	5.6442e-17	2.8784e-16	1.6664e-15	3.5250e-14	-1.2263e-14	2.0393e-15	1.2065e-14	2.4787e-14	5.5539e-14	6.4485e-15	2.0959e-14	2.7539e-14	3.3010e-14	4.4530e-14	-1.0714e-15	8.9835e-15	2.0060e-14	2.6184e-14	4.2971e-14	-1.7144e-14	-9.0375e-15	-2.8140e-15	1.9629e-15	1.2818e-14	-1.0315e-14	-5.0610e-16	6.3764e-15	1.3653e-14	2.4893e-14	1.7125e-16	1.9316e-15	7.7840e-15	1.4249e-14	2.7712e-14	-1.5581e-14	-8.1275e-16	3.1095e-15	8.4478e-15	2.7651e-14	1.7649e-15	9.6518e-15	1.4462e-14	1.9050e-14	2.6237e-14	
2015	4	-1.2322e-14	-9.4221e-17	4.8893e-15	1.5584e-14	2.9091e-14	-4.5970e-15	9.3633e-17	3.7970e-16	3.9504e-15	3.4880e-14	-1.1019e-14	5.5691e-15	1.3949e-14	2.5314e-14	4.1523e-14	8.8060e-15	1.4264e-14	1.9681e-14	2.6316e-14	4.2048e-14	-7.7360e-15	3.1224e-15	1.2647e-14	1.8650e-14	3.0800e-14	-1.9278e-14	-7.7747e-15	-2.1602e-15	3.3148e-15	1.5151e-14	-6.6701e-15	3.2119e-15	1.1764e-14	2.1699e-14	3.4009e-14	8.1715e-17	7.7919e-16	4.9049e-15	1.4895e-14	2.8350e-14	-3.8689e-15	7.1187e-16	4.7493e-15	9.4363e-15	2.0607e-14	1.7648e-15	1.1262e-14	1.6114e-14	2.0512e-14	2.5806e-14	
2015	5	-1.2636e-14	1.8080e-16	5.5782e-15	1.5714e-14	2.9446e-14	-1.0028e-14	1.1812e-15	4.8059e-15	1.6712e-14	3.8331e-14	-1.7500e-14	-3.9223e-16	8.0987e-15	1.4267e-14	2.7802e-14	2.5692e-15	6.6047e-15	1.0865e-14	1.9008e-14	3.6483e-14	-1.1732e-14	-4.8653e-15	3.6310e-15	1.0936e-14	2.4522e-14	-2.1478e-14	-6.0827e-15	1.5196e-16	4.8675e-15	1.7517e-14	-3.7925e-15	6.6972e-15	1.5743e-14	2.4843e-14	3.6131e-14	3.2905e-17	2.6512e-16	1.4317e-15	1.6356e-14	3.1623e-14	7.2414e-17	6.0447e-16	6.1573e-15	1.4357e-14	2.3188e-14	1.3760e-15	9.2975e-15	1.5256e-14	1.9676e-14	2.5474e-14	
2015	6	-1.9123e-14	-4.3964e-16	4.9032e-15	1.6335e-14	3.1160e-14	-2.0245e-14	4.5161e-15	1.2922e-14	2.5272e-14	4.1605e-14	-1.4228e-14	-2.9450e-15	3.7665e-15	1.2302e-14	2.5213e-14	-6.4932e-15	-6.4801e-16	4.2713e-15	1.4749e-14	3.0716e-14	-2.2128e-14	-1.1900e-14	-2.2748e-15	4.8874e-15	1.5707e-14	-2.7386e-14	-5.3750e-15	1.0195e-16	5.5276e-15	1.6630e-14	-4.8593e-15	7.7389e-15	1.5879e-14	2.2632e-14	3.2037e-14	3.4769e-17	2.4742e-16	1.0166e-15	2.1921e-14	4.6458e-14	7.1656e-18	2.8831e-16	5.8506e-15	1.6689e-14	2.7130e-14	4.8197e-16	5.3446e-15	1.6902e-14	2.4941e-14	3.5194e-14	
2015	7	-2.3276e-14	-1.3844e-15	4.1124e-15	1.7878e-14	3.5356e-14	-1.7396e-14	5.4556e-15	1.6990e-14	2.5471e-14	4.4709e-14	-8.9848e-15	4.9490e-15	1.1964e-14	1.8475e-14	3.1095e-14	-1.7983e-14	-5.0363e-15	2.5652e-15	1.4385e-14	2.7307e-14	-2.8885e-14	-1.5045e-14	-7.1541e-15	8.1676e-16	8.3845e-15	-3.6571e-14	-6.1004e-15	-2.0314e-17	5.2651e-15	1.6666e-14	-6.2970e-15	6.8657e-15	1.5919e-14	2.3976e-14	3.6537e-14	7.0908e-18	2.1068e-16	8.5838e-16	2.5929e-14	5.3552e-14	-1.1878e-16	2.7814e-16	9.4894e-15	2.3354e-14	3.3953e-14	2.6340e-16	2.6485e-15	1.9132e-14	2.8497e-14	4.3333e-14	
2015	8	-2.0740e-14	-1.1817e-15	4.8606e-15	1.9784e-14	3.8017e-14	-1.2997e-14	1.2359e-14	1.9622e-14	2.8757e-14	5.1494e-14	2.9698e-15	1.3338e-14	1.9992e-14	2.7022e-14	4.3082e-14	-3.0377e-14	-6.7671e-15	2.3170e-15	1.2717e-14	2.3527e-14	-2.0767e-14	-1.3154e-14	-5.0330e-15	1.2369e-15	1.1330e-14	-3.2796e-14	-6.4134e-15	2.4356e-16	4.7651e-15	1.5134e-14	-6.0351e-15	7.0730e-15	1.6338e-14	2.3512e-14	4.1301e-14	1.2216e-17	1.3980e-16	7.4552e-16	2.7353e-14	5.4148e-14	-4.6593e-15	5.5497e-16	1.2356e-14	2.6910e-14	3.7745e-14	2.3847e-16	2.6070e-15	2.0673e-14	3.0005e-14	4.2832e-14	
2015	9	-1.5369e-14	2.2209e-16	6.7365e-15	2.0231e-14	4.0687e-14	-3.7999e-15	2.2528e-15	1.0031e-14	2.1404e-14	4.1247e-14	6.7291e-15	1.7310e-14	2.6155e-14	3.6687e-14	5.0621e-14	-1.2961e-14	1.5902e-15	1.1701e-14	2.0953e-14	5.0555e-14	-1.8480e-14	-7.5341e-15	4.3228e-15	9.2181e-15	2.5202e-14	-2.7096e-14	-5.9660e-15	-6.1399e-17	4.9569e-15	1.4221e-14	-1.6495e-15	8.9935e-15	1.5689e-14	2.3686e-14	4.3054e-14	4.9562e-17	3.5845e-16	1.9959e-15	3.1336e-14	4.7215e-14	-4.3762e-16	1.1317e-15	1.6817e-14	3.1625e-14	4.2457e-14	1.2590e-15	6.5102e-15	2.3146e-14	3.1556e-14	4.5699e-14	
2015	10	-1.0411e-14	5.5166e-16	8.9571e-15	2.0773e-14	3.7500e-14	-4.4170e-16	3.7728e-16	1.0989e-15	1.2735e-14	3.9914e-14	-6.2414e-15	7.1963e-15	2.6389e-14	4.1838e-14	6.1762e-14	-6.7476e-15	7.6881e-15	1.7883e-14	2.9924e-14	5.0046e-14	-1.1152e-14	1.7990e-15	1.4287e-14	2.2875e-14	4.2554e-14	-2.8353e-14	-4.9206e-15	-4.6178e-17	3.8422e-15	1.5252e-14	-3.1930e-15	7.8712e-15	1.5214e-14	2.3048e-14	3.4881e-14	1.6010e-16	2.2250e-15	1.0051e-14	2.2814e-14	3.9580e-14	1.0121e-15	7.9493e-15	1.8835e-14	2.7763e-14	3.9842e-14	7.5906e-15	1.5157e-14	1.9638e-14	2.7246e-14	3.9565e-14	
2015	11	-1.2638e-14	1.5679e-17	7.6580e-15	1.9374e-14	3.5674e-14	-1.3303e-15	1.5824e-16	5.3665e-16	5.3485e-15	4.0522e-14	-1.5135e-14	6.5210e-16	1.9869e-14	4.7737e-14	7.2606e-14	6.9147e-15	1.7885e-14	2.5486e-14	3.3810e-14	6.1039e-14	-3.2525e-15	9.2490e-15	2.2306e-14	3.0198e-14	5.1386e-14	-2.1353e-14	-4.9618e-15	-1.3005e-16	4.6657e-15	1.7173e-14	-9.3621e-15	7.2184e-16	1.0051e-14	1.8383e-14	3.0382e-14	-1.6792e-15	3.9664e-15	1.2448e-14	1.8879e-14	2.6142e-14	-1.1202e-14	5.8562e-15	1.5076e-14	2.2025e-14	2.9707e-14	-3.0733e-15	5.8853e-15	1.3465e-14	2.0730e-14	2.8338e-14	
2016	0	-1.7685e-14	-2.0268e-15	3.5733e-15	1.5188e-14	3.6729e-14	-1.8268e-15	1.5091e-16	3.9265e-16	3.1489e-15	3.2532e-14	-2.2573e-14	-1.8620e-16	1.5497e-14	3.5001e-14	6.7397e-14	1.0007e-14	1.9444e-14	2.6073e-14	3.4209e-14	5.4008e-14	1.4244e-15	1.2541e-14	2.2040e-14	3.7476e-14	6.5937e-14	-2.2042e-14	-4.9470e-15	4.5222e-16	4.3214e-15	1.9940e-14	-1.3368e-14	-2.3496e-15	5.4200e-15	1.4202e-14	2.4454e-14	-1.3820e-14	1.0991e-15	8.2203e-15	1.5544e-14	2.6760e-14	-3.0040e-14	-7.6607e-15	8.3266e-16	8.3391e-15	2.4207e-14	-1.2460e-14	-3.1669e-15	1.4405e-15	6.1652e-15	2.2492e-14	
2016	1	-1.9478e-14	-4.4000e-15	1.9179e-15	1.2412e-14	3.8087e-14	-1.3831e-15	4.1638e-17	4.0485e-16	2.1783e-15	3.8447e-14	-1.2985e-14	1.1371e-15	1.5642e-14	3.5465e-14	6.2585e-14	4.3674e-15	1.7982e-14	2.4919e-14	4.1701e-14	5.4578e-14	1.5853e-15	1.5562e-14	2.4798e-14	3.5770e-14	5.9936e-14	-2.5143e-14	-7.4462e-15	-6.5223e-16	4.2688e-15	2.1885e-14	-1.7104e-14	-4.5004e-15	3.1763e-15	1.0327e-14	2.1158e-14	-1.5304e-14	-2.6926e-15	3.5390e-15	1.0543e-14	2.3625e-14	-2.9927e-14	-1.2543e-14	-4.6039e-15	4.1510e-15	1.2498e-14	-1.3154e-14	-4.9544e-15	-1.2321e-15	3.8384e-15	1.4872e-14	
2016	2	-1.6323e-14	-3.8089e-15	2.1833e-15	1.2173e-14	3.4991e-14	-2.0096e-15	5.5091e-17	2.2850e-16	2.4070e-15	3.2307e-14	-4.2304e-15	4.0036e-15	1.6649e-14	3.4082e-14	6.6686e-14	3.1087e-15	1.6665e-14	3.0285e-14	4.1201e-14	5.8495e-14	2.8389e-15	1.2996e-14	2.1600e-14	3.1653e-14	5.4262e-14	-2.2925e-14	-9.6879e-15	-2.1806e-15	1.5132e-15	1.5355e-14	-1.5563e-14	-4.7840e-15	3.4205e-15	1.0345e-14	2.0766e-14	-8.6163e-15	1.2270e-15	5.6407e-15	1.1198e-14	1.9873e-14	-2.5611e-14	-8.6159e-15	-5.4310e-16	6.4917e-15	1.8218e-14	-1.1848e-14	-3.0495e-15	3.3420e-15	8.7066e-15	1.6611e-14	
2016	3	-1.4108e-14	-1.7635e-15	3.9933e-15	1.4097e-14	3.2940e-14	-2.4953e-15	2.5885e-17	1.8799e-16	3.0941e-15	4.3342e-14	-7.9210e-15	1.9910e-15	1.3054e-14	2.8646e-14	4.9528e-14	7.8813e-15	1.5730e-14	2.5923e-14	3.3886e-14	4.5605e-14	-1.1482e-16	9.9267e-15	1.8018e-14	2.4952e-14	4.9657e-14	-2.5222e-14	-9.5628e-15	-2.5117e-15	1.1577e-15	1.5445e-14	-1.2191e-14	-2.2781e-15	7.1583e-15	1.4952e-14	2.4361e-14	1.0220e-16	2.7967e-15	7.8496e-15	1.3324e-14	2.6616e-14	-1.2098e-14	-1.3487e-15	3.2379e-15	9.6049e-15	2.9339e-14	-4.6205e-15	2.7862e-15	8.6048e-15	1.4598e-14	3.1274e-14	
2016	4	-1.2454e-14	-1.9093e-16	4.5859e-15	1.4843e-14	3.0398e-14	-3.0871e-15	7.6591e-17	3.8425e-16	9.9617e-15	3.8069e-14	-7.6098e-15	-4.8721e-16	6.0004e-15	1.3768e-14	2.7886e-14	1.0329e-14	1.4599e-14	1.7515e-14	2.4069e-14	3.8184e-14	-5.4053e-15	2.0082e-15	1.1727e-14	2.0293e-14	3.5901e-14	-2.3232e-14	-8.2679e-15	-2.3717e-15	2.2450e-15	1.3566e-14	-6.6458e-15	2.1923e-15	1.1804e-14	2.0061e-14	3.3852e-14	8.4313e-17	1.1918e-15	8.3452e-15	1.8361e-14	3.1074e-14	-1.8205e-15	6.2879e-16	4.1618e-15	8.4879e-15	2.8464e-14	1.7257e-15	7.4423e-15	1.1939e-14	1.6968e-14	2.4069e-14	
2016	5	-1.4596e-14	1.9746e-18	5.1234e-15	1.5847e-14	3.0642e-14	-1.0765e-14	1.0696e-15	2.2487e-15	1.1350e-14	2.8539e-14	-1.7936e-14	-9.8097e-15	-1.1563e-15	1.1231e-14	2.7928e-14	1.5967e-15	6.7603e-15	1.0268e-14	1.6350e-14	3.2317e-14	-1.4931e-14	-5.5006e-15	4.0868e-15	1.4755e-14	3.1381e-14	-2.4089e-14	-7.7899e-15	-8.4806e-16	3.9924e-15	1.5445e-14	-2.7528e-15	6.1143e-15	1.6600e-14	2.5947e-14	3.7327e-14	3.3053e-17	4.1276e-16	2.3435e-15	1.9305e-14	3.2400e-14	4.5663e-18	4.4669e-16	7.4251e-15	1.4553e-14	2.3140e-14	1.2698e-15	7.9707e-15	1.5134e-14	2.0262e-14	2.7515e-14	
2016	6	-2.0972e-14	-1.6557e-15	4.7270e-15	1.6666e-14	3.1592e-14	-2.1800e-14	3.2983e-15	1.3448e-14	2.2311e-14	3.7254e-14	-1.4409e-14	-7.4750e-15	-2.1452e-15	7.4432e-15	2.0589e-14	-8.3129e-15	-2.7123e-15	3.3396e-15	1.1653e-14	2.9166e-14	-1.9294e-14	-1.1881e-14	-2.0207e-15	8.0874e-15	2.3423e-14	-3.2195e-14	-8.4198e-15	-1.2313e-15	4.2470e-15	1.6741e-14	-2.4366e-15	7.3739e-15	1.7430e-14	2.5355e-14	4.1186e-14	7.0046e-17	3.6204e-16	1.6061e-15	2.3832e-14	4.2680e-14	1.0965e-17	6.2797e-16	7.7680e-15	1.5586e-14	2.6356e-14	3.9038e-16	3.9795e-15	1.4506e-14	2.2338e-14	2.8657e-14	
2016	7	-2.4583e-14	-2.4000e-15	4.4105e-15	1.7827e-14	3.7501e-14	-2.2331e-14	3.0086e-15	2.0092e-14	4.2398e-14	7.5569e-14	-1.2199e-14	-2.8391e-15	7.2914e-15	1.6500e-14	2.8134e-14	-1.7471e-14	-8.1138e-15	-1.1533e-15	1.1227e-14	2.9438e-14	-2.2886e-14	-1.4480e-14	-4.0031e-15	4.1961e-15	1.6908e-14	-3.7167e-14	-1.1302e-14	-1.7694e-15	4.1760e-15	1.5812e-14	-3.4630e-15	8.3077e-15	1.6432e-14	2.2660e-14	3.9363e-14	-1.3197e-16	2.5088e-16	9.1263e-16	1.8295e-14	4.8045e-14	3.4391e-18	4.9764e-16	1.0044e-14	2.0544e-14	3.4152e-14	3.5088e-16	3.4153e-15	1.6792e-14	2.3382e-14	3.2950e-14	
2016	8	-2.2732e-14	-1.4823e-15	5.0217e-15	1.9719e-14	4.2316e-14	-1.2567e-14	9.6257e-15	1.9898e-14	2.8334e-14	4.6183e-14	-6.9801e-16	1.1589e-14	1.8150e-14	2.8122e-14	5.3136e-14	-2.5766e-14	-1.0899e-14	9.5310e-16	1.0460e-14	2.1085e-14	-2.1488e-14	-1.3947e-14	-2.2672e-15	4.8331e-15	1.4987e-14	-3.5763e-14	-1.1594e-14	-2.0028e-15	3.1012e-15	1.5643e-14	-1.4910e-15	7.9990e-15	1.5696e-14	2.4223e-14	4.2856e-14	-3.1807e-16	2.1405e-16	1.4810e-15	2.8154e-14	5.8067e-14	-1.3954e-16	3.4340e-16	1.4385e-14	3.3760e-14	4.7973e-14	3.0430e-16	2.5093e-15	2.3218e-14	3.5742e-14	4.8251e-14	
