year	month	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
2039	3	-1.7245e-14	8.8009e-16	1.3448e-14	3.0124e-14	5.2320e-14	-3.9230e-15	8.7158e-17	3.1017e-16	7.5879e-16	7.9372e-14	-2.2863e-15	2.8407e-14	6.3065e-14	8.0738e-14	1.0351e-13	4.6453e-15	1.5414e-14	2.4069e-14	3.4154e-14	4.8159e-14	7.3679e-15	1.6895e-14	2.7106e-14	3.8708e-14	7.4838e-14	-3.6228e-14	-1.2278e-14	-1.2644e-15	6.0454e-15	1.8884e-14	-4.0531e-15	7.5255e-15	1.7958e-14	3.0871e-14	5.0309e-14	7.7971e-16	8.5361e-15	2.4443e-14	3.1498e-14	3.9336e-14	1.9130e-15	1.0742e-14	2.4112e-14	3.4407e-14	4.6748e-14	6.0988e-15	2.6127e-14	3.5842e-14	4.0815e-14	5.0019e-14	
2039	4	-1.7302e-14	1.3203e-15	1.2017e-14	2.9991e-14	5.3911e-14	-6.4261e-15	4.6736e-16	1.1710e-15	2.8778e-15	7.6272e-14	-5.2323e-15	1.5968e-14	4.0766e-14	6.0184e-14	7.7157e-14	-8.4859e-16	6.9470e-15	1.2833e-14	1.9867e-14	3.7766e-14	-1.3540e-15	6.2008e-15	1.1896e-14	2.0251e-14	4.6878e-14	-3.3962e-14	-1.1179e-14	8.3291e-16	7.9574e-15	2.1574e-14	2.6110e-15	1.8434e-14	2.9209e-14	4.0859e-14	5.9790e-14	5.5762e-16	1.5635e-15	2.2188e-14	4.0294e-14	4.8948e-14	8.5059e-16	4.7781e-15	2.2071e-14	3.3190e-14	5.1530e-14	6.3977e-15	2.0692e-14	3.3024e-14	4.5016e-14	6.0742e-14	
2039	5	-1.8132e-14	1.1842e-15	9.5767e-15	2.8291e-14	4.9201e-14	-2.9107e-15	1.8614e-15	4.6044e-15	1.0917e-14	4.9712e-14	-1.6921e-14	1.4715e-15	1.4942e-14	2.5406e-14	4.1747e-14	-1.6077e-14	-5.8526e-15	1.5222e-15	1.2363e-14	3.5934e-14	-1.3824e-14	-6.9804e-15	-1.6123e-15	7.5452e-15	3.3284e-14	-4.1508e-14	-1.0299e-14	3.1656e-15	1.0036e-14	3.0799e-14	6.8809e-15	2.0620e-14	3.1262e-14	4.1877e-14	5.8344e-14	1.0756e-15	1.9390e-15	9.3876e-15	3.6434e-14	5.0311e-14	9.7278e-16	3.1341e-15	1.7178e-14	3.0961e-14	4.8198e-14	3.4727e-15	1.5966e-14	2.8399e-14	3.8742e-14	5.6478e-14	
2039	6	-3.1194e-14	-3.2587e-16	8.9974e-15	2.7065e-14	4.8895e-14	-9.7701e-15	4.5259e-15	7.7234e-15	1.4241e-14	3.3939e-14	-3.3595e-14	-9.1732e-15	4.1225e-15	1.5137e-14	2.6363e-14	-2.1237e-14	-1.1214e-14	-3.6068e-15	7.7362e-15	2.1579e-14	-2.9976e-14	-1.8456e-14	-1.0732e-14	-2.9559e-15	1.1816e-14	-6.3505e-14	-1.2219e-14	4.3208e-15	1.2350e-14	3.1340e-14	6.5410e-15	2.0811e-14	2.9950e-14	3.9202e-14	5.6812e-14	8.0880e-16	1.9298e-15	4.0702e-15	3.4241e-14	5.1412e-14	6.7493e-16	2.5028e-15	1.7379e-14	3.2393e-14	5.6965e-14	2.5778e-15	1.5972e-14	3.3951e-14	4.6603e-14	5.9296e-14	
2039	7	-3.2487e-14	-2.6148e-15	7.8189e-15	2.7534e-14	4.7706e-14	-6.4337e-15	5.8456e-15	1.1983e-14	2.2259e-14	3.4908e-14	-3.9097e-14	-1.6369e-14	1.0252e-15	1.2253e-14	2.6757e-14	-2.7255e-14	-1.6674e-14	-7.9309e-15	6.7250e-15	2.3398e-14	-3.0412e-14	-2.1102e-14	-1.4842e-14	-8.6633e-15	3.2541e-15	-6.3274e-14	-1.4293e-14	2.9721e-15	1.0080e-14	3.2149e-14	4.8699e-16	1.6121e-14	2.5699e-14	3.4781e-14	5.0421e-14	1.0369e-15	1.9257e-15	3.7218e-15	4.3025e-14	5.9731e-14	7.7045e-16	2.6031e-15	2.3012e-14	3.6454e-14	4.9113e-14	2.2276e-15	1.3250e-14	3.6884e-14	4.6384e-14	5.8219e-14	
2039	8	-3.0953e-14	-9.4132e-16	7.9512e-15	3.0098e-14	5.5469e-14	-4.2625e-15	7.6120e-15	1.7037e-14	3.2512e-14	5.9907e-14	-3.0395e-14	-8.8682e-15	1.2651e-14	3.3468e-14	5.6674e-14	-2.5293e-14	-2.1477e-15	7.8146e-15	1.9060e-14	4.5297e-14	-2.8015e-14	-1.6896e-14	-1.0908e-14	-4.1340e-15	5.6957e-15	-5.8614e-14	-1.7106e-14	1.6184e-15	8.3251e-15	2.8513e-14	-2.5005e-15	1.4740e-14	2.4965e-14	3.4224e-14	4.6600e-14	1.3838e-15	3.2379e-15	6.0275e-15	5.2496e-14	6.7567e-14	7.3136e-16	2.2880e-15	2.5868e-14	4.3170e-14	6.2964e-14	3.7213e-15	1.2078e-14	4.1487e-14	5.4095e-14	6.8681e-14	
2039	9	-2.8094e-14	8.8500e-16	9.5464e-15	2.9862e-14	5.0820e-14	1.7857e-16	1.0363e-15	1.0195e-14	3.4401e-14	5.7596e-14	-4.9282e-15	1.3299e-14	3.5448e-14	5.7592e-14	9.4572e-14	-9.5209e-15	9.6378e-15	2.1008e-14	4.0684e-14	6.1480e-14	-1.7604e-14	-1.0022e-14	-1.8564e-15	9.9303e-15	3.0460e-14	-5.0020e-14	-1.8627e-14	7.8039e-16	6.9424e-15	2.1206e-14	-5.1456e-15	1.2076e-14	2.1429e-14	3.1662e-14	4.6060e-14	1.3403e-15	3.2710e-15	9.2725e-15	4.2222e-14	5.6122e-14	1.3650e-15	3.7801e-15	2.5373e-14	3.9529e-14	5.5448e-14	4.9756e-15	1.8985e-14	3.4944e-14	4.4179e-14	5.9050e-14	
2039	10	-2.4713e-14	1.4223e-15	1.1128e-14	2.6905e-14	4.9427e-14	-3.8757e-15	3.1510e-16	9.9506e-16	2.2166e-14	4.5449e-14	3.3889e-15	3.8731e-14	5.4054e-14	7.1107e-14	9.3375e-14	2.6455e-16	2.3359e-14	3.6874e-14	5.2263e-14	7.8172e-14	-4.9537e-15	4.1880e-15	1.4576e-14	2.7499e-14	7.0499e-14	-4.0355e-14	-1.6666e-14	1.3512e-16	6.3560e-15	2.4095e-14	-7.6090e-15	6.0464e-15	1.6105e-14	2.6674e-14	4.0465e-14	2.0890e-15	7.3350e-15	2.1356e-14	3.6884e-14	5.4549e-14	2.2552e-15	6.3950e-15	1.9138e-14	2.8677e-14	3.9923e-14	8.9069e-15	1.7805e-14	2.4800e-14	3.3271e-14	4.5578e-14	
2039	11	-2.1290e-14	5.1422e-16	1.0254e-14	2.3063e-14	5.7726e-14	-2.8668e-15	1.3571e-16	2.4605e-16	5.8035e-15	5.1142e-14	-1.5723e-14	4.4677e-14	6.9970e-14	9.0431e-14	1.1762e-13	2.9355e-15	1.9596e-14	3.4004e-14	4.9704e-14	7.6279e-14	5.8974e-15	1.6093e-14	2.5408e-14	4.1676e-14	9.5394e-14	-4.6839e-14	-1.1871e-14	5.1211e-16	7.4129e-15	3.1407e-14	-1.2560e-14	-3.8808e-16	1.1068e-14	2.5767e-14	5.0953e-14	1.7302e-15	4.6264e-15	1.2615e-14	1.8801e-14	3.4328e-14	1.8215e-15	8.6515e-15	1.5294e-14	2.1770e-14	3.3036e-14	2.8235e-17	6.2066e-15	1.1983e-14	1.5891e-14	3.3105e-14	
2040	0	-2.1420e-14	-5.0826e-16	8.7205e-15	2.5419e-14	6.3114e-14	-1.8577e-15	1.5673e-16	4.1181e-16	2.5471e-15	5.8889e-14	-3.4404e-14	3.6307e-14	5.7609e-14	8.1247e-14	1.0875e-13	-1.0395e-15	1.5675e-14	3.4256e-14	5.3536e-14	8.4211e-14	1.5366e-14	2.6579e-14	3.8790e-14	5.7891e-14	1.0293e-13	-5.6561e-14	-8.3420e-15	2.6760e-15	1.1459e-14	4.2799e-14	-1.9355e-14	-5.7880e-15	8.8676e-15	2.8191e-14	5.6758e-14	-7.4426e-15	1.4539e-15	8.8753e-15	1.6761e-14	2.7554e-14	-1.2961e-14	1.5547e-15	1.0894e-14	2.1595e-14	3.3560e-14	-1.0766e-14	-1.9254e-15	3.6335e-15	1.1778e-14	2.8778e-14	
2040	1	-2.1821e-14	-4.8683e-16	8.5145e-15	2.4232e-14	5.9168e-14	-7.6239e-16	1.0730e-16	1.8387e-16	8.3046e-16	6.7745e-14	-3.6798e-14	3.4900e-14	5.8056e-14	7.5355e-14	9.6413e-14	1.8091e-15	1.1028e-14	2.5448e-14	3.9633e-14	7.1014e-14	1.5349e-14	2.5339e-14	3.5576e-14	4.7169e-14	9.3041e-14	-5.3147e-14	-7.9046e-15	1.0301e-15	9.6250e-15	3.1153e-14	-2.1207e-14	-7.9830e-15	5.6918e-15	2.1981e-14	4.7619e-14	-4.7924e-15	7.7432e-16	8.0669e-15	1.6648e-14	3.0070e-14	-8.0666e-15	5.7626e-15	1.4894e-14	2.3562e-14	4.1332e-14	-5.5336e-15	2.5304e-15	8.2458e-15	1.5377e-14	3.1249e-14	
2040	2	-1.9744e-14	1.6519e-16	1.2167e-14	2.7448e-14	5.5050e-14	-2.5120e-15	6.2553e-17	2.2297e-16	8.2070e-16	5.6677e-14	-1.4344e-14	3.1845e-14	5.5382e-14	7.2959e-14	1.0049e-13	1.1551e-15	1.0635e-14	2.4338e-14	3.7691e-14	5.7521e-14	1.3557e-14	2.5027e-14	3.4178e-14	4.5494e-14	7.8627e-14	-5.4642e-14	-1.1642e-14	-1.1840e-16	7.3681e-15	2.7776e-14	-1.3693e-14	-3.4229e-15	8.3835e-15	2.2990e-14	4.6118e-14	2.1350e-15	9.8853e-15	1.4118e-14	2.0309e-14	3.0539e-14	5.1522e-15	1.2915e-14	2.1793e-14	3.0720e-14	5.1061e-14	8.9331e-15	1.7359e-14	2.4816e-14	3.0197e-14	4.2682e-14	
2040	3	-1.7982e-14	8.3496e-16	1.4433e-14	3.4281e-14	5.5178e-14	-3.6420e-15	1.1484e-16	3.3085e-16	9.5834e-16	7.0269e-14	-5.7248e-15	3.1481e-14	4.7268e-14	6.8402e-14	1.0367e-13	2.5204e-15	1.1902e-14	2.4079e-14	3.4205e-14	4.6171e-14	8.8079e-15	2.1725e-14	2.9734e-14	3.9868e-14	6.4759e-14	-4.6431e-14	-1.0076e-14	-9.0833e-16	5.6138e-15	1.9806e-14	-5.7608e-15	6.4780e-15	1.7897e-14	2.9151e-14	5.0480e-14	1.0159e-15	4.8924e-15	2.7607e-14	4.2361e-14	5.3085e-14	2.3894e-15	1.7211e-14	3.1925e-14	4.1381e-14	6.5415e-14	8.1230e-15	2.9573e-14	3.9745e-14	4.6114e-14	5.4809e-14	
2040	4	-1.3445e-14	1.1427e-15	1.1843e-14	2.9889e-14	5.5534e-14	-6.3039e-15	3.7131e-16	7.2206e-16	2.9735e-15	6.8705e-14	-6.2921e-15	1.2066e-14	2.6392e-14	4.6011e-14	7.3688e-14	-3.1343e-15	4.5018e-15	1.1420e-14	2.3784e-14	4.3394e-14	-3.6647e-15	5.0607e-15	1.3609e-14	2.3157e-14	5.2308e-14	-3.5947e-14	-7.0160e-15	6.9753e-16	6.6959e-15	2.0661e-14	-7.1813e-16	1.7203e-14	2.6807e-14	3.7141e-14	5.0877e-14	6.2265e-16	1.7284e-15	1.6948e-14	3.7503e-14	5.2677e-14	1.0909e-15	6.4939e-15	2.6074e-14	4.4128e-14	6.6654e-14	5.4129e-15	2.0304e-14	3.8065e-14	5.2556e-14	7.1136e-14	
2040	5	-1.7785e-14	1.2238e-15	1.0164e-14	2.8134e-14	4.9142e-14	-6.3110e-15	9.1521e-16	3.0269e-15	1.5809e-14	3.9396e-14	-1.9684e-14	-3.2928e-15	8.1910e-15	2.8077e-14	4.5867e-14	-1.4640e-14	-6.3482e-15	5.1218e-15	1.5326e-14	3.4477e-14	-1.1761e-14	-4.1206e-15	1.1575e-15	1.0379e-14	2.5544e-14	-3.9950e-14	-5.5034e-15	4.2729e-15	1.0126e-14	2.4011e-14	3.0604e-15	2.1803e-14	3.1464e-14	4.1175e-14	5.3367e-14	1.1245e-15	2.0492e-15	1.4108e-14	3.7863e-14	5.3871e-14	8.6268e-16	2.4082e-15	2.1534e-14	3.8001e-14	5.5599e-14	3.5801e-15	1.4292e-14	2.6582e-14	3.8980e-14	5.5503e-14	
2040	6	-3.0354e-14	2.0837e-16	8.7732e-15	2.8305e-14	4.9942e-14	-1.7392e-14	3.5288e-15	6.5582e-15	1.5887e-14	3.5247e-14	-3.3602e-14	-1.2813e-14	-2.6956e-15	1.3378e-14	2.9989e-14	-2.4228e-14	-1.2887e-14	-3.3297e-15	7.3297e-15	2.0562e-14	-2.5005e-14	-1.6537e-14	-1.0249e-14	-2.8275e-15	1.3248e-14	-5.0576e-14	-8.8352e-15	4.5635e-15	1.1686e-14	3.0748e-14	4.6672e-15	2.2075e-14	3.1276e-14	4.1776e-14	5.7193e-14	3.7506e-16	1.1872e-15	4.7567e-15	3.6599e-14	4.9595e-14	1.0054e-15	2.7025e-15	1.9422e-14	3.2252e-14	5.6818e-14	2.4892e-15	1.8488e-14	3.2292e-14	4.3935e-14	5.7395e-14	
2040	7	-3.2767e-14	-1.5354e-15	8.1407e-15	2.7520e-14	4.7295e-14	-1.1832e-14	6.3355e-15	1.0586e-14	2.2628e-14	4.0357e-14	-3.4857e-14	-1.5549e-14	-1.2726e-15	1.1738e-14	2.7281e-14	-2.6732e-14	-1.4637e-14	-2.7831e-15	7.3922e-15	2.2773e-14	-3.0049e-14	-2.0399e-14	-1.4777e-14	-7.9470e-15	2.1662e-15	-5.5201e-14	-1.4207e-14	3.5173e-15	1.0681e-14	2.8761e-14	3.4415e-15	1.7569e-14	2.7361e-14	3.6284e-14	4.6122e-14	1.1312e-15	2.1856e-15	5.4046e-15	4.2247e-14	5.4512e-14	1.0192e-15	2.6624e-15	1.7159e-14	3.6470e-14	5.9323e-14	2.1074e-15	1.2067e-14	3.3783e-14	4.4485e-14	5.9892e-14	
2040	8	-3.0520e-14	-1.0831e-15	7.8207e-15	2.8044e-14	5.0549e-14	-9.2373e-15	6.8282e-15	1.4391e-14	3.5119e-14	6.7822e-14	-3.9118e-14	-1.5919e-14	8.1253e-15	2.6518e-14	4.2409e-14	-2.5277e-14	-6.0189e-15	3.0796e-15	1.9138e-14	4.1474e-14	-2.8520e-14	-1.5852e-14	-1.1529e-14	-5.0761e-15	5.6591e-15	-4.9074e-14	-1.4523e-14	2.0020e-15	9.4919e-15	2.8488e-14	-4.7837e-16	1.4509e-14	2.3573e-14	3.3898e-14	4.8636e-14	1.5260e-15	2.5962e-15	5.7276e-15	4.4096e-14	6.0207e-14	9.6916e-16	2.7030e-15	1.8010e-14	3.6268e-14	5.3091e-14	2.9878e-15	1.4841e-14	3.7159e-14	4.6549e-14	6.4375e-14	
2040	9	-2.6134e-14	6.5666e-16	9.0757e-15	2.9055e-14	5.4179e-14	-1.2609e-15	9.5446e-16	7.8723e-15	3.4682e-14	5.7888e-14	-1.2652e-14	8.2798e-15	3.3624e-14	5.2958e-14	8.7102e-14	-5.9676e-15	1.3664e-14	2.0721e-14	4.3326e-14	7.4720e-14	-1.7276e-14	-1.0382e-14	-4.1913e-15	6.3941e-15	3.2328e-14	-4.9661e-14	-1.5047e-14	-3.5942e-16	6.9289e-15	2.4554e-14	-1.8097e-15	1.1857e-14	2.0117e-14	3.0718e-14	5.1216e-14	1.9180e-15	3.5684e-15	7.9823e-15	4.5522e-14	6.1469e-14	1.6825e-15	4.2777e-15	2.5992e-14	3.8594e-14	5.3002e-14	4.6811e-15	2.0969e-14	4.1650e-14	4.9452e-14	6.2315e-14	
2040	10	-2.2860e-14	1.5562e-15	1.0103e-14	2.6445e-14	5.4884e-14	-3.9054e-15	5.1647e-16	2.1605e-15	2.3046e-14	6.4985e-14	4.5657e-15	3.9067e-14	5.7506e-14	6.8587e-14	8.6800e-14	-1.5853e-16	1.9520e-14	3.3883e-14	5.2079e-14	7.8242e-14	-5.6981e-15	1.4027e-15	1.0239e-14	2.7324e-14	6.3179e-14	-4.1401e-14	-1.3086e-14	-1.7258e-16	6.0564e-15	1.9725e-14	-5.0221e-15	5.6149e-15	1.5042e-14	2.6714e-14	4.3766e-14	2.2005e-15	4.2397e-15	1.1670e-14	3.1202e-14	4.8976e-14	2.6701e-15	7.7622e-15	1.8862e-14	3.0329e-14	4.4079e-14	7.6809e-15	1.9437e-14	2.8892e-14	4.1554e-14	5.9428e-14	
2040	11	-2.0999e-14	6.1153e-16	8.9150e-15	2.1402e-14	5.4004e-14	-1.5529e-15	1.9792e-16	4.8875e-16	4.6631e-15	5.4145e-14	-5.7796e-15	3.9750e-14	6.1059e-14	7.6682e-14	9.6062e-14	3.8828e-15	1.6441e-14	3.0265e-14	4.4417e-14	7.6196e-14	1.1310e-15	9.4283e-15	2.0997e-14	4.5694e-14	9.2516e-14	-4.3496e-14	-1.2069e-14	7.3036e-16	7.2948e-15	2.3041e-14	-1.3318e-14	1.4923e-16	1.1230e-14	2.3867e-14	4.3428e-14	6.2858e-17	6.5685e-15	1.1703e-14	1.7951e-14	2.6291e-14	-5.3957e-15	5.8101e-15	1.0857e-14	2.0509e-14	3.3425e-14	3.3850e-15	1.0134e-14	1.5131e-14	2.0536e-14	3.5516e-14	
2041	0	-1.8791e-14	-6.7718e-16	8.4002e-15	2.2752e-14	6.3230e-14	-8.3034e-16	1.2100e-16	2.1910e-16	1.5216e-15	5.8359e-14	-2.1337e-14	3.6586e-14	6.4005e-14	9.0133e-14	1.2489e-13	-3.4554e-16	1.6515e-14	2.9316e-14	4.6709e-14	7.0712e-14	9.4444e-15	1.6873e-14	3.1709e-14	6.6041e-14	1.2084e-13	-5.0001e-14	-8.2238e-15	1.9135e-15	1.0500e-14	3.5395e-14	-1.7290e-14	-4.7226e-15	8.5422e-15	2.5605e-14	5.3396e-14	-4.7698e-15	1.9032e-15	1.0014e-14	1.6130e-14	2.8621e-14	-9.2523e-15	5.3033e-16	1.0360e-14	2.1590e-14	4.0092e-14	-9.4426e-15	-2.9039e-15	1.8536e-15	9.7640e-15	2.3164e-14	
2041	1	-2.1628e-14	-6.6393e-16	8.7673e-15	2.3408e-14	6.4317e-14	-9.5502e-16	8.2911e-17	2.0606e-16	1.2463e-15	7.6415e-14	-1.4934e-14	4.0543e-14	7.2179e-14	9.7019e-14	1.2221e-13	-2.4057e-15	1.0556e-14	2.7929e-14	4.2306e-14	7.7024e-14	9.7209e-15	2.1665e-14	3.8332e-14	5.7956e-14	9.9801e-14	-4.4859e-14	-1.0187e-14	4.3247e-16	8.3313e-15	2.8943e-14	-2.0780e-14	-7.0378e-15	4.6557e-15	1.9366e-14	4.9510e-14	-1.6017e-15	5.7713e-15	1.2043e-14	1.9565e-14	3.2687e-14	-8.8025e-15	3.2968e-15	1.5764e-14	2.3514e-14	3.8927e-14	-5.9804e-15	4.4063e-15	1.2182e-14	1.8436e-14	3.0694e-14	
2041	2	-1.8661e-14	1.1545e-16	1.1902e-14	2.8087e-14	5.7002e-14	-2.1975e-15	5.9810e-17	1.5184e-16	6.6223e-16	6.7092e-14	-5.6860e-15	4.0981e-14	6.1495e-14	8.3159e-14	1.3180e-13	4.8224e-16	1.2385e-14	2.9283e-14	3.9908e-14	7.2867e-14	1.0718e-14	2.4034e-14	3.3658e-14	4.8863e-14	9.0897e-14	-3.9619e-14	-1.0785e-14	-1.2370e-15	5.4992e-15	2.6191e-14	-1.2688e-14	-2.2484e-15	8.0907e-15	2.3271e-14	4.5411e-14	4.1952e-15	1.7167e-14	2.3352e-14	2.9005e-14	3.5236e-14	3.5360e-15	1.1880e-14	2.0918e-14	2.8538e-14	3.6523e-14	-6.5464e-17	1.5609e-14	2.1717e-14	2.7687e-14	4.0091e-14	
2041	3	-1.7689e-14	5.5031e-16	1.4559e-14	3.1326e-14	5.8189e-14	-3.6270e-15	1.0789e-16	4.6070e-16	1.1701e-15	8.5057e-14	-2.7640e-15	2.8986e-14	5.4829e-14	8.1199e-14	1.0433e-13	3.6142e-15	1.1620e-14	2.6016e-14	3.4420e-14	5.1311e-14	7.4389e-15	2.0732e-14	2.7920e-14	4.1268e-14	7.4195e-14	-3.5470e-14	-1.0098e-14	-1.4934e-15	5.0860e-15	2.1499e-14	-6.5065e-15	6.3957e-15	1.7922e-14	3.3816e-14	6.0018e-14	1.1272e-15	5.9554e-15	2.6162e-14	3.5879e-14	4.6156e-14	1.2551e-15	1.0299e-14	2.5247e-14	3.4095e-14	4.5027e-14	2.4787e-15	2.3751e-14	3.3158e-14	3.9282e-14	5.7752e-14	
2041	4	-2.0046e-14	1.4117e-15	1.2517e-14	2.8545e-14	5.3357e-14	-6.5967e-15	3.8332e-16	9.0246e-16	2.8593e-15	6.4702e-14	-2.7818e-15	1.6958e-14	4.0284e-14	5.8623e-14	7.6225e-14	3.2091e-15	1.0539e-14	1.6007e-14	2.6454e-14	4.9734e-14	-2.8895e-15	7.0544e-15	1.4673e-14	2.3577e-14	5.5208e-14	-4.3577e-14	-1.0377e-14	8.7740e-17	7.7731e-15	2.1224e-14	4.7782e-15	1.6177e-14	2.6589e-14	4.0395e-14	5.7825e-14	9.9537e-16	2.7815e-15	2.2614e-14	3.5370e-14	4.8466e-14	5.5647e-16	2.6931e-15	2.3517e-14	3.0998e-14	5.1829e-14	5.2854e-15	1.8243e-14	3.0064e-14	3.9707e-14	5.9136e-14	
2041	5	-1.7559e-14	1.3799e-15	1.0675e-14	3.0699e-14	4.8346e-14	-3.9948e-15	1.6049e-15	3.6714e-15	1.2533e-14	4.7260e-14	-1.4901e-14	1.1974e-15	1.3553e-14	3.0682e-14	5.9376e-14	-1.2535e-14	-1.2077e-15	6.9606e-15	1.5410e-14	3.1197e-14	-1.1951e-14	-5.6794e-15	2.8096e-15	1.3822e-14	3.6077e-14	-4.2372e-14	-8.9636e-15	3.2530e-15	1.1110e-14	2.8759e-14	8.5526e-15	2.1781e-14	3.2217e-14	4.0973e-14	5.4227e-14	3.4590e-16	1.1735e-15	1.5120e-14	4.0759e-14	5.4682e-14	9.5757e-16	2.7069e-15	2.0643e-14	3.6938e-14	4.5393e-14	1.9805e-15	1.5534e-14	3.0513e-14	4.1150e-14	5.0790e-14	
2041	6	-3.0944e-14	1.9845e-16	9.0906e-15	2.8555e-14	5.1473e-14	-1.5171e-14	4.4050e-15	6.4433e-15	1.4270e-14	3.5921e-14	-3.0797e-14	-1.2611e-14	5.9419e-16	2.2150e-14	5.0744e-14	-2.0317e-14	-1.2927e-14	-2.5997e-15	9.3616e-15	2.9855e-14	-2.3976e-14	-1.4628e-14	-8.6748e-15	7.0718e-16	1.3798e-14	-6.4157e-14	-9.1254e-15	4.4789e-15	1.2525e-14	3.1643e-14	6.8478e-15	2.0118e-14	3.0194e-14	3.8978e-14	5.6683e-14	5.7573e-16	1.5028e-15	7.5234e-15	4.3572e-14	5.8440e-14	1.1646e-15	3.3357e-15	1.7575e-14	3.5148e-14	5.9254e-14	2.6630e-15	1.3617e-14	2.9801e-14	4.3659e-14	5.8470e-14	
2041	7	-3.3782e-14	-3.5906e-15	8.0125e-15	2.6433e-14	4.9895e-14	-1.6189e-14	6.3173e-15	1.3353e-14	2.3686e-14	4.1615e-14	-4.5851e-14	-1.8167e-14	-5.1669e-15	8.3943e-15	2.9966e-14	-2.9581e-14	-1.8887e-14	-9.2762e-15	5.1613e-15	1.6844e-14	-3.4617e-14	-2.0896e-14	-1.4076e-14	-7.3157e-15	3.7990e-15	-6.0786e-14	-1.3756e-14	2.2515e-15	1.0868e-14	3.0391e-14	1.6656e-15	1.5646e-14	2.6720e-14	3.7379e-14	6.1520e-14	1.4199e-15	2.1271e-15	5.8155e-15	4.7924e-14	6.4954e-14	1.0151e-15	3.2460e-15	1.5701e-14	3.1841e-14	4.5132e-14	3.9031e-15	1.5896e-14	3.1489e-14	4.0923e-14	5.1000e-14	
2041	8	-3.0820e-14	-2.1964e-15	7.8075e-15	2.6594e-14	4.7306e-14	-7.8326e-15	9.2994e-15	1.7560e-14	3.4866e-14	5.9245e-14	-3.1430e-14	-1.4843e-14	5.2801e-15	2.7135e-14	4.2551e-14	-2.9965e-14	-7.1639e-15	3.1214e-15	1.4994e-14	2.9927e-14	-3.2844e-14	-1.8742e-14	-1.2539e-14	-5.0287e-15	6.1196e-15	-5.9360e-14	-1.6164e-14	2.9744e-16	8.7031e-15	2.7498e-14	-8.9801e-16	1.4390e-14	2.2583e-14	3.1548e-14	4.5230e-14	1.3487e-15	2.2977e-15	4.1348e-15	4.1882e-14	5.7794e-14	7.2863e-16	2.4671e-15	1.7615e-14	3.3795e-14	4.9697e-14	3.0946e-15	1.7868e-14	3.3665e-14	4.4053e-14	6.0942e-14	
