year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1980	4	7.2021e-16	5.8411e-15	2.2130e-14	3.7427e-14	6.2302e-14	1.3417e-16	1.6588e-16	2.5281e-16	1.8348e-15	6.0767e-14	5.2058e-15	2.3669e-14	3.6537e-14	6.5241e-14	1.0925e-13	1.7191e-08	5.3488e-08	6.7928e-08	8.4590e-08	1.1085e-07	4.8257e-15	2.0291e-14	2.8464e-14	3.6525e-14	5.4746e-14	4.4093e-15	3.0732e-14	4.2485e-14	5.4364e-14	7.4181e-14	2.7257e-15	1.5966e-14	2.3871e-14	3.2006e-14	4.5164e-14	6.7128e-16	1.3170e-15	2.8743e-15	6.5909e-15	1.2893e-14	7.0080e-16	1.4241e-15	3.7468e-15	6.3992e-15	1.8067e-14	1.5422e-15	4.0352e-15	6.3227e-15	8.8094e-15	1.2746e-14	
1980	5	6.7530e-16	4.5880e-15	2.0155e-14	3.7002e-14	6.3371e-14	2.6199e-16	4.6695e-16	3.4472e-15	1.3049e-14	6.4393e-14	4.5171e-15	2.7067e-14	4.1997e-14	7.7892e-14	1.3179e-13	1.6858e-08	4.7691e-08	6.1639e-08	8.1590e-08	1.3412e-07	4.1612e-15	2.0315e-14	2.8908e-14	3.8849e-14	5.7690e-14	3.7495e-15	3.0113e-14	4.1547e-14	5.3208e-14	7.5732e-14	2.1854e-15	1.4340e-14	2.0304e-14	2.7073e-14	4.1918e-14	4.9087e-16	7.9902e-16	1.3740e-15	4.6508e-15	1.2058e-14	4.8888e-16	7.9135e-16	1.6240e-15	4.3382e-15	1.6053e-14	7.3976e-16	1.4682e-15	3.5246e-15	5.4918e-15	1.3042e-14	
1980	6	5.4486e-16	5.4559e-15	2.2885e-14	3.9143e-14	6.6583e-14	1.3908e-15	9.4292e-15	2.9628e-14	4.0207e-14	6.0097e-14	3.1806e-15	3.2183e-14	4.8598e-14	8.6871e-14	1.1830e-13	1.4271e-08	4.3011e-08	5.6689e-08	7.4287e-08	1.1896e-07	3.8723e-15	2.0214e-14	2.8106e-14	3.9376e-14	6.0975e-14	3.4347e-15	3.2475e-14	4.2569e-14	5.6104e-14	7.7890e-14	2.0615e-15	1.5279e-14	2.1374e-14	2.7575e-14	4.5169e-14	4.1879e-16	5.9805e-16	7.2009e-16	3.9836e-15	1.4735e-14	4.1540e-16	5.9107e-16	8.6853e-16	4.5241e-15	2.0875e-14	4.2797e-16	7.4786e-16	2.6595e-15	5.3199e-15	1.8353e-14	
1980	7	4.8884e-16	8.5606e-15	2.4858e-14	4.0733e-14	6.7941e-14	2.3570e-15	1.2693e-14	2.1524e-14	3.0671e-14	5.3015e-14	2.0259e-15	2.3373e-14	4.6414e-14	8.6146e-14	1.2159e-13	1.1736e-08	3.4462e-08	4.4907e-08	8.1073e-08	1.4462e-07	4.1383e-15	1.9383e-14	2.8866e-14	3.9400e-14	5.9298e-14	3.9014e-15	3.3284e-14	4.6747e-14	5.8073e-14	8.2719e-14	2.3918e-15	1.6596e-14	2.4591e-14	3.1280e-14	4.3895e-14	3.7100e-16	5.5030e-16	6.4704e-16	7.3370e-15	2.4559e-14	3.7756e-16	5.1658e-16	9.2677e-16	1.1437e-14	3.4862e-14	3.3144e-16	6.4475e-16	4.7712e-15	9.5421e-15	2.9333e-14	
1980	8	5.0885e-16	1.0963e-14	2.4549e-14	4.0707e-14	6.6025e-14	1.1593e-15	1.4523e-15	3.8831e-15	1.4113e-14	3.8956e-14	1.5989e-15	1.8385e-14	3.3469e-14	6.1848e-14	1.0423e-13	1.0724e-08	3.1550e-08	5.1456e-08	8.0275e-08	1.3343e-07	4.3336e-15	1.7935e-14	2.5173e-14	3.4472e-14	5.0592e-14	4.3432e-15	3.2450e-14	4.5483e-14	5.7077e-14	7.9004e-14	2.8144e-15	1.8141e-14	2.8925e-14	3.7762e-14	5.2858e-14	4.4245e-16	6.1078e-16	8.0286e-16	1.5939e-14	3.4107e-14	3.6982e-16	4.8691e-16	3.7135e-15	2.1483e-14	3.5276e-14	3.5486e-16	8.4722e-16	1.2553e-14	1.7975e-14	2.3173e-14	
1980	9	5.5466e-16	1.0056e-14	2.2812e-14	4.0302e-14	6.3845e-14	5.6495e-16	7.5612e-16	1.0668e-15	3.9890e-15	1.3603e-14	2.3492e-15	1.3044e-14	2.0583e-14	3.1769e-14	5.6101e-14	9.9851e-09	2.2155e-08	4.0678e-08	7.6692e-08	1.1288e-07	4.1482e-15	1.6319e-14	2.1066e-14	2.7301e-14	4.1401e-14	5.1069e-15	3.2738e-14	4.5682e-14	5.6589e-14	7.9335e-14	2.4883e-15	1.6509e-14	2.8341e-14	4.2322e-14	5.6659e-14	4.9961e-16	6.1784e-16	2.2476e-15	1.9322e-14	2.8138e-14	3.8189e-16	5.0952e-16	1.2985e-14	2.2301e-14	4.1657e-14	4.7975e-16	4.5194e-15	1.4742e-14	1.9921e-14	2.7460e-14	
1980	10	5.5756e-16	1.0725e-14	2.1594e-14	3.8079e-14	6.1619e-14	2.9883e-16	3.8328e-16	4.7525e-16	6.7549e-16	3.3084e-15	2.1465e-15	6.8368e-15	9.4467e-15	1.3393e-14	2.3444e-14	7.8166e-09	1.8354e-08	3.1718e-08	5.4997e-08	7.9851e-08	3.6377e-15	1.3866e-14	1.7690e-14	2.2066e-14	3.7349e-14	5.2362e-15	3.2239e-14	4.2536e-14	5.2541e-14	7.5063e-14	2.2772e-15	1.6628e-14	2.7456e-14	4.4325e-14	6.4797e-14	5.6184e-16	7.7850e-16	1.3655e-14	2.0416e-14	3.2372e-14	3.8644e-16	6.6169e-16	1.4989e-14	2.2530e-14	3.4975e-14	1.1569e-15	1.5258e-14	1.9863e-14	2.4213e-14	2.9739e-14	
1980	11	7.0408e-16	1.2266e-14	2.1898e-14	3.6853e-14	6.3934e-14	1.8635e-16	2.4086e-16	2.9091e-16	3.5516e-16	8.8989e-16	7.0844e-16	2.2185e-15	4.6870e-15	7.0863e-15	1.0941e-14	5.4765e-09	1.5979e-08	2.4834e-08	4.0629e-08	5.1923e-08	3.1677e-15	1.2530e-14	1.5869e-14	2.0562e-14	3.7549e-14	4.9460e-15	3.2432e-14	4.0946e-14	5.2659e-14	7.7926e-14	2.4903e-15	1.7188e-14	2.6301e-14	4.4615e-14	6.6282e-14	1.6096e-15	1.4142e-14	1.9994e-14	2.5155e-14	3.4532e-14	1.1913e-15	1.0499e-14	1.6665e-14	2.2508e-14	3.0594e-14	5.3152e-15	1.9361e-14	2.2359e-14	2.5845e-14	3.1725e-14	
1981	0	5.9876e-16	1.3314e-14	2.2738e-14	3.7322e-14	6.2548e-14	1.5094e-16	2.0089e-16	2.4571e-16	3.1881e-16	7.5600e-16	3.6414e-16	8.0952e-16	2.0820e-15	5.5364e-15	1.1470e-14	3.1431e-09	1.1257e-08	2.2644e-08	4.0838e-08	6.9493e-08	3.0393e-15	1.5548e-14	1.9869e-14	2.4720e-14	4.1381e-14	4.1396e-15	2.9646e-14	4.0608e-14	5.0701e-14	7.2673e-14	2.6635e-15	1.7534e-14	2.7179e-14	4.5940e-14	6.9642e-14	6.1045e-15	1.5971e-14	2.1817e-14	2.8856e-14	3.8198e-14	5.9013e-15	1.3904e-14	1.8806e-14	2.4756e-14	4.5309e-14	5.2952e-15	1.6510e-14	2.1802e-14	2.4851e-14	3.0409e-14	
1981	1	5.9570e-16	1.2384e-14	2.0848e-14	3.7108e-14	6.3243e-14	1.3208e-16	1.6351e-16	2.2379e-16	2.9145e-16	7.4025e-16	3.7565e-16	8.7527e-16	3.5846e-15	1.1877e-14	2.8847e-14	3.8952e-09	1.7955e-08	3.9044e-08	5.4549e-08	7.1051e-08	3.3946e-15	1.9462e-14	2.4080e-14	2.9061e-14	4.5772e-14	3.6651e-15	2.8294e-14	4.2027e-14	5.3822e-14	7.3872e-14	2.9965e-15	1.7242e-14	2.9743e-14	4.7315e-14	6.4371e-14	5.1634e-15	9.9975e-15	1.4735e-14	1.9683e-14	2.5073e-14	5.7385e-15	1.1537e-14	1.4234e-14	1.8139e-14	2.4224e-14	4.9091e-15	1.4184e-14	1.8639e-14	2.2881e-14	2.7646e-14	
1981	2	7.0466e-16	1.0133e-14	2.1300e-14	4.1054e-14	6.2571e-14	1.4011e-16	1.6906e-16	2.1349e-16	2.8816e-16	1.1129e-15	6.4590e-16	2.3824e-15	1.7588e-14	3.2514e-14	6.9847e-14	7.5045e-09	4.9140e-08	6.6471e-08	8.8774e-08	1.1462e-07	4.2773e-15	2.1651e-14	2.6642e-14	3.3584e-14	5.2880e-14	3.6897e-15	2.7671e-14	4.2937e-14	5.4258e-14	7.3606e-14	3.2932e-15	1.7959e-14	3.4944e-14	4.7534e-14	5.9719e-14	2.5309e-15	2.9218e-15	9.0427e-15	1.4110e-14	1.8608e-14	3.7937e-15	5.6512e-15	9.5546e-15	1.4437e-14	3.1123e-14	4.0633e-15	1.0929e-14	1.3092e-14	1.6107e-14	1.9494e-14	
1981	3	7.8960e-16	8.4136e-15	2.2265e-14	3.9560e-14	6.6616e-14	1.2253e-16	1.5747e-16	2.1418e-16	3.2106e-16	1.8766e-14	2.2498e-15	1.7679e-14	3.2325e-14	5.1551e-14	9.0843e-14	1.8753e-08	4.3580e-08	6.3588e-08	8.9080e-08	1.3014e-07	5.0402e-15	2.1862e-14	2.8058e-14	3.6080e-14	5.5410e-14	3.9199e-15	2.7126e-14	4.0871e-14	5.7760e-14	8.0795e-14	3.4992e-15	1.8709e-14	3.3366e-14	4.2049e-14	5.2935e-14	1.0040e-15	2.2430e-15	5.4451e-15	1.0000e-14	1.2856e-14	1.1549e-15	2.4968e-15	6.9842e-15	9.8736e-15	3.1894e-14	3.3255e-15	7.2712e-15	9.7979e-15	1.1422e-14	1.3397e-14	
1981	4	6.5296e-16	6.5878e-15	2.2688e-14	3.6322e-14	6.3502e-14	1.2920e-16	1.4115e-16	2.2781e-16	1.7872e-15	6.4389e-14	6.3851e-15	2.8229e-14	4.2266e-14	6.9483e-14	1.0627e-13	1.9932e-08	5.4495e-08	6.9334e-08	8.9738e-08	1.3008e-07	4.6930e-15	2.1671e-14	2.8545e-14	3.6892e-14	5.3166e-14	3.8950e-15	2.5680e-14	3.7614e-14	5.4150e-14	7.3455e-14	3.4961e-15	1.8140e-14	2.6710e-14	3.4473e-14	4.7656e-14	5.9814e-16	1.1761e-15	2.9949e-15	7.0199e-15	1.2563e-14	6.1760e-16	1.2281e-15	3.6570e-15	8.8677e-15	2.4215e-14	1.2297e-15	3.4742e-15	6.2468e-15	8.2735e-15	1.3837e-14	
1981	5	6.2447e-16	5.1796e-15	2.1535e-14	3.8588e-14	6.8954e-14	2.6234e-16	3.8193e-16	2.3308e-15	1.2019e-14	7.7278e-14	4.5314e-15	3.0191e-14	4.6598e-14	8.6142e-14	1.2051e-13	1.5449e-08	5.1240e-08	6.4966e-08	8.3308e-08	1.3206e-07	4.3289e-15	2.2574e-14	3.0853e-14	4.1361e-14	5.5208e-14	4.3550e-15	2.8881e-14	4.2102e-14	5.7118e-14	8.0619e-14	3.3643e-15	1.6356e-14	2.1468e-14	3.0135e-14	4.8400e-14	4.3509e-16	8.0880e-16	1.3243e-15	4.5772e-15	1.2943e-14	4.4258e-16	7.6759e-16	1.3515e-15	6.0534e-15	1.7465e-14	5.7540e-16	1.1525e-15	3.9676e-15	5.9136e-15	1.6105e-14	
1981	6	5.1699e-16	7.4606e-15	2.3403e-14	4.2551e-14	6.9729e-14	1.2512e-15	7.2573e-15	2.6126e-14	4.2190e-14	6.3334e-14	3.0948e-15	2.8299e-14	4.5773e-14	8.8686e-14	1.1999e-13	1.3955e-08	3.9696e-08	4.9024e-08	7.5145e-08	1.2947e-07	4.2408e-15	2.1087e-14	3.0052e-14	4.3668e-14	6.0215e-14	5.7398e-15	3.2015e-14	4.6470e-14	6.0720e-14	8.0255e-14	3.5333e-15	1.7046e-14	2.2427e-14	3.1058e-14	5.3483e-14	4.2465e-16	6.3304e-16	7.7930e-16	3.5509e-15	1.4265e-14	3.7777e-16	5.3934e-16	7.6473e-16	7.2960e-15	1.8116e-14	3.7821e-16	7.0594e-16	2.5667e-15	5.8380e-15	1.7332e-14	
1981	7	4.6238e-16	1.0372e-14	2.4252e-14	4.1775e-14	7.0297e-14	2.4547e-15	9.5307e-15	1.8414e-14	2.5335e-14	4.6180e-14	1.9831e-15	2.1247e-14	4.1985e-14	7.1663e-14	1.1598e-13	1.1237e-08	3.1945e-08	4.1832e-08	7.3719e-08	1.2281e-07	4.3888e-15	1.8941e-14	2.7137e-14	4.0595e-14	5.6910e-14	6.7643e-15	3.3796e-14	4.7244e-14	6.1306e-14	8.0370e-14	3.7638e-15	1.7210e-14	2.4649e-14	3.3569e-14	5.6445e-14	3.7808e-16	5.4611e-16	6.7435e-16	7.8041e-15	2.4598e-14	3.4313e-16	4.7424e-16	8.9262e-16	1.4893e-14	3.0340e-14	3.1816e-16	6.2519e-16	4.3520e-15	9.3503e-15	2.4620e-14	
1981	8	4.8210e-16	1.2674e-14	2.5895e-14	4.1718e-14	7.2264e-14	1.1009e-15	1.4786e-15	4.1993e-15	1.5211e-14	4.2277e-14	1.7790e-15	1.6056e-14	3.0191e-14	5.1904e-14	8.5987e-14	1.0937e-08	2.9833e-08	4.3826e-08	8.8498e-08	1.2495e-07	4.3091e-15	1.7256e-14	2.4266e-14	3.3602e-14	4.7513e-14	7.2721e-15	3.5570e-14	4.9322e-14	6.2420e-14	8.6533e-14	4.5705e-15	1.9790e-14	2.8157e-14	3.8297e-14	6.0250e-14	4.3471e-16	5.7464e-16	7.4442e-16	1.5851e-14	3.7528e-14	3.4708e-16	4.7091e-16	4.4553e-15	2.1874e-14	3.3193e-14	3.5064e-16	7.3470e-16	1.1131e-14	1.8069e-14	2.8062e-14	
1981	9	5.2828e-16	1.2151e-14	2.4104e-14	4.0762e-14	6.7526e-14	4.9868e-16	6.3499e-16	9.7657e-16	3.9483e-15	1.1229e-14	2.1705e-15	1.1040e-14	1.9319e-14	2.9768e-14	5.1156e-14	1.0598e-08	2.3224e-08	4.1224e-08	8.0023e-08	1.0135e-07	4.1670e-15	1.6216e-14	2.1447e-14	2.7686e-14	4.0284e-14	7.0918e-15	3.4286e-14	4.7992e-14	6.0218e-14	8.2192e-14	4.9862e-15	2.0183e-14	2.9961e-14	4.3882e-14	6.0679e-14	4.4875e-16	6.2130e-16	1.8275e-15	1.7990e-14	2.6222e-14	3.6790e-16	5.4132e-16	1.3051e-14	2.1911e-14	3.4041e-14	4.6004e-16	4.7477e-15	1.4908e-14	1.9926e-14	2.5640e-14	
1981	10	5.4199e-16	1.2377e-14	2.2242e-14	4.1394e-14	6.8828e-14	2.8107e-16	3.3581e-16	4.2997e-16	6.3464e-16	2.2886e-15	1.7465e-15	7.0883e-15	9.5382e-15	1.3386e-14	1.9886e-14	7.7537e-09	1.6336e-08	3.7629e-08	5.7963e-08	7.2069e-08	3.7097e-15	1.4480e-14	1.7713e-14	2.2484e-14	3.4243e-14	6.8488e-15	3.5759e-14	4.6997e-14	5.9217e-14	8.5726e-14	4.9675e-15	1.8977e-14	3.0265e-14	4.8954e-14	6.8381e-14	5.5637e-16	1.1187e-15	1.1830e-14	2.0825e-14	2.7207e-14	3.9403e-16	7.6161e-16	1.5510e-14	2.2139e-14	4.2728e-14	1.0009e-15	1.3511e-14	1.8973e-14	2.2302e-14	3.0557e-14	
1981	11	6.8231e-16	1.4666e-14	2.4204e-14	4.1398e-14	6.7326e-14	1.9173e-16	2.2619e-16	3.0800e-16	4.0784e-16	9.4912e-16	7.6027e-16	2.8170e-15	4.4528e-15	5.8272e-15	8.3825e-15	4.1052e-09	1.4945e-08	2.7025e-08	4.5037e-08	6.4922e-08	3.3210e-15	1.2337e-14	1.6376e-14	2.1243e-14	3.4672e-14	6.7755e-15	3.4524e-14	4.5323e-14	5.7399e-14	7.8775e-14	4.8152e-15	2.0000e-14	3.2571e-14	5.1764e-14	7.1421e-14	2.1940e-15	1.6843e-14	2.1615e-14	2.5174e-14	3.5322e-14	1.0078e-15	1.1874e-14	1.8611e-14	2.4785e-14	3.9172e-14	5.5967e-15	1.9802e-14	2.3384e-14	2.5971e-14	3.3385e-14	
1982	0	6.1193e-16	1.4595e-14	2.4328e-14	4.3556e-14	6.7114e-14	1.5703e-16	1.8872e-16	2.6474e-16	3.3960e-16	6.6428e-16	3.9179e-16	8.3369e-16	2.3322e-15	4.2103e-15	9.4837e-15	2.8741e-09	1.1315e-08	2.2694e-08	3.9966e-08	6.0518e-08	2.9714e-15	1.3936e-14	1.9472e-14	2.5209e-14	4.0992e-14	6.7356e-15	3.6853e-14	4.7833e-14	5.7872e-14	7.8924e-14	4.9041e-15	2.2299e-14	3.6624e-14	5.3078e-14	7.1984e-14	6.0084e-15	1.5559e-14	2.0072e-14	2.6296e-14	4.2712e-14	5.8844e-15	1.3200e-14	1.7731e-14	2.3930e-14	3.5348e-14	5.3239e-15	1.5412e-14	1.9557e-14	2.4090e-14	2.8103e-14	
1982	1	6.2067e-16	1.3161e-14	2.3157e-14	4.2014e-14	6.4814e-14	1.5413e-16	1.8596e-16	2.4719e-16	3.0861e-16	6.5302e-16	3.7110e-16	8.7740e-16	2.1287e-15	7.6236e-15	2.6257e-14	4.6739e-09	2.0239e-08	4.0122e-08	5.1984e-08	6.8882e-08	3.3788e-15	1.8355e-14	2.4180e-14	3.0702e-14	5.0196e-14	6.8307e-15	3.5497e-14	4.6055e-14	5.4939e-14	7.6362e-14	4.9313e-15	2.1880e-14	3.5628e-14	5.1346e-14	6.7457e-14	5.0378e-15	9.9332e-15	1.3724e-14	1.8600e-14	2.3400e-14	5.9498e-15	1.0425e-14	1.3221e-14	1.7992e-14	2.4941e-14	4.8141e-15	1.3829e-14	1.8701e-14	2.3497e-14	2.9123e-14	
1982	2	7.1686e-16	1.0820e-14	2.3493e-14	4.3070e-14	6.4320e-14	1.4427e-16	1.7167e-16	2.3176e-16	3.0157e-16	1.3223e-15	5.2394e-16	1.7304e-15	1.0955e-14	3.0052e-14	6.2779e-14	6.7671e-09	4.2263e-08	5.8028e-08	8.8592e-08	1.2568e-07	4.2984e-15	2.2795e-14	2.8262e-14	3.5504e-14	5.1680e-14	6.7507e-15	3.6075e-14	4.7121e-14	5.7972e-14	7.6482e-14	4.7341e-15	2.0910e-14	3.4902e-14	4.9416e-14	6.0732e-14	2.6098e-15	2.6045e-15	7.8306e-15	1.2977e-14	1.9433e-14	3.4444e-15	6.0404e-15	9.8570e-15	1.3001e-14	2.1112e-14	4.3667e-15	1.0503e-14	1.3048e-14	1.5886e-14	1.9386e-14	
1982	3	8.0151e-16	9.1811e-15	2.4701e-14	4.1744e-14	6.2881e-14	1.3151e-16	1.5399e-16	2.2324e-16	3.1251e-16	1.6367e-14	1.4513e-15	1.1665e-14	2.7882e-14	4.6765e-14	8.7370e-14	1.6408e-08	4.7207e-08	6.2919e-08	8.5831e-08	1.3046e-07	5.0719e-15	2.2183e-14	2.8880e-14	3.7263e-14	5.3806e-14	6.5911e-15	3.4214e-14	4.4049e-14	5.5895e-14	7.7161e-14	4.4523e-15	2.0889e-14	3.3403e-14	4.3650e-14	5.5078e-14	1.1139e-15	2.4439e-15	4.7687e-15	9.7248e-15	1.3185e-14	1.0237e-15	2.2509e-15	7.5312e-15	1.0580e-14	3.1017e-14	3.3196e-15	6.5492e-15	9.9075e-15	1.1638e-14	1.3569e-14	
1982	4	6.4091e-16	6.4858e-15	2.4391e-14	3.8664e-14	6.0410e-14	1.4751e-16	1.6206e-16	2.6851e-16	1.7165e-15	6.3168e-14	6.7818e-15	2.3946e-14	3.3374e-14	5.1135e-14	9.4697e-14	1.8626e-08	4.6433e-08	6.0206e-08	8.4406e-08	1.2199e-07	4.8897e-15	2.1764e-14	2.9862e-14	3.7845e-14	5.5034e-14	6.5632e-15	3.2666e-14	4.2205e-14	5.2877e-14	6.9986e-14	4.0985e-15	2.0040e-14	2.7751e-14	3.5411e-14	5.0044e-14	6.4772e-16	1.1413e-15	2.5411e-15	7.0452e-15	1.4469e-14	5.4416e-16	1.1124e-15	3.7937e-15	6.7109e-15	2.2380e-14	1.0548e-15	3.3028e-15	6.1494e-15	8.1615e-15	1.0401e-14	
1982	5	5.9091e-16	4.9107e-15	2.3631e-14	4.1057e-14	6.7775e-14	2.9750e-16	4.0091e-16	2.4992e-15	1.2977e-14	8.9171e-14	5.6754e-15	3.3012e-14	5.1172e-14	7.3931e-14	1.0848e-13	1.7746e-08	4.9591e-08	6.1900e-08	8.5639e-08	1.3893e-07	4.2225e-15	2.1583e-14	3.0676e-14	4.2566e-14	5.6873e-14	6.7801e-15	3.4723e-14	4.5178e-14	5.7862e-14	7.8719e-14	3.8353e-15	1.7971e-14	2.3975e-14	3.3063e-14	5.0115e-14	4.5400e-16	7.6925e-16	9.8211e-16	4.8526e-15	1.1232e-14	4.1949e-16	7.2139e-16	1.2261e-15	5.1470e-15	1.5614e-14	5.1676e-16	9.5580e-16	3.1387e-15	4.8798e-15	9.7088e-15	
1982	6	5.0563e-16	6.0789e-15	2.4543e-14	4.4239e-14	7.0725e-14	1.0264e-15	4.1788e-15	1.5449e-14	4.0468e-14	6.7054e-14	4.3138e-15	3.6265e-14	5.7102e-14	9.9279e-14	1.3910e-13	1.5262e-08	3.9559e-08	5.0394e-08	8.5088e-08	1.4019e-07	4.0924e-15	2.0327e-14	2.9909e-14	4.3206e-14	6.1382e-14	7.0369e-15	3.7720e-14	4.8425e-14	6.1470e-14	8.0218e-14	3.6787e-15	1.7533e-14	2.3408e-14	3.2258e-14	5.4836e-14	4.2980e-16	6.6035e-16	7.5883e-16	3.6931e-15	1.5195e-14	3.6750e-16	5.3009e-16	7.5690e-16	5.4459e-15	1.8532e-14	3.4995e-16	6.8143e-16	2.6010e-15	4.3321e-15	1.4634e-14	
1982	7	4.6065e-16	9.7814e-15	2.6154e-14	4.2741e-14	7.3380e-14	2.8216e-15	9.0751e-15	1.7489e-14	3.0429e-14	4.6719e-14	2.5568e-15	2.7186e-14	4.4096e-14	8.8912e-14	1.2616e-13	1.2434e-08	3.2360e-08	4.2187e-08	7.8195e-08	1.3300e-07	4.2751e-15	1.8923e-14	2.7716e-14	4.0298e-14	5.7543e-14	7.2939e-15	3.5623e-14	4.9021e-14	6.4034e-14	8.5383e-14	3.9750e-15	1.9278e-14	2.6898e-14	3.5762e-14	5.7000e-14	4.2445e-16	5.5578e-16	6.8706e-16	5.8179e-15	2.2407e-14	3.3125e-16	4.7185e-16	7.6963e-16	1.1220e-14	3.1085e-14	2.9095e-16	5.9737e-16	3.8195e-15	8.2970e-15	2.3413e-14	
1982	8	4.7954e-16	1.1995e-14	2.6249e-14	4.1949e-14	6.9324e-14	1.4134e-15	1.8863e-15	8.3440e-15	1.4608e-14	3.0311e-14	1.9095e-15	1.6656e-14	3.1192e-14	4.9361e-14	9.4016e-14	1.1593e-08	2.9781e-08	4.3348e-08	8.7637e-08	1.2378e-07	4.3731e-15	1.7400e-14	2.4808e-14	3.3225e-14	4.8055e-14	7.2542e-15	3.5618e-14	4.7904e-14	6.1219e-14	8.3050e-14	4.8015e-15	2.1692e-14	3.0702e-14	3.9147e-14	5.8632e-14	4.3596e-16	5.7566e-16	7.3923e-16	1.3908e-14	3.7641e-14	3.2957e-16	4.5798e-16	2.3794e-15	2.0757e-14	3.5094e-14	3.2268e-16	6.5957e-16	9.9078e-15	1.5962e-14	3.2449e-14	
1982	9	5.4097e-16	1.2367e-14	2.4394e-14	4.1447e-14	6.6870e-14	6.2091e-16	8.8994e-16	2.1376e-15	5.6505e-15	1.2297e-14	2.1610e-15	1.1125e-14	1.8684e-14	3.0086e-14	5.3948e-14	1.0621e-08	2.4653e-08	4.0650e-08	8.0002e-08	1.0174e-07	4.1287e-15	1.5910e-14	2.0633e-14	2.6297e-14	3.9480e-14	6.8269e-15	3.5565e-14	4.7193e-14	5.9775e-14	8.0484e-14	5.2163e-15	2.0406e-14	3.1349e-14	4.5029e-14	6.1782e-14	4.8161e-16	6.2517e-16	2.1282e-15	2.1489e-14	2.9233e-14	3.5016e-16	5.3157e-16	1.2002e-14	2.1167e-14	3.0828e-14	4.4901e-16	4.3544e-15	1.5646e-14	2.0642e-14	2.7268e-14	
1982	10	6.1348e-16	1.2827e-14	2.3049e-14	4.0122e-14	6.5815e-14	3.2463e-16	4.3031e-16	5.3246e-16	7.7199e-16	3.2142e-15	1.9828e-15	6.4499e-15	8.9555e-15	1.3716e-14	2.5156e-14	7.8725e-09	1.8844e-08	3.5759e-08	5.6037e-08	8.1632e-08	3.6717e-15	1.3334e-14	1.7211e-14	2.0991e-14	3.4337e-14	6.8008e-15	3.4988e-14	4.4079e-14	5.7018e-14	8.0967e-14	4.8787e-15	1.9571e-14	3.2183e-14	4.8258e-14	6.6560e-14	6.2566e-16	1.3720e-15	1.2356e-14	2.0834e-14	3.0573e-14	4.4215e-16	1.0782e-15	1.6434e-14	2.3382e-14	3.3403e-14	9.9479e-16	1.6127e-14	2.1000e-14	2.4854e-14	3.5436e-14	
